latitude,longitude,time_millisecond,datetime_utc,altitude_m,ascent_m,speed_kph,distance_m,max_altitude_m,max_ascent_m,max_speed_kph,max_distance_m,rc_throttle,gimbal_pitch_degrees,battery_percent,flycState,message
0.335856807027793,36.9071987056091,0,2018-04-04 04:59:15,1643.1154089796987,0.0,0.0,0.0,1643.1154089796987,0.0,0.0,0.0,364,0.0,99,Motors_Started,
0.335856739577642,36.907198638702,100,2018-04-04 04:59:15,1643.1154089796987,0.0,0.0,0.0105651003380832,1643.1154089796987,0.0,0.0,0.0105651003380832,364,0.0,99,Motors_Started,
0.335856678313951,36.9071985640833,200,2018-04-04 04:59:15,1643.1154089796987,0.0,0.0,0.0212739006807648,1643.1154089796987,0.0,0.0,0.0212739006807648,364,0.0,99,Motors_Started,
0.33585660605989,36.9071984816651,300,2018-04-04 04:59:15,1643.1154089796987,0.0,0.0,0.0334613010707616,1643.1154089796987,0.0,0.0,0.0334613010707616,364,0.0,99,Motors_Started,
0.335856533483398,36.9071984086629,400,2018-04-04 04:59:15,1643.1154089796987,0.0,0.0,0.04489760143672321,1643.1154089796987,0.0,0.0,0.04489760143672321,364,0.0,99,Motors_Started,
0.335856454290538,36.9071983457835,500,2018-04-04 04:59:15,1643.1154089796987,0.0,0.0,0.056034401793100805,1643.1154089796987,0.0,0.0,0.056034401793100805,364,0.0,99,Motors_Started,
0.335856390063079,36.9071982736968,600,2018-04-04 04:59:15,1643.1154089796987,0.0,0.0,0.06676080213634561,1643.1154089796987,0.0,0.0,0.06676080213634561,364,0.0,99,Motors_Started,
0.335856334770891,36.9071981934444,700,2018-04-04 04:59:15,1643.1154089796987,0.0,0.0,0.0774724024791168,1643.1154089796987,0.0,0.0,0.0774724024791168,364,0.0,99,Motors_Started,Setting new Return-To-Home altitude to 45m (148 ft). Setting new Maximum Flight Altitude to 150m (492 ft)
0.335856275326172,36.9071981206382,800,2018-04-04 04:59:16,1643.1154089796987,0.0,0.0,0.0879081028130592,1643.1154089796987,0.0,0.0,0.0879081028130592,364,0.0,99,Motors_Started,
0.335856204529569,36.9071980579033,900,2018-04-04 04:59:16,1643.1154089796987,0.0,0.0,0.0983726031479232,1643.1154089796987,0.0,0.0,0.0983726031479232,364,0.0,99,Motors_Started,
0.33585612341026,36.9071980047301,1000,2018-04-04 04:59:16,1643.1154089796987,0.0,0.0,0.10887700348406401,1643.1154089796987,0.0,0.0,0.10887700348406401,364,0.0,99,Motors_Started,
0.335856039356494,36.9071979538255,1100,2018-04-04 04:59:16,1643.1154089796987,0.0,0.0,0.119487003823584,1643.1154089796987,0.0,0.0,0.119487003823584,364,0.0,99,Motors_Started,
0.335855938790307,36.9071978887567,1200,2018-04-04 04:59:16,1643.1154089796987,0.0,0.0,0.132567004242144,1643.1154089796987,0.0,0.0,0.132567004242144,407,0.0,99,Motors_Started,
0.335855845485351,36.9071978148616,1300,2018-04-04 04:59:16,1643.1154089796987,0.0,0.0,0.145759004664288,1643.1154089796987,0.0,0.0,0.145759004664288,491,0.0,99,Motors_Started,
0.335855741999364,36.9071977446688,1400,2018-04-04 04:59:16,1643.1154089796987,0.0,0.0,0.15952000510464,1643.1154089796987,0.0,0.0,0.15952000510464,917,0.0,99,Motors_Started,
