latitude,longitude,time_millisecond,datetime_utc,altitude_m,ascent_m,speed_kph,distance_m,max_altitude_m,max_ascent_m,max_speed_kph,max_distance_m,rc_throttle,gimbal_pitch_degrees,battery_percent,flycState,message
0.371605891655904,36.9034651832341,100,2017-11-10 07:15:44,1676.6195604518207,0.0,0.0,0.0,1676.6195604518207,0.0,0.0,0.0,1024,0.0,99,Motors_Started,
0.371605908892576,36.9034651675994,200,2017-11-10 07:15:44,1676.6195604518207,0.0,0.0,0.00258787008281184,1676.6195604518207,0.0,0.0,0.00258787008281184,1024,0.0,99,Motors_Started,
0.371605925729466,36.9034651613962,300,2017-11-10 07:15:44,1676.6195604518207,0.0,0.0,0.00450059014401888,1676.6195604518207,0.0,0.0,0.00450059014401888,1024,0.0,99,Motors_Started,
0.371605935331586,36.9034651774051,400,2017-11-10 07:15:44,1676.6195604518207,0.0,0.0,0.00490006015680192,1676.6195604518207,0.0,0.0,0.00490006015680192,1024,0.0,99,Motors_Started,
0.371605943117991,36.9034651802262,500,2017-11-10 07:15:44,1676.6195604518207,0.0,0.0,0.005732660183445121,1676.6195604518207,0.0,0.0,0.005732660183445121,1024,0.0,99,Motors_Started,
0.371605946216106,36.9034651582368,600,2017-11-10 07:15:44,1676.6195604518207,0.0,0.0,0.0066739002135648,1676.6195604518207,0.0,0.0,0.0066739002135648,1024,0.0,99,Motors_Started,
0.371605946655379,36.9034651293886,700,2017-11-10 07:15:44,1676.6195604518207,0.0,0.0,0.00855937027389984,1676.6195604518207,0.0,0.0,0.00855937027389984,1024,0.0,99,Motors_Started,
0.371605945877797,36.9034651131875,800,2017-11-10 07:15:45,1676.6195604518207,0.0,0.0,0.00985058031521856,1676.6195604518207,0.0,0.0,0.00985058031521856,1024,0.0,99,Motors_Started,
0.371605942966953,36.9034650948618,900,2017-11-10 07:15:45,1676.6195604518207,0.0,0.0,0.0113638003636416,1676.6195604518207,0.0,0.0,0.0113638003636416,1024,0.0,99,Motors_Started,Setting new Return-To-Home altitude to 30m (98 ft). Setting new Maximum Flight Altitude to 100m (328 ft)
0.371605940734356,36.903465082083,1000,2017-11-10 07:15:45,1676.6195604518207,0.0,0.0,0.0125026004000832,1676.6195604518207,0.0,0.0,0.0125026004000832,1024,0.0,99,Motors_Started,
0.371605936567982,36.9034650707698,1100,2017-11-10 07:15:45,1676.6195604518207,0.0,0.0,0.013466900430940799,1676.6195604518207,0.0,0.0,0.013466900430940799,1024,0.0,99,Motors_Started,
0.371605934042673,36.9034650625636,1200,2017-11-10 07:15:45,1676.6195604518207,0.0,0.0,0.014222800455129601,1676.6195604518207,0.0,0.0,0.014222800455129601,1024,0.0,99,Motors_Started,
0.371605929998025,36.9034650569873,1300,2017-11-10 07:15:45,1676.6195604518207,0.0,0.0,0.0146723004695136,1676.6195604518207,0.0,0.0,0.0146723004695136,1024,0.0,99,Motors_Started,
0.371605926660122,36.9034650523788,1400,2017-11-10 07:15:45,1676.6195604518207,0.0,0.0,0.015063300482025602,1676.6195604518207,0.0,0.0,0.015063300482025602,1024,0.0,99,Motors_Started,
0.371605923410969,36.9034650510325,1500,2017-11-10 07:15:45,1676.6195604518207,0.0,0.0,0.015119500483824001,1676.6195604518207,0.0,0.0,0.015119500483824001,1024,0.0,99,Motors_Started,
0.371605922272687,36.9034650473988,1600,2017-11-10 07:15:45,1676.6195604518207,0.0,0.0,0.0154844004955008,1676.6195604518207,0.0,0.0,0.0154844004955008,1024,0.0,99,Assisted_Takeoff,
0.37160591989353,36.9034650487682,1700,2017-11-10 07:15:45,1676.6195604518207,0.0,0.0,0.0152793004889376,1676.6195604518207,0.0,0.0,0.0154844004955008,1024,0.0,99,Assisted_Takeoff,
0.371605918987301,36.9034650469374,1800,2017-11-10 07:15:46,1676.6195604518207,0.0,0.0,0.015458500494672,1676.6195604518207,0.0,0.0,0.0154844004955008,1024,0.0,99,Assisted_Takeoff,
0.371605918326153,36.9034650326035,1900,2017-11-10 07:15:46,1676.6195604518207,0.0,0.0,0.017011200544358403,1676.6195604518207,0.0,0.0,0.017011200544358403,1024,0.0,99,Assisted_Takeoff,
0.371605917040903,36.9034650017671,2000,2017-11-10 07:15:46,1676.6195604518207,0.0,0.0,0.020376300652041605,1676.6195604518207,0.0,0.0,0.020376300652041605,1024,0.0,99,Assisted_Takeoff,
0.371605916253143,36.9034649709795,2100,2017-11-10 07:15:46,1676.6195604518207,0.0,0.0,0.023761500760368003,1676.6195604518207,0.0,0.0,0.023761500760368003,1024,0.0,99,Assisted_Takeoff,
0.371605915338365,36.9034649521334,2200,2017-11-10 07:15:46,1676.6195604518207,0.0,0.0,0.025833900826684804,1676.6195604518207,0.0,0.0,0.025833900826684804,1024,0.0,99,Assisted_Takeoff,
0.37160591496993,36.9034649379767,2300,2017-11-10 07:15:46,1676.6195604518207,0.0,0.0,0.027396500876688004,1676.6195604518207,0.0,0.0,0.027396500876688004,1024,0.0,99,Assisted_Takeoff,
0.371605914366591,36.9034649277936,2400,2017-11-10 07:15:46,1676.6195604518207,0.0,0.0,0.028518000912576003,1676.6195604518207,0.0,0.0,0.028518000912576003,1024,0.0,99,Assisted_Takeoff,
0.37160593082446,36.9034649239196,2500,2017-11-10 07:15:46,1676.6195604518207,0.0,0.0,0.029163900933244804,1676.6195604518207,0.0,0.0,0.029163900933244804,1024,0.0,99,Assisted_Takeoff,
0.371605960084749,36.9034649196928,2600,2017-11-10 07:15:46,1676.6195604518207,0.0,0.0,0.030278600968915204,1676.6195604518207,0.0,0.0,0.030278600968915204,1024,0.0,99,Assisted_Takeoff,
0.371605993431618,36.9034649215262,2700,2017-11-10 07:15:46,1676.6195604518207,0.0,0.0,0.0312262009992384,1676.6195604518207,0.0,0.0,0.0312262009992384,1024,0.0,99,Assisted_Takeoff,
0.371606011695432,36.9034649203121,2800,2017-11-10 07:15:47,1676.6195604518207,0.0,0.0,0.032141201028518404,1676.6195604518207,0.0,0.0,0.032141201028518404,1024,0.0,99,Assisted_Takeoff,
