latitude,longitude,time_millisecond,datetime_utc,altitude_m,ascent_m,speed_kph,distance_m,max_altitude_m,max_ascent_m,max_speed_kph,max_distance_m,rc_throttle,gimbal_pitch_degrees,battery_percent,flycState,message
0.347662780231398,36.8999664764931,0,2018-04-05 04:54:03,1741.4266914256561,0.0,0.0,0.0,1741.4266914256561,0.0,0.0,0.0,364,0.0,99,Motors_Started,
0.347662763320885,36.8999665038392,100,2018-04-05 04:54:03,1741.4266914256561,0.0,0.0,0.0035754901144156802,1741.4266914256561,0.0,0.0,0.0035754901144156802,364,0.0,99,Motors_Started,
0.347662753939775,36.8999665246543,200,2018-04-05 04:54:03,1741.4266914256561,0.0,0.0,0.00610182019525824,1741.4266914256561,0.0,0.0,0.00610182019525824,364,0.0,99,Motors_Started,
0.347662741280672,36.8999665399771,300,2018-04-05 04:54:03,1741.4266914256561,0.0,0.0,0.0082826002650432,1741.4266914256561,0.0,0.0,0.0082826002650432,364,0.0,99,Motors_Started,
0.347662738312553,36.8999665476114,400,2018-04-05 04:54:03,1741.4266914256561,0.0,0.0,0.009180280293768961,1741.4266914256561,0.0,0.0,0.009180280293768961,364,0.0,99,Motors_Started,
0.34766272903504,36.899966555485,500,2018-04-05 04:54:03,1741.4266914256561,0.0,0.0,0.0104679003349728,1741.4266914256561,0.0,0.0,0.0104679003349728,364,0.0,99,Motors_Started,Setting new Return-To-Home altitude to 45m (148 ft). Setting new Maximum Flight Altitude to 150m (492 ft)
0.34766269614633,36.8999665235045,600,2018-04-05 04:54:03,1741.4266914256561,0.0,0.0,0.010713000342816002,1741.4266914256561,0.0,0.0,0.010713000342816002,524,0.0,99,Motors_Started,
0.347662658807645,36.8999664957822,700,2018-04-05 04:54:04,1741.4266914256561,0.0,0.0,0.0136724004375168,1741.4266914256561,0.0,0.0,0.0136724004375168,912,0.0,99,Motors_Started,
0.34766263405983,36.8999664646458,800,2018-04-05 04:54:04,1741.4266914256561,0.0,0.0,0.016308500521872,1741.4266914256561,0.0,0.0,0.016308500521872,1024,0.0,99,Motors_Started,
0.34766260923216,36.899966444294,900,2018-04-05 04:54:04,1741.4266914256561,0.0,0.0,0.0193503006192096,1741.4266914256561,0.0,0.0,0.0193503006192096,1024,0.0,99,Motors_Started,
0.347662600051171,36.8999664244816,1000,2018-04-05 04:54:04,1741.4266914256561,0.0,0.0,0.020855200667366403,1741.4266914256561,0.0,0.0,0.020855200667366403,1024,0.0,99,Motors_Started,
0.347662583844188,36.8999664113323,1100,2018-04-05 04:54:04,1741.4266914256561,0.0,0.0,0.0230102007363264,1741.4266914256561,0.0,0.0,0.0230102007363264,1024,0.0,99,Motors_Started,
0.347662582693314,36.8999664055087,1200,2018-04-05 04:54:04,1741.4266914256561,0.0,0.0,0.023342700746966403,1741.4266914256561,0.0,0.0,0.023342700746966403,1024,0.0,99,Motors_Started,
0.34766257220755,36.8999664012959,1300,2018-04-05 04:54:04,1741.4266914256561,0.0,0.0,0.024598500787152002,1741.4266914256561,0.0,0.0,0.024598500787152002,1024,0.0,99,Motors_Started,
0.347662579954666,36.8999663941224,1400,2018-04-05 04:54:04,1741.4266914256561,0.0,0.0,0.024082100770627203,1741.4266914256561,0.0,0.0,0.024598500787152002,1024,0.0,99,Motors_Started,
0.347662572378778,36.8999663923719,1500,2018-04-05 04:54:04,1741.4266914256561,0.0,0.0,0.0249357007979424,1741.4266914256561,0.0,0.0,0.0249357007979424,1024,0.0,99,Motors_Started,
0.347662582499068,36.89996639152,1600,2018-04-05 04:54:04,1741.4266914256561,0.0,0.0,0.023933400765868803,1741.4266914256561,0.0,0.0,0.0249357007979424,1024,0.0,99,Assisted_Takeoff,
0.347662578459112,36.8999663915961,1700,2018-04-05 04:54:05,1741.4266914256561,0.0,0.0,0.024343500778992,1741.4266914256561,0.0,0.0,0.0249357007979424,1024,0.0,99,Assisted_Takeoff,
0.347662588757935,36.8999663926176,1800,2018-04-05 04:54:05,1741.4266914256561,0.0,0.0,0.023246300743881603,1741.4266914256561,0.0,0.0,0.0249357007979424,1024,0.0,99,Assisted_Takeoff,
0.347662587529615,36.8999663943519,1900,2018-04-05 04:54:05,1741.4266914256561,0.0,0.0,0.023295200745446405,1741.4266914256561,0.0,0.0,0.0249357007979424,1024,0.0,99,Assisted_Takeoff,
0.347662599713273,36.8999663962226,2000,2018-04-05 04:54:05,1741.4266914256561,0.0,0.0,0.021969900703036803,1741.4266914256561,0.0,0.0,0.0249357007979424,1024,0.0,99,Assisted_Takeoff,
0.34766260802544,36.8999663661843,2200,2018-04-05 04:54:05,1741.4266914256561,0.0,0.0,0.0227423007277536,1741.4266914256561,0.0,0.0,0.0249357007979424,1024,0.0,99,Assisted_Takeoff,
0.347662606177892,36.8999663391891,2300,2018-04-05 04:54:05,1741.4266914256561,0.0,0.0,0.024653200788902402,1741.4266914256561,0.0,0.0,0.0249357007979424,1024,0.0,99,Assisted_Takeoff,
0.347662580831882,36.8999663148995,2400,2018-04-05 04:54:05,1741.4266914256561,0.0,0.0,0.028541600913331203,1741.4266914256561,0.0,0.0,0.028541600913331203,1024,0.0,99,Assisted_Takeoff,
0.34766254843889,36.8999663000905,2500,2018-04-05 04:54:05,1741.4266914256561,0.0,0.0,0.0323922010365504,1741.4266914256561,0.0,0.0,0.0323922010365504,1024,0.0,99,Assisted_Takeoff,
0.347662529356477,36.8999662902374,2600,2018-04-05 04:54:05,1741.4266914256561,0.0,0.0,0.034746901111900805,1741.4266914256561,0.0,0.0,0.034746901111900805,1024,0.0,99,Assisted_Takeoff,
0.347662506160559,36.8999662844164,2700,2018-04-05 04:54:05,1741.4266914256561,0.0,0.0,0.0372178011909696,1741.4266914256561,0.0,0.0,0.0372178011909696,1024,0.0,99,Assisted_Takeoff,
0.347662498129416,36.8999662828454,2800,2018-04-05 04:54:06,1741.4266914256561,0.0,0.0,0.0380513012176416,1741.4266914256561,0.0,0.0,0.0380513012176416,1024,0.0,99,Assisted_Takeoff,
0.347662482879344,36.8999662835345,2900,2018-04-05 04:54:06,1741.4266914256561,0.0,0.0,0.0394194012614208,1741.4266914256561,0.0,0.0,0.0394194012614208,1024,0.0,99,Assisted_Takeoff,
0.347662484130078,36.8999662534618,3000,2018-04-05 04:54:06,1741.4266914256561,0.0,0.0,0.041223901319164806,1741.4266914256561,0.0,0.0,0.041223901319164806,1024,0.0,99,Assisted_Takeoff,
0.347662473548525,36.8999662277937,3100,2018-04-05 04:54:06,1741.4266914256561,0.0,0.0,0.043909301405097606,1741.4266914256561,0.0,0.0,0.043909301405097606,1024,0.0,99,Assisted_Takeoff,
0.347662478501005,36.8999661750975,3200,2018-04-05 04:54:06,1741.4266914256561,0.0,0.0,0.0474261015176352,1741.4266914256561,0.0,0.0,0.0474261015176352,1024,0.0,99,Assisted_Takeoff,
0.347662472709291,36.8999661325581,3300,2018-04-05 04:54:06,1741.4266914256561,0.0,0.0,0.051306501641808,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662482866621,36.8999661325311,3400,2018-04-05 04:54:06,1741.4266914256561,0.0,0.0,0.0505629016180128,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662478720667,36.8999661403194,3500,2018-04-05 04:54:06,1741.4266914256561,0.0,0.0,0.0502176016069632,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662488378357,36.8999661562459,3600,2018-04-05 04:54:06,1741.4266914256561,0.0,0.0,0.048183501541872,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662484458896,36.8999661679514,3700,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.0475301015209632,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662492232223,36.8999661833992,3800,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.0456953014622496,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.34766248832612,36.8999661962089,3900,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.0450028014400896,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662496121952,36.8999662425767,4000,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.040925201309606404,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662492327919,36.8999662851387,4100,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.038443201230182404,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662468466456,36.8999663216888,4200,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.0387088012386816,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662434937405,36.8999663519339,4300,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.0408207013062624,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662415313192,36.8999663727003,4400,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.0421906013500992,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662392137253,36.8999663924339,4500,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.044159101413091206,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662385181813,36.899966432341,4600,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.0442054014145728,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662369861183,36.8999664735357,4700,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.045636901460380803,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662372541449,36.8999664994782,4800,2018-04-05 04:54:07,1741.4266914256561,0.0,0.0,0.045409601453107205,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
0.347662362819638,36.8999665247014,4900,2018-04-05 04:54:08,1741.4266914256561,0.0,0.0,0.0467273014952736,1741.4266914256561,0.0,0.0,0.051306501641808,1024,0.0,99,Assisted_Takeoff,
