latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
0.36469246582622,36.925784649289,5342.6512979333,0,0,0,0,2018-04-03 07:41:49,13,0,0,5342.6512979333,0,0,0,0,0,0,46.1, 2.8, 6.6,0,0,364,364,364,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,0,84.11,41,Motors_Started,
0.364692512326845,36.9257845502436,5342.6512979333,0,0,0.039920276868,100,2018-04-03 07:41:49,13,0,0,5342.6512979333,0,0,0.039920276868,0,0,0,46.1, 2.8, 6.6,0,0,364,364,364,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,0,84.11,41,Motors_Started,
0.364692563528789,36.925784467598,5342.6512979333,0,0,0.075265094272,200,2018-04-03 07:41:49,13,0,0,5342.6512979333,0,0,0.075265094272,0,0,0,46.1, 2.8, 6.6,0,0,364,364,364,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,0,84.11,41,Motors_Started,
0.364692614264997,36.9257843953846,5342.6512979333,0,0,0.10730479346,300,2018-04-03 07:41:49,13,0,0,5342.6512979333,0,0,0.10730479346,0,0,0,46.1, 2.8, 6.6,0,0,364,364,364,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,0,84.11,41,Motors_Started,
0.364692666748526,36.9257843178223,5342.6512979333,0,0,0.141416343108,400,2018-04-03 07:41:49,14,0,0,5342.6512979333,0,0,0.141416343108,0,0,0,46.1, 2.8, 6.6,0,0,364,364,364,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,0,84.11,41,Motors_Started,
0.3646927180038,36.9257842337902,5342.6512979333,0,0,0.177328089664,500,2018-04-03 07:41:49,14,0,0,5342.6512979333,0,0,0.177328089664,0,0,0,46.1, 2.8, 6.6,0,0,364,364,364,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,0,84.11,41,Motors_Started,
0.364692770935151,36.9257841418602,5342.6512979333,0,0,0.21602198854,600,2018-04-03 07:41:49,14,0,0,5342.6512979333,0,0,0.21602198854,0,0,0,46.1, 2.8, 6.6,0,0,364,364,364,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,0,84.11,41,Motors_Started,
0.364692822714378,36.9257840477547,5342.6512979333,0,0,0.25518537562,700,2018-04-03 07:41:50,14,0,17.094,5342.6512979333,0,0,0.25518537562,0,0,0,46.1, 2.8, 6.6,0,0,364,364,364,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,1.55,84.11,41,Motors_Started,Setting new Return-To-Home altitude to 45m (148 ft). Setting new Maximum Flight Altitude to 150m (492 ft)
0.364692876047954,36.9257839687331,5342.6512979333,0,0,0.28991634786,800,2018-04-03 07:41:50,14,0,17.094,5342.6512979333,0,0,0.28991634786,0,0,0,46.1, 2.9, 6.6,0,0,364,364,364,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,1.55,84.11,41,Motors_Started,
0.364692927154634,36.9257838982498,5342.6512979333,0,0,0.321577110028,900,2018-04-03 07:41:50,14,0,17.094,5342.6512979333,0,0,0.321577110028,0,0,0,46.1, 2.9, 6.6,0,0,385,364,364,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,1.55,84.11,41,Motors_Started,
0.364692979216395,36.9257838446138,5342.6512979333,0,0,0.3482447618,1000,2018-04-03 07:41:50,14,0,17.094,5342.6512979333,0,0,0.3482447618,0,0,0,46.1, 3, 6.6,0,0,416,364,364,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,1.55,84.11,41,Motors_Started,
0.364693029521473,36.9257837906427,5342.6512979333,0,0,0.37474738732,1100,2018-04-03 07:41:50,14,0,17.094,5342.6512979333,0,0,0.37474738732,0,0,0,46.1, 3, 6.6,0,0,472,368,368,1684,50.3,0,98,4.274,4.275,4.274,4.275,0,0,1.55,84.11,41,Motors_Started,
0.364693060866984,36.9257837510629,5342.6512979333,0,0,0.39310040628,1200,2018-04-03 07:41:50,14,0,17.094,5342.6512979333,0,0,0.39310040628,0,0,0,46.1, 2.9, 6.6,0,0,712,612,600,1543,50.3,0,98,4.274,4.275,4.274,4.275,0,0,1.55,84.11,41,Motors_Started,
0.364693086134736,36.9257837086727,5342.6512979333,0,0,0.41108597116,1300,2018-04-03 07:41:50,14,0,17.094,5342.6512979333,0,0,0.41108597116,0,0,0,46.1, 2.9, 6.6,0,0,816,755,1024,1148,49.9,0,98,4.274,4.275,4.274,4.275,0,0,1.55,84.11,41,Motors_Started,
0.36469310462246,36.9257836777692,5342.6512979333,0,0,0.42420933116,1400,2018-04-03 07:41:50,14,0,17.094,5342.6512979333,0,0,0.42420933116,0,0,0,46.1, 3, 6.6,0,0,1024,1024,1024,1024,48.6,0,98,4.274,4.275,4.274,4.275,0,0,1.55,84.11,41,Motors_Started,
0.364693138075993,36.9257836378114,5342.6512979333,0,0,0.44310368872,1500,2018-04-03 07:41:50,14,0,17.094,5342.6512979333,0,0,0.44310368872,0,0,0,46.1, 3, 6.6,0,0,1024,1024,1024,1024,47.6,0,98,4.274,4.275,4.274,4.275,0,0,1.55,84.11,10,Assisted_Takeoff,
0.364693174868242,36.9257835836797,5342.6512979333,0,0,0.46698164224,1600,2018-04-03 07:41:51,14,0,17.094,5342.6512979333,0,0,0.46698164224,0,0,0,46, 2.9, 6.6,0,0,1024,1024,1024,1024,47.1,0,98,4.274,4.275,4.274,4.275,0,0,1.55,84.11,10,Assisted_Takeoff,
0.364693218452324,36.9257835163301,5342.6512979333,0,0,0.49624673504,1700,2018-04-03 07:41:51,14,0,17.094,5342.6512979333,0,0,0.49624673504,0,0,0,46, 2.8, 6.5,0,0,1024,1024,1024,1024,46.8,0,98,4.272,4.274,4.273,4.271,0,0,1.804,84.11,10,Assisted_Takeoff,
0.364693239601334,36.9257834722943,5342.6512979333,0,0,0.51390421592,1800,2018-04-03 07:41:51,14,0,17.094,5342.6512979333,0,0,0.51390421592,0,0,0,46, 2.8, 6.6,0,0,1024,1024,1024,1024,46.6,0,98,4.272,4.274,4.273,4.271,0,0,1.804,84.11,10,Assisted_Takeoff,
0.364693256589261,36.9257834427045,5342.6512979333,0,0,0.52633203784,1900,2018-04-03 07:41:51,14,0,17.094,5342.6512979333,0,0,0.52633203784,0,0,0,46, 2.8, 6.5,0,0,1024,1024,1024,1024,46.5,0,98,4.272,4.274,4.273,4.271,0,0,1.804,84.11,10,Assisted_Takeoff,
0.364693274551406,36.9257834204848,5342.6512979333,0,0,0.53670605392,2000,2018-04-03 07:41:51,14,0,17.094,5342.6512979333,0,0,0.53670605392,0,0,0,46, 2.8, 6.5,0,0,1024,1024,1024,1024,46.4,0,98,4.272,4.274,4.273,4.271,0,0,1.804,84.11,10,Assisted_Takeoff,
0.364693303326418,36.9257833867506,5342.6512979333,0,0,0.55276248488,2100,2018-04-03 07:41:51,14,0,17.094,5342.6512979333,0,0,0.55276248488,0,0,0,46, 2.8, 6.5,0,0,1024,1024,1024,1024,46.4,0,98,4.272,4.274,4.273,4.271,0,0,1.804,84.11,10,Assisted_Takeoff,
0.364693315927318,36.9257833565622,5342.6512979333,0,0,0.5644849262,2200,2018-04-03 07:41:51,14,0,17.094,5342.6512979333,0,0,0.5644849262,0,0,0,46, 2.8, 6.5,0,0,1024,1024,1024,1024,46.3,0,98,4.272,4.274,4.273,4.271,0,0,1.804,84.11,10,Assisted_Takeoff,
0.364693324996937,36.925783319099,5342.6512979333,0,0,0.57774280064,2300,2018-04-03 07:41:51,14,0,17.094,5342.6512979333,0,0,0.57774280064,0,0,0,46, 2.8, 6.5,0,0,1024,1024,1039,1024,46.3,0,98,4.272,4.274,4.273,4.271,0,0,1.804,84.11,10,Assisted_Takeoff,
0.364693341596888,36.9257832817814,5342.6512979333,0,0,0.5924704914,2400,2018-04-03 07:41:51,14,0,17.094,5342.6512979333,0,0,0.5924704914,0,0,0,46, 2.8, 6.5,0,0,1024,1024,1076,1024,46.2,0,98,4.272,4.274,4.273,4.271,0,0,1.804,84.11,10,Assisted_Takeoff,
0.364693369513303,36.9257832399169,5342.6512979333,0,0,0.6108267912,2500,2018-04-03 07:41:51,14,0,17.094,5342.6512979333,0,0,0.6108267912,0,0,0,46, 2.8, 6.5,0,0,1024,1024,1141,1024,46.2,0,98,4.272,4.274,4.273,4.271,0,0,1.804,84.11,10,Assisted_Takeoff,
