latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,battery_temperature(f),flycStateRaw,flycState,message
0.363354187900079,36.8967325138208,5704.3931438267,0,0,0,100,2017-11-11 07:39:04,15,0,5704.3931438267,0,0,0,49.7, -1.6, -1.2,0,0,1024,1024,1024,1024,54.1,0,99,4.282,4.277,4.276,4.275,0,0,82.31,41,Motors_Started,
0.363354194760713,36.8967325132031,5704.3931438267,0,0,0.00251322514604,200,2017-11-11 07:39:04,15,0,5704.3931438267,0,0,0.00251322514604,49.7, -1.6, -1.2,0,0,1024,1024,1024,1024,54.1,0,99,4.282,4.277,4.276,4.275,0,0,82.31,41,Motors_Started,
0.363354199691234,36.8967325129804,5704.3931438267,0,0,0.0043128938388,300,2017-11-11 07:39:04,15,0,5704.3931438267,0,0,0.0043128938388,49.7, -1.7, -1.1,0,0,1024,1024,1024,1024,54.1,0,99,4.282,4.277,4.276,4.275,0,0,82.31,41,Motors_Started,Setting new Return-To-Home altitude to 30m (98 ft). Setting new Maximum Flight Altitude to 150m (492 ft)
0.363354164807114,36.896732465451,5704.3931438267,0,0,0.0195554796284,500,2017-11-11 07:39:04,15,0,5704.3931438267,0,0,0.0195554796284,49.7, -1.5, -1.2,0,0,1024,1024,1024,1024,54.1,0,99,4.282,4.277,4.276,4.275,0,0,82.31,41,Motors_Started,
0.36335413719766,36.8967324325781,5704.3931438267,0,0,0.034939633664,600,2017-11-11 07:39:04,15,0,5704.3931438267,0,0,0.034939633664,49.6, -1.6, -1.1,0,0,1024,1024,1024,1024,54.1,0,99,4.282,4.277,4.276,4.275,0,0,82.31,41,Motors_Started,
0.363354122169158,36.8967324123095,5704.3931438267,0,0,0.044122048656,700,2017-11-11 07:39:04,15,0,5704.3931438267,0,0,0.044122048656,49.7, -1.5, -1.2,0,0,1024,1024,1024,1024,54.1,0,99,4.282,4.277,4.276,4.275,0,0,82.31,41,Motors_Started,
0.363354108736531,36.8967323911276,5704.3931438267,0,0,0.053272967584,800,2017-11-11 07:39:04,15,0,5704.3931438267,0,0,0.053272967584,49.6, -1.5, -1.2,0,0,1024,1024,1024,1024,53.1,0,99,4.282,4.277,4.276,4.275,0,0,82.31,41,Motors_Started,
0.363354096698258,36.8967323706587,5704.3931438267,0,0,0.061930120092,1000,2017-11-11 07:39:05,15,0,5704.3931438267,0,0,0.061930120092,49.6, -1.3, -1.3,0,0,1024,1024,1024,1024,53.1,0,99,4.282,4.277,4.276,4.275,0,0,82.31,41,Motors_Started,
0.363354093306209,36.8967323654727,5704.3931438267,0,0,0.064190946936,1100,2017-11-11 07:39:05,15,0,5704.3931438267,0,0,0.064190946936,49.6, -1.3, -1.3,0,0,1024,1024,1024,1024,51.6,0,99,4.282,4.277,4.276,4.275,0,0,82.31,41,Motors_Started,
0.363354098136989,36.8967323674844,5704.3931438267,0,0,0.062633860272,1200,2017-11-11 07:39:05,15,0,5704.3931438267,0,0,0.064190946936,49.7, -1.4, -1.2,0,0,1024,1024,1024,1024,51,0,99,4.282,4.277,4.276,4.275,0,0,82.31,41,Motors_Started,
0.363354097993685,36.8967323705966,5704.3931438267,0,0,0.061696852368,1300,2017-11-11 07:39:05,15,0,5704.3931438267,0,0,0.064190946936,49.6, -1.4, -1.3,0,0,1024,1024,1024,1024,50.7,0,99,4.282,4.277,4.276,4.275,0,0,82.31,41,Motors_Started,
