latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,battery_temperature(f),flycStateRaw,flycState,message
0,0,5911.5678571492,0,0,0,100,2017-11-02 05:24:44,4,0,5911.5678571492,0,0,0,320.1, -0.3, -0.4,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,200,2017-11-02 05:24:44,4,0,5911.5678571492,0,0,0,320.1, -0.3, -0.4,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,300,2017-11-02 05:24:45,4,0,5911.5678571492,0,0,0,320, -0.3, -0.4,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,400,2017-11-02 05:24:45,4,0,5911.5678571492,0,0,0,320.1, -0.3, -0.4,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,500,2017-11-02 05:24:45,4,0,5911.5678571492,0,0,0,320, -0.3, -0.4,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,600,2017-11-02 05:24:45,4,0,5911.5678571492,0,0,0,320.1, -0.3, -0.4,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,700,2017-11-02 05:24:45,4,0,5911.5678571492,0,0,0,320.1, -0.3, -0.4,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,800,2017-11-02 05:24:45,4,0,5911.5678571492,0,0,0,320, -0.3, -0.3,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,900,2017-11-02 05:24:45,4,17.115,5911.5678571492,0,0,0,320.1, -0.4, -0.3,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,1000,2017-11-02 05:24:45,4,17.115,5911.5678571492,0,0,0,320.1, -0.3, -0.4,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,1100,2017-11-02 05:24:45,4,17.115,5911.5678571492,0,0,0,320.1, -0.4, -0.3,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,1200,2017-11-02 05:24:45,4,17.115,5911.5678571492,0,0,0,320, -0.4, -0.3,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,1300,2017-11-02 05:24:46,4,17.115,5911.5678571492,0,0,0,320, -0.4, -0.3,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,1400,2017-11-02 05:24:46,4,17.115,5911.5678571492,0,0,0,320, -0.4, -0.4,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,1500,2017-11-02 05:24:46,4,17.115,5911.5678571492,0,0,0,320.2, -0.4, -0.4,0,0,1024,1024,1024,1024,324.6,0,98,4.282,4.282,4.283,4.282,0,0,75.11,41,Motors_Started,
0,0,5911.5678571492,0,0,0,1600,2017-11-02 05:24:46,4,17.115,5911.5678571492,0,0,0,320.2, -0.4, -0.3,0,0,1024,1024,1024,1024,324.7,0,98,4.282,4.282,4.283,4.282,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,1700,2017-11-02 05:24:46,4,17.115,5911.5678571492,0,0,0,320.2, -0.4, -0.3,0,0,1024,1024,1024,1024,324.7,0,98,4.282,4.282,4.283,4.282,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,1900,2017-11-02 05:24:46,4,17.089,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,1024,1024,1024,1024,324.7,0,98,4.282,4.281,4.283,4.281,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,2000,2017-11-02 05:24:46,4,17.089,5911.5678571492,0,0,0,320.2, -0.3, -0.3,0,0,364,364,401,1619,324.7,0,98,4.282,4.281,4.283,4.281,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,2100,2017-11-02 05:24:46,4,17.089,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,364,364,502,1505,324.7,0,98,4.282,4.281,4.283,4.281,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,2200,2017-11-02 05:24:46,4,17.089,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,417,384,578,1403,324.5,0,98,4.282,4.281,4.283,4.281,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,2300,2017-11-02 05:24:47,4,17.089,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,585,477,651,1271,324.1,0,98,4.282,4.281,4.283,4.281,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,2400,2017-11-02 05:24:47,4,17.089,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,815,647,755,1162,323.8,0,98,4.282,4.281,4.283,4.281,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,2500,2017-11-02 05:24:47,4,17.089,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,1024,906,1016,1024,323.2,0,98,4.282,4.281,4.283,4.281,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,2600,2017-11-02 05:24:47,4,17.089,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,1024,1024,1024,1024,322.3,0,98,4.282,4.281,4.283,4.281,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,2700,2017-11-02 05:24:47,4,17.089,5911.5678571492,0,0,0,320.1, -0.3, -0.3,0,0,1024,1024,1024,1024,321.7,0,98,4.282,4.281,4.283,4.281,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,2800,2017-11-02 05:24:47,4,17.089,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,1024,1024,1024,1024,321.4,0,98,4.282,4.281,4.283,4.281,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,2900,2017-11-02 05:24:47,4,16.876,5911.5678571492,0,0,0,320.2, -0.3, -0.3,0,0,1024,1024,1024,1024,321.2,0,98,4.272,4.27,4.263,4.26,0,0,75.11,10,Assisted_Takeoff,Setting new Return-To-Home altitude to 30m (98 ft). Setting new Maximum Flight Altitude to 8m (26 ft)
0,0,5911.5678571492,0,0,0,3000,2017-11-02 05:24:47,4,16.876,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,1024,1024,1024,1024,321.1,0,98,4.272,4.27,4.263,4.26,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,3100,2017-11-02 05:24:47,4,16.876,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,1024,1024,1024,1024,321,0,98,4.272,4.27,4.263,4.26,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,3200,2017-11-02 05:24:47,4,16.876,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,1024,1024,1024,1024,320.9,0,98,4.272,4.27,4.263,4.26,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,3300,2017-11-02 05:24:48,4,16.876,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,1024,1024,1024,1024,320.8,0,98,4.272,4.27,4.263,4.26,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,3400,2017-11-02 05:24:48,4,16.876,5911.5678571492,0,0,0,320.2, -0.3, -0.3,0,0,1024,1024,1024,1024,320.8,0,98,4.272,4.27,4.263,4.26,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,3500,2017-11-02 05:24:48,4,16.876,5911.5678571492,0,0,0,320.2, -0.3, -0.4,0,0,1024,1024,1024,1024,320.8,0,98,4.272,4.27,4.263,4.26,0,0,75.11,10,Assisted_Takeoff,
0,0,5911.5678571492,0,0,0,3600,2017-11-02 05:24:48,4,16.876,5911.5678571492,0,0,0,320.2, -0.3, -0.3,0,0,1024,1024,1024,1024,320.7,0,98,4.272,4.27,4.263,4.26,0,0,75.11,10,Assisted_Takeoff,
