latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,battery_temperature(f),flycStateRaw,flycState,message
0.363246666130954,36.8963133520246,5718.554582272,0,0,0,100,2017-11-16 07:16:00,13,0,5718.554582272,0,0,0,238.3, 6.8, -0.6,0,0,1024,1024,1024,1024,242.9,0,99,4.306,4.305,4.306,4.306,0,0,80.51,41,Motors_Started,
0.363246653631018,36.8963132912636,5718.554582272,0,0,0.0226324154224,200,2017-11-16 07:16:01,13,0,5718.554582272,0,0,0.0226324154224,238.3, 6.8, -0.6,0,0,1024,1024,1024,1024,243,0,99,4.306,4.305,4.306,4.306,0,0,80.51,41,Motors_Started,
0.363246640522858,36.8963132244869,5718.554582272,0,0,0.047459975272,300,2017-11-16 07:16:01,13,0,5718.554582272,0,0,0.047459975272,238.4, 6.8, -0.6,0,0,1024,1024,1024,1024,242.9,0,99,4.306,4.305,4.306,4.306,0,0,80.51,41,Motors_Started,
0.363246641158766,36.89631314315,5718.554582272,0,0,0.076749018204,400,2017-11-16 07:16:01,13,0,5718.554582272,0,0,0.076749018204,238.3, 6.8, -0.6,0,0,1024,1024,1024,1024,242.9,0,99,4.306,4.305,4.306,4.306,0,0,80.51,41,Motors_Started,
0.363246638167721,36.8963130587566,5718.554582272,0,0,0.10748195882,500,2017-11-16 07:16:01,13,0,5718.554582272,0,0,0.10748195882,238.3, 6.8, -0.6,0,0,1024,1024,1024,1024,242.9,0,99,4.306,4.305,4.306,4.306,0,0,80.51,41,Motors_Started,
0.36324664503202,36.8963129628499,5718.554582272,0,0,0.142195870692,600,2017-11-16 07:16:01,13,0,5718.554582272,0,0,0.142195870692,238.3, 6.8, -0.6,0,0,1024,1024,1024,1024,242.9,0,99,4.306,4.305,4.306,4.306,0,0,80.51,41,Motors_Started,
0.363246647810552,36.8963128689516,5718.554582272,0,0,0.176372052888,700,2017-11-16 07:16:01,13,17.209,5718.554582272,0,0,0.176372052888,238.3, 6.8, -0.6,0,0,1024,1024,1024,1024,242.9,0,99,4.306,4.305,4.306,4.306,0,0,80.51,41,Motors_Started,Setting new Return-To-Home altitude to 30m (98 ft). Setting new Maximum Flight Altitude to 150m (492 ft)
0.363246658550955,36.8963127652038,5718.554582272,0,0,0.214114836248,800,2017-11-16 07:16:01,13,17.209,5718.554582272,0,0,0.214114836248,238.3, 6.9, -0.6,0,0,936,814,1024,1024,242.9,0,99,4.306,4.305,4.306,4.306,0,0,80.51,41,Motors_Started,
0.363246664510652,36.8963126653551,5718.554582272,0,0,0.25052658282,900,2017-11-16 07:16:01,13,17.209,5718.554582272,0,0,0.25052658282,238.3, 6.9, -0.6,0,0,1024,1024,1024,1024,242.8,0,99,4.306,4.305,4.306,4.306,0,0,80.51,41,Motors_Started,
0.363246675305201,36.8963125980313,5718.554582272,0,0,0.275108932688,1000,2017-11-16 07:16:01,13,17.209,5718.554582272,0,0,0.275108932688,238.3, 7, -0.6,0,0,1024,1024,1024,1024,240.7,0,99,4.306,4.305,4.306,4.306,0,0,80.51,41,Motors_Started,
