latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
0.341419678436308,36.9110526457055,5397.2689535525,0,0,0,0,2018-04-04 06:01:02,13,0,0,5397.2689535525,0,0,0,0,0,0,227.7, 0, -2.5,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,0,78.71,41,Motors_Started,
0.341419758515042,36.9110526598387,5397.2689535525,0,0,0.0296682096108,100,2018-04-04 06:01:02,13,0,0,5397.2689535525,0,0,0.0296682096108,0,0,0,227.6, 0, -2.5,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,0,78.71,41,Motors_Started,
0.341419813359407,36.9110526830239,5397.2689535525,0,0,0.051074804784,200,2018-04-04 06:01:02,13,0,0,5397.2689535525,0,0,0.051074804784,0,0,0,227.7, 0, -2.5,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,0,78.71,41,Motors_Started,
0.341419872661638,36.9110527143795,5397.2689535525,0,0,0.075162075896,300,2018-04-04 06:01:02,13,0,17.123,5397.2689535525,0,0,0.075162075896,0,0,0,227.6, 0, -2.5,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.52,78.71,41,Motors_Started,Setting new Return-To-Home altitude to 30m (98 ft). Setting new Maximum Flight Altitude to 150m (492 ft)
0.341419909972547,36.9110527253523,5397.2689535525,0,0,0.08933399236,400,2018-04-04 06:01:02,13,0,17.123,5397.2689535525,0,0,0.08933399236,0,0,0,227.7, 0, -2.5,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.52,78.71,41,Motors_Started,
0.34141995704842,36.9110527390545,5397.2689535525,0,0,0.107205055924,500,2018-04-04 06:01:02,13,0,17.123,5397.2689535525,0,0,0.107205055924,0,0,0,227.7, 0, -2.5,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.52,78.71,41,Motors_Started,
0.341419986968636,36.911052732542,5397.2689535525,0,0,0.116941276708,600,2018-04-04 06:01:02,13,0,17.123,5397.2689535525,0,0,0.116941276708,0,0,0,227.6, 0, -2.5,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.52,78.71,41,Motors_Started,
0.341420028640518,36.9110527334172,5397.2689535525,0,0,0.131718180068,700,2018-04-04 06:01:02,13,0,17.123,5397.2689535525,0,0,0.131718180068,0,0,0,227.6, 0, -2.5,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.52,78.71,41,Motors_Started,
0.341420057242508,36.9110527180357,5397.2689535525,0,0,0.140704072744,800,2018-04-04 06:01:03,13,0,17.123,5397.2689535525,0,0,0.140704072744,0,0,0,227.6, 0, -2.5,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.52,78.71,41,Motors_Started,
0.341420096049143,36.911052713333,5397.2689535525,0,0,0.154350726724,900,2018-04-04 06:01:03,13,0,17.123,5397.2689535525,0,0,0.154350726724,0,0,0,227.6, 0, -2.5,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.52,78.71,41,Motors_Started,
0.341420126871517,36.9110526973268,5397.2689535525,0,0,0.16469160632,1000,2018-04-04 06:01:03,13,0,17.123,5397.2689535525,0,0,0.16469160632,0,0,0,227.6, 0.1, -2.6,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.52,78.71,41,Motors_Started,
0.341420165940331,36.9110526909545,5397.2689535525,0,0,0.178629926976,1100,2018-04-04 06:01:03,13,0,17.123,5397.2689535525,0,0,0.178629926976,0,0,0,227.6, 0.1, -2.6,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.52,78.71,41,Motors_Started,
0.341420199266437,36.911052670518,5397.2689535525,0,0,0.190240163568,1200,2018-04-04 06:01:03,13,0,17.123,5397.2689535525,0,0,0.190240163568,0,0,0,227.6, 0, -2.5,0,0,364,364,364,1684,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.52,78.71,41,Motors_Started,
0.341420240689982,36.9110526657222,5397.2689535525,0,0,0.205267723104,1300,2018-04-04 06:01:03,13,0,17.096,5397.2689535525,0,0,0.205267723104,0,0,0,227.6, 0, -2.5,0,0,364,364,373,1676,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.526,78.71,41,Motors_Started,
0.341420278139308,36.9110526505446,5397.2689535525,0,0,0.218808405952,1400,2018-04-04 06:01:03,13,0,17.096,5397.2689535525,0,0,0.218808405952,0,0,0,227.6, 0.1, -2.6,0,0,613,551,503,1544,232.2,0,99,4.286,4.289,4.284,4.285,0,0,1.526,78.71,41,Motors_Started,
0.341420322990727,36.9110526461664,5397.2689535525,0,0,0.235165361856,1500,2018-04-04 06:01:03,13,0,17.096,5397.2689535525,0,0,0.235165361856,0,0,0,227.6, 0.1, -2.6,0,0,944,900,743,1226,231.9,0,99,4.286,4.289,4.284,4.285,0,0,1.526,78.71,41,Motors_Started,
0.341420366045972,36.9110526353114,5397.2689535525,0,0,0.250902567084,1600,2018-04-04 06:01:03,13,0,17.096,5397.2689535525,0,0,0.250902567084,0,0,0,227.6, 0, -2.5,0,0,1024,1024,1024,1024,230.7,0,99,4.286,4.289,4.284,4.285,0,0,1.526,78.71,10,Assisted_Takeoff,
0.341420412178162,36.9110526271314,5397.2689535525,0,0,0.267791019068,1700,2018-04-04 06:01:03,13,0,17.096,5397.2689535525,0,0,0.267791019068,0,0,0,227.6, 0, -2.5,0,0,1024,1024,1024,1024,229.6,0,99,4.286,4.289,4.284,4.285,0,0,1.526,78.71,10,Assisted_Takeoff,
0.341420428144241,36.9110526179214,5397.2689535525,0,0,0.273718184612,1800,2018-04-04 06:01:04,13,0,17.096,5397.2689535525,0,0,0.273718184612,0,0,0,227.6, 0, -2.5,0,0,1024,1024,1024,1024,229,0,99,4.286,4.289,4.284,4.285,0,0,1.526,78.71,10,Assisted_Takeoff,
0.341420445492869,36.9110526116433,5397.2689535525,0,0,0.280135835736,1900,2018-04-04 06:01:04,13,0,17.096,5397.2689535525,0,0,0.280135835736,0,0,0,227.6, 0, -2.5,0,0,1024,1024,1024,1024,228.7,0,99,4.286,4.289,4.284,4.285,0,0,1.526,78.71,10,Assisted_Takeoff,
0.341420464836341,36.9110526060028,5397.2689535525,0,0,0.287283145676,2000,2018-04-04 06:01:04,13,0,17.096,5397.2689535525,0,0,0.287283145676,0,0,0,227.6, 0, -2.5,0,0,1024,1024,1024,1024,228.6,0,99,4.286,4.289,4.284,4.285,0,0,1.526,78.71,10,Assisted_Takeoff,
0.341420493708653,36.9110526027733,5397.2689535525,0,0,0.297863854676,2100,2018-04-04 06:01:04,13,0,17.096,5397.2689535525,0,0,0.297863854676,0,0,0,227.6, 0, -2.5,0,0,1024,1024,1024,1024,228.4,0,99,4.286,4.289,4.284,4.285,0,0,1.526,78.71,10,Assisted_Takeoff,
0.34142049671069,36.9110525990475,5397.2689535525,0,0,0.299031833716,2200,2018-04-04 06:01:04,13,0,17.096,5397.2689535525,0,0,0.299031833716,0,0,0,227.6, 0, -2.5,0,0,1024,1024,1024,1024,228.3,0,99,4.286,4.289,4.284,4.285,0,0,1.526,78.71,10,Assisted_Takeoff,
0.341420504471854,36.9110525977863,5397.2689535525,0,0,0.301885180264,2300,2018-04-04 06:01:04,13,0,16.882,5397.2689535525,0,0,0.301885180264,0,0,0,227.6, 0, -2.5,0,0,1024,1024,1024,1024,228.2,0,99,4.251,4.262,4.259,4.256,0,0,4.274,78.71,10,Assisted_Takeoff,
0.341420545109674,36.9110525353175,5397.2689535525,0,0,0.31875985272,2500,2018-04-04 06:01:04,13,0,16.882,5397.2689535525,0,0,0.31875985272,0,0,0,227.6, 0, -2.5,0,0,1024,1024,1039,1024,228.2,0,99,4.251,4.262,4.259,4.256,0,0,4.274,78.71,10,Assisted_Takeoff,
0.34142058141339,36.9110525054715,5397.2689535525,0,0,0.3333989608,2600,2018-04-04 06:01:04,13,0,16.882,5397.2689535525,0,0,0.3333989608,0,0,0,227.6, 0, -2.5,0,0,1024,1024,1284,1024,228.1,0,99,4.251,4.262,4.259,4.256,0,0,4.274,78.71,10,Assisted_Takeoff,
0.341420638326694,36.9110525041112,5397.2689535525,0,0,0.35400591684,2800,2018-04-04 06:01:05,13,0,16.882,5397.2689535525,0,0,0.35400591684,0,0,0,227.6, 0, -2.6,0,0,1024,1024,1434,1024,228.1,0,99,4.251,4.262,4.259,4.256,0,0,4.274,78.71,10,Assisted_Takeoff,
0.34142065635194,36.9110525249866,5397.2689535525,0,0,0.35950132384,2900,2018-04-04 06:01:05,13,0,16.882,5397.2689535525,0,0,0.35950132384,0,0,0,227.6, 0.1, -2.6,0,0,1024,1024,1549,1024,228.1,0,99,4.251,4.262,4.259,4.256,0,0,4.274,78.71,10,Assisted_Takeoff,
