latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
0.358280795309746,36.8932378590529,5800.9200061675,0,0,0,0,2018-04-16 08:17:10,8,0,0,5800.9200061675,0,0,0,0,0,0,221.4, 2.5, -0.9,0,0,819,862,719,1388,225.7,0,97,4.279,4.281,4.281,4.279,0,0,0,96.71,41,Motors_Started,
0.358280779704088,36.8932378824901,5800.9200061675,0,0,0.0102730646332,100,2018-04-16 08:17:10,8,0,0,5800.9200061675,0,0,0.0102730646332,0,0,0,221.4, 2.5, -0.9,0,0,1024,1024,906,1172,224.6,0,97,4.279,4.281,4.281,4.279,0,0,0,96.71,41,Motors_Started,
0.358280772072359,36.893237896463,5800.9200061675,0,0,0.0160676186244,200,2018-04-16 08:17:10,8,0,17.093,5800.9200061675,0,0,0.0160676186244,0,0,0,221.4, 2.5, -0.9,0,0,1024,1024,1024,1024,223.4,0,97,4.279,4.281,4.281,4.279,0,0,1.504,96.71,41,Motors_Started,Setting new Return-To-Home altitude to 45m (148 ft). Setting new Maximum Flight Altitude to 150m (492 ft)
0.358280749967123,36.8932379173236,5800.9200061675,0,0,0.0269378617544,300,2018-04-16 08:17:10,8,0,17.093,5800.9200061675,0,0,0.0269378617544,0,0,0,221.4, 2.5, -0.9,0,0,1024,1024,1024,1024,222.8,0,97,4.279,4.281,4.281,4.279,0,0,1.504,96.71,41,Motors_Started,
0.358280720201507,36.8932379478756,5800.9200061675,0,0,0.04243930582,400,2018-04-16 08:17:10,8,0,17.093,5800.9200061675,0,0,0.04243930582,0,0,0,221.4, 2.5, -0.9,0,0,1024,1024,1024,1024,222.8,0,97,4.279,4.281,4.281,4.279,0,0,1.504,96.71,41,Motors_Started,
0.358280692481269,36.8932379857998,5800.9200061675,0,0,0.059547574084,500,2018-04-16 08:17:10,11,0,17.093,5800.9200061675,0,0,0.059547574084,0,0,0,221.4, 2.5, -0.9,0,0,1024,1024,1024,1024,222.5,0,97,4.279,4.281,4.281,4.279,0,0,1.504,96.71,41,Motors_Started,
0.358280676714318,36.8932380265954,5800.9200061675,0,0,0.074891406596,600,2018-04-16 08:17:11,11,0,17.093,5800.9200061675,0,0,0.074891406596,0,0,0,221.4, 2.5, -0.9,0,0,1024,1024,1024,1024,222.3,0,97,4.279,4.281,4.281,4.279,0,0,1.504,96.71,41,Motors_Started,
0.358280664985144,36.8932381010455,5800.9200061675,0,0,0.1002788746,700,2018-04-16 08:17:11,11,0,17.093,5800.9200061675,0,0,0.1002788746,0,0,0,221.4, 2.5, -0.9,0,0,1024,1024,1024,1024,222.2,0,97,4.279,4.281,4.281,4.279,0,0,1.504,96.71,41,Motors_Started,
0.358280658526125,36.8932381793595,5800.9200061675,0,0,0.127071526376,800,2018-04-16 08:17:11,11,0,17.093,5800.9200061675,0,0,0.127071526376,0,0,0,221.4, 2.5, -0.9,0,0,1024,1024,1024,1024,222.1,0,97,4.279,4.281,4.281,4.279,0,0,1.504,96.71,41,Motors_Started,
0.358280636677902,36.8932382695496,5800.9200061675,0,0,0.160560700676,900,2018-04-16 08:17:11,11,0,17.093,5800.9200061675,0,0,0.160560700676,0,0,0,221.3, 2.5, -0.9,0,0,1024,1024,1024,1024,222.1,0,97,4.279,4.281,4.281,4.279,0,0,1.504,96.71,41,Motors_Started,
