latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,battery_temperature(f),flycStateRaw,flycState,message
0.350068992138548,36.9146584768637,5413.9046387961,0,0,0,100,2017-11-12 06:21:04,12,0,5413.9046387961,0,0,0,342.8, 0.7, 5.1,0,0,1024,1024,1024,1024,347.3,0,99,4.3,4.302,4.304,4.301,0,0,80.51,41,Motors_Started,
0.350068963890338,36.9146584763808,5413.9046387961,0,0,0.0103078415372,200,2017-11-12 06:21:04,12,0,5413.9046387961,0,0,0.0103078415372,342.8, 0.7, 5.1,0,0,1024,1024,1024,1024,347.3,0,99,4.3,4.302,4.304,4.301,0,0,80.51,41,Motors_Started,
0.350068938167029,36.9146584761341,5413.9046387961,0,0,0.0196932749084,300,2017-11-12 06:21:04,12,0,5413.9046387961,0,0,0.0196932749084,342.8, 0.7, 5.1,0,0,1024,1024,1024,1024,347.3,0,99,4.3,4.302,4.304,4.301,0,0,80.51,41,Motors_Started,
0.350068921570335,36.9146584762898,5413.9046387961,0,0,0.0257476386192,400,2017-11-12 06:21:04,12,0,5413.9046387961,0,0,0.0257476386192,342.8, 0.7, 5.1,0,0,1024,1024,1024,1024,347.3,0,99,4.3,4.302,4.304,4.301,0,0,80.51,41,Motors_Started,
0.350068910042987,36.9146584763134,5413.9046387961,0,0,0.0299531833732,500,2017-11-12 06:21:04,12,0,5413.9046387961,0,0,0.0299531833732,342.8, 0.7, 5.1,0,0,1024,1024,1024,1024,347.3,0,99,4.3,4.302,4.304,4.301,0,0,80.51,41,Motors_Started,
0.350068901949213,36.9146584768722,5413.9046387961,0,0,0.032905512864,600,2017-11-12 06:21:04,12,0,5413.9046387961,0,0,0.032905512864,342.8, 0.7, 5.1,0,0,1024,1024,1024,1024,347.3,0,99,4.3,4.302,4.304,4.301,0,0,80.51,41,Motors_Started,
0.350068899519168,36.914658476763,5413.9046387961,0,0,0.033791995832,700,2017-11-12 06:21:04,12,17.195,5413.9046387961,0,0,0.033791995832,342.8, 0.7, 5.1,0,0,364,364,370,1684,347.3,0,99,4.3,4.302,4.304,4.301,0,0,80.51,41,Motors_Started,Setting new Return-To-Home altitude to 30m (98 ft). Setting new Maximum Flight Altitude to 150m (492 ft)
0.350068897778768,36.9146584774536,5413.9046387961,0,0,0.034427822624,800,2017-11-12 06:21:04,12,17.195,5413.9046387961,0,0,0.034427822624,342.8, 0.8, 5.1,0,0,1024,1024,1024,1024,347.3,0,99,4.3,4.302,4.304,4.301,0,0,80.51,41,Motors_Started,
0.35006890023324,36.9146584786109,5413.9046387961,0,0,0.033537730732,900,2017-11-12 06:21:05,13,17.195,5413.9046387961,0,0,0.034427822624,342.8, 0.8, 5.1,0,0,1024,1024,1024,1024,346.8,0,99,4.3,4.302,4.304,4.301,0,0,80.51,41,Motors_Started,
0.350068901973233,36.9146584808849,5413.9046387961,0,0,0.032929462996,1000,2017-11-12 06:21:05,13,17.195,5413.9046387961,0,0,0.034427822624,342.8, 0.8, 5.2,0,0,1024,1024,1024,1024,345,0,99,4.3,4.302,4.304,4.301,0,0,80.51,41,Motors_Started,
