latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,battery_temperature(f),flycStateRaw,flycState,message
0.371603291558083,36.9034628771114,5500.7523823889,0,0,0,0,2017-11-10 07:34:03,17,0,5500.7523823889,0,0,0,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,224.6,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603277737733,36.9034628633186,5500.7523823889,0,0,0.0071237535088,100,2017-11-10 07:34:03,17,0,5500.7523823889,0,0,0.0071237535088,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,224.6,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603249563082,36.9034628538793,5500.7523823889,0,0,0.0175100727388,200,2017-11-10 07:34:03,17,0,5500.7523823889,0,0,0.0175100727388,220.1, 1.3, -0.6,0,0,1024,1024,1024,1024,224.6,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603213803928,36.9034628484593,5500.7523823889,0,0,0.030233268684,300,2017-11-10 07:34:03,17,0,5500.7523823889,0,0,0.030233268684,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,224.6,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603178985352,36.9034628478946,5500.7523823889,0,0,0.04243274414,400,2017-11-10 07:34:03,17,0,5500.7523823889,0,0,0.04243274414,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,224.6,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603158225643,36.903462846889,5500.7523823889,0,0,0.04988025094,500,2017-11-10 07:34:03,17,0,5500.7523823889,0,0,0.04988025094,220.1, 1.3, -0.5,0,0,497,485,448,1571,224.6,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.37160314387152,36.9034628326372,5500.7523823889,0,0,0.056273295764,600,2017-11-10 07:34:03,17,17.149,5500.7523823889,0,0,0.056273295764,220.1, 1.3, -0.5,0,0,968,929,785,1246,224.4,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,Setting new Return-To-Home altitude to 30m (98 ft). Setting new Maximum Flight Altitude to 120m (394 ft)
0.371603134898488,36.9034628051051,5500.7523823889,0,0,0.062905513824,700,2017-11-10 07:34:03,17,17.149,5500.7523823889,0,0,0.062905513824,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,223.2,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603114736163,36.9034627789997,5500.7523823889,0,0,0.073778545668,800,2017-11-10 07:34:04,17,17.149,5500.7523823889,0,0,0.073778545668,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,222.1,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603082837744,36.9034627638058,5500.7523823889,0,0,0.086648296736,900,2017-11-10 07:34:04,17,17.149,5500.7523823889,0,0,0.086648296736,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,221.5,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603055128701,36.9034627528069,5500.7523823889,0,0,0.097456367948,1000,2017-11-10 07:34:04,17,17.149,5500.7523823889,0,0,0.097456367948,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,221.5,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603038742229,36.903462746156,5500.7523823889,0,0,0.103879268416,1100,2017-11-10 07:34:04,17,17.149,5500.7523823889,0,0,0.103879268416,220.1, 1.2, -0.5,0,0,1024,1024,1024,1024,221.2,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603029460251,36.9034627453249,5500.7523823889,0,0,0.107033467992,1200,2017-11-10 07:34:04,17,17.149,5500.7523823889,0,0,0.107033467992,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.9,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603023130183,36.9034627473607,5500.7523823889,0,0,0.108776578284,1400,2017-11-10 07:34:04,17,17.149,5500.7523823889,0,0,0.108776578284,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.8,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603023078582,36.9034627478976,5500.7523823889,0,0,0.108708336812,1500,2017-11-10 07:34:04,17,17.149,5500.7523823889,0,0,0.108776578284,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.7,0,99,4.294,4.297,4.293,4.294,0,0,82.31,41,Motors_Started,
0.371603030379354,36.9034627528928,5500.7523823889,0,0,0.105519032248,1600,2017-11-10 07:34:04,17,17.123,5500.7523823889,0,0,0.108776578284,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.7,0,99,4.294,4.297,4.293,4.293,0,0,82.31,10,Assisted_Takeoff,
0.371603034322021,36.9034627554454,5500.7523823889,0,0,0.103820213296,1700,2017-11-10 07:34:04,17,17.123,5500.7523823889,0,0,0.108776578284,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.6,0,99,4.294,4.297,4.293,4.293,0,0,82.31,10,Assisted_Takeoff,
0.371603044242553,36.9034627435455,5500.7523823889,0,0,0.102550528216,1800,2017-11-10 07:34:05,17,17.123,5500.7523823889,0,0,0.108776578284,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.6,0,99,4.294,4.297,4.293,4.293,0,0,82.31,10,Assisted_Takeoff,
0.371603049599217,36.903462716865,5500.7523823889,0,0,0.105882877404,1900,2017-11-10 07:34:05,17,17.123,5500.7523823889,0,0,0.108776578284,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.6,0,99,4.294,4.297,4.293,4.293,0,0,82.31,10,Assisted_Takeoff,
0.371603042017996,36.9034626898719,5500.7523823889,0,0,0.113823166372,2000,2017-11-10 07:34:05,17,17.123,5500.7523823889,0,0,0.113823166372,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.5,0,99,4.294,4.297,4.293,4.293,0,0,82.31,10,Assisted_Takeoff,
0.371603018273807,36.9034626737932,5500.7523823889,0,0,0.124274282192,2100,2017-11-10 07:34:05,17,17.123,5500.7523823889,0,0,0.124274282192,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.5,0,99,4.294,4.297,4.293,4.293,0,0,82.31,10,Assisted_Takeoff,
0.371602994935151,36.9034626434386,5500.7523823889,0,0,0.13776903328,2200,2017-11-10 07:34:05,17,17.123,5500.7523823889,0,0,0.13776903328,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.5,0,99,4.294,4.297,4.293,4.293,0,0,82.31,10,Assisted_Takeoff,
0.371602981884801,36.9034626058777,5500.7523823889,0,0,0.150193246276,2300,2017-11-10 07:34:05,17,17.123,5500.7523823889,0,0,0.150193246276,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.5,0,99,4.294,4.297,4.293,4.293,0,0,82.31,10,Assisted_Takeoff,
0.371602972454024,36.9034625701882,5500.7523823889,0,0,0.161536094408,2400,2017-11-10 07:34:05,17,17.123,5500.7523823889,0,0,0.161536094408,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.5,0,99,4.294,4.297,4.293,4.293,0,0,82.31,10,Assisted_Takeoff,
0.37160296753307,36.903462549043,5500.7523823889,0,0,0.1682332731,2500,2017-11-10 07:34:05,17,17.123,5500.7523823889,0,0,0.1682332731,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.5,0,99,4.294,4.297,4.293,4.293,0,0,82.31,10,Assisted_Takeoff,
0.371602948585666,36.9034625343371,5500.7523823889,0,0,0.176912079152,2600,2017-11-10 07:34:05,17,16.935,5500.7523823889,0,0,0.176912079152,220.1, 1.3, -0.5,0,0,1024,1024,1024,1024,220.5,0,99,4.258,4.275,4.284,4.29,0,0,82.31,10,Assisted_Takeoff,
0.371602918052952,36.9034625258209,5500.7523823889,0,0,0.187074152968,2700,2017-11-10 07:34:05,17,16.935,5500.7523823889,0,0,0.187074152968,220.1, 1.3, -0.5,0,1,1024,1024,1024,1024,220.5,0,99,4.258,4.275,4.284,4.29,0,0,82.31,10,Assisted_Takeoff,
0.371602888158994,36.903462507196,5500.7523823889,0,0,0.199690623188,2800,2017-11-10 07:34:06,17,16.935,5500.7523823889,0,0,0.199690623188,220.1, 1.3, -0.5,0,1,1024,1024,1024,1024,220.5,0,99,4.258,4.275,4.284,4.29,0,0,82.31,10,Assisted_Takeoff,
0.371602870551393,36.9034624772592,5500.7523823889,0,0,0.211839573708,2900,2017-11-10 07:34:06,17,16.935,5500.7523823889,0,0,0.211839573708,220.1, 1.3, -0.5,0,1,1024,1024,1024,1024,220.4,0,99,4.258,4.275,4.284,4.29,0,0,82.31,10,Assisted_Takeoff,
0.371602857856654,36.9034624514691,5500.7523823889,0,0,0.221707356176,3000,2017-11-10 07:34:06,17,16.935,5500.7523823889,0,0,0.221707356176,220.1, 1.3, -0.5,0,1,1024,1024,1024,1024,220.4,0,99,4.258,4.275,4.284,4.29,0,0,82.31,10,Assisted_Takeoff,
0.371602850322607,36.9034624363585,5500.7523823889,0,0,0.227539705444,3100,2017-11-10 07:34:06,17,16.935,5500.7523823889,0,0,0.227539705444,220.1, 1.3, -0.5,0,1,1024,1024,1024,1024,220.4,0,99,4.258,4.275,4.284,4.29,0,0,82.31,10,Assisted_Takeoff,
0.371602848767341,36.9034624104577,5500.7523823889,0,0,0.234703419584,3200,2017-11-10 07:34:06,17,16.935,5500.7523823889,0,0,0.234703419584,220.1, 1.3, -0.5,0,1,1024,1024,1024,1024,220.4,0,99,4.258,4.275,4.284,4.29,0,0,82.31,10,Assisted_Takeoff,
0.371602848757011,36.9034623758961,5500.7523823889,0,0,0.244007225656,3300,2017-11-10 07:34:06,17,16.935,5500.7523823889,0,0,0.244007225656,220.1, 1.3, -0.5,0,1,1024,1024,1024,1024,220.4,0,99,4.258,4.275,4.284,4.29,0,0,82.31,10,Assisted_Takeoff,
0.371602836688511,36.9034623456689,5500.7523823889,0,0,0.255218840188,3400,2017-11-10 07:34:06,18,16.935,5500.7523823889,0,0,0.255218840188,220.1, 1.3, -0.5,0,1,1024,1024,1024,1024,220.4,0,99,4.258,4.275,4.284,4.29,0,0,82.31,10,Assisted_Takeoff,
0.371602810886223,36.9034623273635,5500.7523823889,0,0,0.2664288143,3500,2017-11-10 07:34:06,18,16.935,5500.7523823889,0,0,0.2664288143,220.1, 1.3, -0.5,0,1,1024,1024,1024,1024,220.4,0,99,4.258,4.275,4.284,4.29,0,0,82.31,10,Assisted_Takeoff,
0.371602787231038,36.9034623170857,5500.7523823889,0,0,0.27496227914,3600,2017-11-10 07:34:06,18,17.123,5500.7523823889,0,0,0.27496227914,220.1, 1.3, -0.5,0,1,1024,1024,1024,1024,220.4,0,99,4.287,4.291,4.286,4.288,0,0,82.31,10,Assisted_Takeoff,
