latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),flycStateRaw,flycState,message
0.311969847151728,36.9075262137814,5408.6533722239,0,0,0,70400,2018-04-06 13:18:33,11,0,0,5408.6533722239,0,0,0,0,0,0,289.4, 4.6, 1.7,0,0,599,574,608,1463,293.8,0,95,4.241,4.244,4.241,4.24,0,0,0,89.51,41,Motors_Started,
0.311969866636874,36.9075261863747,5408.6533722239,0,0,0.0122687667968,70500,2018-04-06 13:18:33,11,0,0,5408.6533722239,0,0,0.0122687667968,0,0,0,289.4, 4.6, 1.7,0,0,879,875,1009,1023,293.6,0,95,4.241,4.244,4.241,4.24,0,0,0,89.51,41,Motors_Started,
0.311969880865404,36.907526151165,5408.6533722239,0,0,0.0259461622476,70600,2018-04-06 13:18:33,11,0,0,5408.6533722239,0,0,0.0259461622476,0,0,0,289.4, 4.6, 1.7,0,0,1024,1024,1024,1024,291.8,0,95,4.241,4.244,4.241,4.24,0,0,0,89.51,41,Motors_Started,
0.311969900420574,36.9075261223757,5408.6533722239,0,0,0.038598754516,70700,2018-04-06 13:18:33,11,0,0,5408.6533722239,0,0,0.038598754516,0,0,0,289.4, 4.6, 1.7,0,0,1024,1024,1024,1024,290.9,0,95,4.241,4.244,4.241,4.24,0,0,0,89.51,41,Motors_Started,
0.311969931375665,36.9075261038257,5408.6533722239,0,0,0.050533466184,70800,2018-04-06 13:18:33,11,0,0,5408.6533722239,0,0,0.050533466184,0,0,0,289.4, 4.6, 1.7,0,0,1024,1024,1024,1024,290.5,0,95,4.241,4.244,4.241,4.24,0,0,0,89.51,41,Motors_Started,
0.311969950687383,36.9075260944423,5408.6533722239,0,0,0.05764271838,70900,2018-04-06 13:18:33,11,0,16.935,5408.6533722239,0,0,0.05764271838,0,0,0,289.4, 4.6, 1.7,0,0,1024,1024,1024,1024,290.2,0,95,4.241,4.244,4.241,4.24,0,0,1.552,89.51,41,Motors_Started,Setting new Return-To-Home altitude to 30m (98 ft). Setting new Maximum Flight Altitude to 150m (492 ft)
0.311969963207675,36.9075260883286,5408.6533722239,0,0,0.062353020368,71000,2018-04-06 13:18:33,11,0,16.935,5408.6533722239,0,0,0.062353020368,0,0,0,289.4, 4.6, 1.7,0,0,1024,1024,1024,1024,290.1,0,95,4.241,4.244,4.241,4.24,0,0,1.552,89.51,41,Motors_Started,
0.311969962492788,36.907526072196,5408.6533722239,0,0,0.066627954888,71100,2018-04-06 13:18:33,11,0,16.935,5408.6533722239,0,0,0.066627954888,0,0,0,289.4, 4.6, 1.7,0,0,1024,1024,1024,1024,290,0,95,4.241,4.244,4.241,4.24,0,0,1.552,89.51,41,Motors_Started,
0.311969962544084,36.9075260435952,5408.6533722239,0,0,0.075018703188,71200,2018-04-06 13:18:33,11,0,16.935,5408.6533722239,0,0,0.075018703188,0,0,0,289.4, 4.6, 1.7,0,0,1024,1024,1024,1024,289.9,0,95,4.241,4.244,4.241,4.24,0,0,1.552,89.51,41,Motors_Started,
0.311969950944677,36.9075260211053,5408.6533722239,0,0,0.079847771584,71300,2018-04-06 13:18:33,11,0,16.935,5408.6533722239,0,0,0.079847771584,0,0,0,289.4, 4.6, 1.8,0,0,1024,1024,1024,1024,289.8,0,95,4.241,4.244,4.241,4.24,0,0,1.552,89.51,41,Motors_Started,
0.311969944111726,36.9075260061965,5408.6533722239,0,0,0.083590553856,71400,2018-04-06 13:18:33,11,0,16.935,5408.6533722239,0,0,0.083590553856,0,0,0,289.4, 4.6, 1.7,0,0,1024,1024,1024,1024,289.8,0,95,4.241,4.244,4.241,4.24,0,0,1.552,89.51,41,Motors_Started,
0.311969944864881,36.9075259993928,5408.6533722239,0,0,0.08595964842,71500,2018-04-06 13:18:34,11,0,16.935,5408.6533722239,0,0,0.08595964842,0,0,0,289.4, 4.6, 1.8,0,0,1024,1024,1024,1024,289.7,0,95,4.241,4.244,4.241,4.24,0,0,1.552,89.51,41,Motors_Started,
0.311969965070614,36.907525993158,5408.6533722239,0,0,0.091269359876,71600,2018-04-06 13:18:34,11,0,16.935,5408.6533722239,0,0,0.091269359876,0,0,0,289.4, 4.6, 1.8,0,0,1024,1024,1024,1024,289.7,0,95,4.241,4.244,4.241,4.24,0,0,1.552,89.51,41,Motors_Started,
0.311969981531741,36.9075259764993,5408.6533722239,0,0,0.099490160664,71700,2018-04-06 13:18:34,11,0,16.935,5408.6533722239,0,0,0.099490160664,0,0,0,289.4, 4.7, 1.8,0,0,1024,1024,1024,1024,289.7,0,95,4.241,4.244,4.241,4.24,0,0,1.552,89.51,41,Motors_Started,
