,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,31.9,      1,185,  3.16
1,B,00m 20s,53.1,      1,191,  3.23
2,C,00m 25s,73.6,      1,191,  4.19
3,D,00m 40s,74.8,      38,229,  3.02
4,E,00m 55s,74.8,      109,201,  3.97
5,F,01m 00s,74.9,      130,193,  5.01
6,G,01m 05s,74.9,      152,198,  5.56
7,H,02m 35s,74.7,      191,186,  5.98
8,I,02m 40s,74.7,      190,195,  5.93
9,J,02m 45s,73.1,      191,181,  6.52
10,K,03m 05s,65.9,      191,194,  5.93
11,L,03m 10s,65.9,      191,195,  5.64
12,M,03m 15s,65.8,      191,194,  5.39
13,N,03m 20s,65.9,      191,188,  5.25
14,O,03m 40s,65.9,      203,196,  5.44
15,P,03m 45s,65.9,      203,192,  6.24
16,Q,03m 50s,65.9,      203,191,  6.54
17,R,03m 55s,65.8,      203,195,  5.76
18,S,04m 00s,65.8,      203,196,  5.61
19,T,04m 05s,65.8,      203,192,  6.12
20,U,04m 10s,65.8,      203,194,  5.89
21,V,04m 15s,65.8,      203,189,  6.73
22,W,04m 20s,65.9,      203,189,  6.79
23,X,04m 25s,65.8,      203,187,  6.98
24,Y,04m 30s,65.9,      203,187,  6.81
25,Z,04m 35s,65.9,      203,186,  7.01
26,a,04m 40s,65.9,      204,186,  6.78
27,b,04m 45s,65.9,      204,184,  6.90
28,c,04m 50s,65.9,      204,181,  6.38
29,d,04m 55s,65.9,      204,188,  6.01
30,e,05m 00s,65.9,      204,183,  6.23
31,f,05m 05s,65.8,      204,184,  6.10
32,g,05m 10s,65.9,      204,188,  5.79
33,h,05m 15s,65.9,      204,186,  5.80
34,i,05m 20s,65.8,      204,185,  4.96
35,j,05m 25s,65.8,      204,190,  5.01
36,k,05m 30s,65.9,      205,184,  5.56
37,l,05m 35s,65.8,      207,190,  3.83
38,m,05m 40s,65.8,      207,183,  4.84
39,n,06m 10s,65.8,      267,184,  5.86
40,o,06m 15s,65.8,      267,182,  6.54
41,p,06m 20s,65.9,      267,184,  6.31
42,q,06m 45s,65.8,      278,185,  6.54
43,r,06m 50s,65.9,      278,184,  6.69
44,s,06m 55s,65.8,      278,179,  6.35
45,t,07m 00s,65.8,      278,179,  5.71
46,u,07m 05s,65.9,      278,194,  5.11
47,v,07m 50s,65.8,      323,195,  5.34
48,w,08m 05s,65.8,      341,195,  5.46
49,x,08m 10s,65.8,      341,194,  5.40
50,y,08m 25s,65.8,      340,183,  5.53
51,z,08m 30s,65.8,      340,183,  5.95
52,A,08m 35s,65.8,      340,180,  5.79
53,B,08m 40s,65.8,      340,182,  5.65
54,C,08m 45s,65.8,      340,180,  5.73
55,D,08m 50s,65.9,      340,184,  5.92
56,E,09m 10s,65.9,      340,193,  4.86
57,F,09m 20s,65.9,      340,170,  5.26
58,G,09m 25s,65.9,      340,171,  4.78
59,H,09m 30s,65.9,      340,179,  5.77
60,I,09m 35s,65.8,      340,185,  5.67
61,J,09m 40s,65.9,      340,185,  5.46
62,K,09m 45s,65.8,      340,179,  5.74
63,L,09m 50s,65.9,      340,182,  6.08
64,M,09m 55s,65.8,      340,185,  5.42
65,N,10m 00s,65.8,      340,181,  5.52
66,O,10m 05s,65.9,      340,189,  4.68
67,P,10m 10s,65.9,      340,195,  4.10
68,Q,10m 15s,65.9,      340,201,  4.41
69,R,10m 20s,65.9,      340,191,  4.18
70,S,10m 25s,65.9,      340,187,  4.15
71,T,10m 30s,65.8,      340,196,  4.64
72,U,10m 35s,65.8,      340,199,  4.66
73,V,10m 40s,65.9,      340,194,  4.68
74,W,10m 45s,65.9,      340,180,  4.61
75,X,10m 50s,65.8,      340,186,  4.32
76,Y,10m 55s,65.8,      340,195,  4.07
77,Z,11m 00s,65.9,      340,195,  4.30
78,a,11m 05s,65.9,      340,197,  4.24
79,b,11m 10s,65.8,      340,193,  4.06
80,c,11m 15s,65.8,      340,180,  3.80
81,d,11m 20s,65.9,      340,180,  3.50
82,e,11m 25s,65.9,      340,182,  3.49
83,f,11m 30s,65.9,      340,193,  4.02
84,g,11m 35s,65.9,      340,195,  4.26
85,h,11m 40s,66.0,      340,195,  4.31
86,i,11m 45s,65.9,      340,196,  3.97
87,j,11m 50s,65.9,      340,193,  4.04
88,k,11m 55s,65.9,      340,193,  4.07
89,l,12m 00s,65.9,      340,193,  4.32
90,m,12m 05s,65.9,      340,195,  4.71
91,n,12m 10s,65.8,      340,197,  4.79
92,o,12m 15s,65.8,      340,199,  5.08
93,p,12m 20s,65.8,      340,195,  5.54
94,q,12m 25s,65.8,      340,201,  5.40
95,r,12m 30s,65.8,      340,205,  5.34
96,s,12m 35s,65.8,      340,190,  4.51
97,t,12m 40s,65.8,      340,190,  3.76
98,u,12m 45s,65.8,      340,194,  4.17
99,v,12m 50s,65.8,      340,195,  4.55
100,w,12m 55s,65.9,      340,188,  4.12
101,x,13m 00s,65.8,      340,194,  4.06
102,y,13m 05s,65.8,      340,181,  4.55
103,z,13m 10s,65.8,      340,177,  4.99
104,A,13m 15s,65.8,      340,186,  4.75
105,B,13m 20s,65.9,      340,191,  4.63
106,C,13m 25s,66.0,      340,189,  5.59
107,D,13m 30s,65.9,      340,187,  6.17
108,E,13m 35s,65.9,      340,182,  6.23
109,F,13m 40s,65.9,      340,196,  5.58
110,G,13m 45s,65.9,      340,193,  5.99
111,H,13m 50s,65.8,      340,195,  5.95
112,I,13m 55s,65.8,      340,198,  5.75
113,J,14m 00s,65.9,      340,199,  6.18
114,K,14m 05s,65.8,      340,190,  6.07
115,L,14m 10s,65.8,      340,179,  5.00
116,M,14m 15s,65.8,      340,185,  6.06
117,N,14m 20s,65.8,      340,188,  5.90
118,O,14m 25s,65.9,      340,198,  5.83
119,P,14m 30s,65.9,      340,199,  5.43
120,Q,14m 35s,65.9,      340,198,  5.40
121,R,14m 40s,65.9,      340,183,  6.81
122,S,14m 45s,65.8,      340,194,  5.55
123,T,14m 50s,65.8,      340,187,  6.11
124,U,14m 55s,65.9,      340,198,  5.79
125,V,15m 00s,65.9,      340,193,  6.07
126,W,15m 05s,65.8,      340,187,  6.24
127,X,15m 10s,65.8,      340,195,  5.73
128,Y,15m 15s,65.8,      340,198,  5.80
129,Z,15m 20s,65.9,      340,195,  5.67
130,a,15m 25s,65.9,      340,197,  5.47
131,b,15m 30s,65.9,      340,191,  5.44
132,c,15m 35s,65.8,      340,189,  5.61
133,d,15m 40s,65.8,      340,190,  5.60
134,e,15m 45s,65.9,      340,184,  5.95
135,f,15m 50s,65.9,      340,191,  5.59
