,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 45s,18.4,      1,42,  5.26
1,B,00m 50s,40.6,      1,41,  5.07
2,C,01m 00s,80.7,      0,42,  5.36
3,D,01m 05s,85.7,      1,41,  5.19
4,E,02m 25s,85.1,      294,44,  5.60
5,F,02m 50s,85.3,      340,50,  5.35
6,G,03m 15s,85.3,      364,39,  6.13
7,H,03m 20s,85.3,      364,43,  6.66
8,I,03m 25s,85.3,      364,52,  6.51
9,J,03m 30s,85.2,      364,54,  6.43
10,K,03m 35s,85.2,      364,51,  6.69
11,L,03m 40s,85.2,      364,49,  6.67
12,M,03m 45s,85.3,      364,50,  6.12
13,N,03m 50s,85.3,      364,53,  6.13
14,O,03m 55s,85.2,      364,62,  5.27
15,P,04m 00s,85.2,      364,45,  5.35
16,Q,04m 05s,85.3,      364,39,  5.57
17,R,04m 20s,85.3,      364,48,  6.19
18,S,04m 25s,85.3,      364,49,  6.57
19,T,04m 30s,85.3,      364,52,  6.15
20,U,04m 35s,85.2,      364,47,  6.30
21,V,04m 45s,85.4,      362,51,  6.12
22,W,04m 50s,85.4,      362,55,  6.29
23,X,04m 55s,85.3,      362,56,  6.16
24,Y,05m 00s,85.4,      362,56,  6.49
25,Z,05m 05s,85.3,      362,56,  6.49
26,a,05m 10s,85.3,      362,55,  6.17
27,b,05m 15s,85.3,      362,53,  6.06
28,c,05m 25s,85.3,      360,49,  6.43
29,d,05m 30s,85.3,      360,51,  6.48
30,e,05m 35s,85.3,      360,49,  6.53
31,f,05m 40s,85.3,      360,49,  6.39
32,g,05m 45s,85.3,      360,50,  6.49
33,h,06m 00s,85.2,      361,51,  6.52
34,i,06m 05s,85.2,      361,47,  6.38
35,j,06m 10s,85.2,      361,46,  6.45
36,k,06m 25s,85.3,      363,48,  5.97
37,l,06m 30s,85.3,      363,53,  5.36
38,m,06m 40s,85.3,      346,63,  5.55
39,n,06m 45s,85.3,      326,45,  4.01
40,o,06m 55s,85.2,      315,47,  5.68
41,p,07m 00s,85.2,      315,45,  5.91
42,q,07m 05s,85.2,      315,45,  6.07
43,r,07m 10s,85.3,      315,45,  6.04
44,s,07m 15s,85.2,      315,48,  5.99
45,t,07m 20s,85.2,      315,49,  6.20
46,u,07m 25s,85.2,      315,51,  6.25
47,v,07m 30s,85.2,      315,51,  6.17
48,w,07m 35s,85.2,      315,47,  5.60
49,x,07m 40s,85.3,      315,49,  5.96
50,y,07m 45s,85.3,      315,51,  6.25
51,z,07m 50s,85.2,      315,49,  5.92
52,A,07m 55s,85.3,      315,52,  6.37
53,B,08m 00s,85.2,      315,48,  5.97
54,C,08m 05s,85.3,      315,46,  5.98
55,D,08m 10s,85.3,      315,44,  6.34
56,E,08m 15s,85.3,      315,49,  6.54
57,F,08m 20s,85.3,      315,46,  6.80
58,G,08m 25s,85.3,      315,46,  6.92
59,H,08m 30s,85.2,      315,48,  7.05
60,I,08m 35s,85.2,      315,48,  7.05
61,J,08m 40s,85.2,      315,47,  6.67
62,K,08m 45s,85.2,      315,47,  6.85
63,L,08m 50s,85.2,      315,48,  6.77
64,M,08m 55s,85.2,      315,45,  6.74
65,N,09m 00s,85.2,      315,46,  6.79
66,O,09m 05s,85.2,      315,44,  6.74
67,P,09m 10s,85.2,      315,45,  6.77
68,Q,09m 15s,85.2,      315,48,  6.78
69,R,09m 20s,85.2,      315,52,  6.74
70,S,09m 25s,85.2,      315,54,  6.53
71,T,09m 40s,84.8,      327,47,  6.65
72,U,10m 00s,84.9,      355,51,  5.93
73,V,10m 15s,84.8,      365,40,  4.81
74,W,10m 25s,84.9,      374,48,  5.02
75,X,10m 40s,84.9,      374,42,  5.08
76,Y,11m 30s,84.9,      426,47,  4.99
77,Z,11m 45s,84.9,      438,43,  5.62
78,a,11m 50s,84.8,      438,41,  5.71
79,b,11m 55s,84.9,      438,43,  6.18
80,c,12m 10s,84.9,      447,42,  6.35
81,d,12m 15s,84.8,      447,42,  6.21
82,e,12m 20s,84.8,      447,41,  6.29
83,f,12m 25s,84.8,      447,39,  6.11
84,g,12m 30s,84.8,      447,41,  5.70
85,h,12m 50s,84.9,      465,65,  4.52
86,i,13m 00s,84.9,      467,62,  5.10
87,j,13m 05s,84.9,      467,71,  4.81
88,k,13m 10s,84.8,      467,70,  4.67
89,l,13m 15s,84.8,      467,63,  3.84
90,m,13m 25s,84.9,      472,67,  4.66
91,n,13m 30s,84.9,      472,67,  4.62
92,o,13m 35s,84.9,      472,64,  5.27
93,p,13m 40s,84.9,      472,50,  4.83
94,q,13m 45s,84.9,      472,57,  5.62
95,r,13m 50s,84.9,      472,57,  5.86
96,s,13m 55s,84.9,      472,56,  6.35
97,t,14m 00s,84.8,      472,65,  6.15
98,u,14m 05s,84.9,      472,62,  6.45
99,v,14m 10s,84.9,      472,64,  6.55
100,w,14m 15s,84.9,      472,56,  6.41
101,x,14m 20s,84.8,      472,66,  5.46
102,y,14m 25s,84.8,      472,67,  5.13
103,z,14m 30s,84.7,      472,63,  5.16
104,A,14m 35s,84.7,      472,55,  4.90
105,B,14m 50s,85.1,      379,77,  4.66
106,C,14m 55s,85.0,      330,72,  5.32
107,D,15m 00s,84.8,      281,80,  4.03
108,E,15m 05s,84.6,      231,73,  3.96
109,F,15m 10s,84.9,      182,73,  5.52
110,G,15m 15s,84.9,      133,70,  5.65
111,H,15m 20s,84.9,      85,63,  5.90
112,I,15m 40s,84.5,      1,56,  6.06
113,J,15m 45s,84.6,      1,62,  6.84
114,K,16m 40s,3.3,      1,96,  2.24
