,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,17.9,      1,175,  2.53
1,B,00m 20s,33.4,      1,172,  2.50
2,C,00m 25s,53.4,      1,172,  2.91
3,D,00m 30s,72.8,      1,175,  2.95
4,E,00m 35s,75.3,      1,174,  3.29
5,F,02m 50s,75.2,      485,169,  2.28
6,G,02m 55s,75.2,      485,177,  2.25
7,H,03m 00s,75.2,      485,184,  2.70
8,I,03m 05s,75.3,      485,177,  2.40
9,J,03m 10s,75.3,      485,184,  2.73
10,K,03m 15s,75.2,      485,182,  2.90
11,L,03m 40s,65.5,      485,175,  2.67
12,M,03m 45s,65.5,      485,158,  2.99
13,N,03m 50s,65.6,      485,153,  3.11
14,O,03m 55s,65.6,      485,154,  2.73
15,P,04m 00s,65.5,      485,174,  2.75
16,Q,04m 05s,65.5,      485,162,  3.22
17,R,04m 10s,65.5,      485,160,  3.14
18,S,04m 15s,65.4,      485,172,  2.50
19,T,04m 20s,65.5,      485,189,  2.70
20,U,04m 25s,65.4,      485,195,  2.98
21,V,04m 30s,65.4,      485,207,  3.16
22,W,04m 35s,65.5,      485,191,  3.29
23,X,04m 40s,65.6,      485,185,  4.03
24,Y,04m 45s,65.5,      485,186,  3.92
25,Z,04m 50s,65.4,      485,198,  4.12
26,a,04m 55s,65.4,      485,143,  2.70
27,b,05m 00s,65.5,      485,137,  2.82
28,c,05m 05s,65.6,      485,160,  3.05
29,d,05m 10s,65.5,      485,168,  3.08
30,e,05m 15s,65.4,      485,174,  3.31
31,f,05m 20s,65.5,      485,170,  3.46
32,g,05m 25s,65.4,      485,164,  3.25
33,h,05m 30s,65.5,      485,164,  3.22
34,i,05m 35s,65.5,      485,167,  3.05
35,j,05m 40s,65.5,      485,158,  3.22
36,k,05m 45s,65.5,      485,168,  2.80
37,l,05m 50s,65.5,      485,152,  2.51
38,m,05m 55s,65.5,      485,161,  2.49
39,n,06m 00s,65.5,      485,170,  2.45
40,o,06m 05s,65.6,      485,161,  2.87
41,p,06m 10s,65.6,      485,174,  3.15
42,q,06m 15s,65.5,      485,165,  2.39
43,r,06m 20s,65.5,      485,171,  3.81
44,s,06m 25s,65.5,      485,163,  3.82
45,t,06m 30s,65.5,      485,171,  4.26
46,u,06m 35s,65.5,      485,172,  4.04
47,v,06m 40s,65.5,      485,172,  3.92
48,w,06m 45s,65.4,      485,159,  3.40
49,x,06m 50s,65.5,      485,178,  3.69
50,y,06m 55s,65.5,      485,163,  3.61
51,z,07m 00s,65.5,      485,173,  3.73
52,A,07m 05s,65.5,      485,163,  3.61
53,B,07m 10s,65.5,      485,156,  3.14
54,C,07m 15s,65.5,      485,156,  3.80
55,D,07m 20s,65.5,      485,158,  3.74
56,E,07m 25s,65.5,      485,159,  3.63
57,F,07m 30s,65.5,      485,166,  3.56
58,G,07m 35s,65.5,      485,167,  3.45
59,H,07m 40s,65.4,      485,165,  3.40
60,I,07m 45s,65.6,      485,166,  3.34
61,J,07m 50s,65.6,      485,172,  2.51
62,K,07m 55s,65.7,      485,181,  2.59
63,L,08m 00s,65.5,      485,195,  3.34
64,M,08m 05s,65.4,      485,184,  2.88
65,N,08m 10s,65.4,      485,181,  3.26
66,O,08m 15s,65.5,      485,192,  3.04
67,P,08m 20s,65.4,      485,182,  2.94
68,Q,08m 25s,65.4,      485,194,  2.49
69,R,08m 30s,65.4,      485,207,  2.30
70,S,08m 35s,65.3,      485,203,  2.61
71,T,08m 40s,65.3,      485,200,  2.25
72,U,08m 45s,65.5,      485,187,  1.92
73,V,08m 50s,65.5,      485,192,  1.89
74,W,08m 55s,65.6,      485,152,  1.51
75,X,09m 00s,65.5,      485,146,  1.41
76,Y,09m 05s,65.5,      485,178,  1.84
77,Z,09m 10s,65.7,      485,164,  2.74
78,a,09m 15s,65.6,      485,151,  3.44
79,b,09m 20s,65.6,      485,166,  2.84
80,c,09m 25s,65.5,      484,178,  2.64
81,d,09m 30s,65.5,      485,160,  2.36
82,e,09m 35s,65.6,      485,144,  2.08
83,f,09m 40s,65.6,      485,142,  2.93
84,g,09m 45s,65.6,      485,144,  2.61
85,h,09m 50s,65.6,      485,143,  3.33
86,i,09m 55s,65.5,      485,138,  3.22
87,j,10m 00s,65.6,      485,140,  2.95
88,k,10m 05s,65.5,      485,142,  3.38
89,l,10m 10s,65.6,      485,150,  3.10
90,m,10m 15s,65.5,      485,151,  3.24
91,n,10m 20s,65.5,      485,140,  3.53
92,o,10m 25s,65.5,      485,146,  3.37
93,p,10m 30s,65.4,      485,156,  3.17
94,q,10m 35s,65.4,      485,158,  2.68
95,r,10m 40s,65.5,      485,173,  2.19
96,s,10m 45s,65.5,      485,152,  2.58
97,t,10m 50s,65.5,      485,168,  1.94
98,u,10m 55s,65.5,      485,142,  2.70
99,v,11m 00s,65.5,      485,153,  3.15
100,w,11m 05s,65.5,      485,146,  2.78
101,x,11m 10s,65.5,      485,152,  2.21
102,y,11m 15s,65.5,      485,165,  2.28
103,z,11m 20s,65.5,      485,160,  2.36
104,A,11m 25s,65.6,      485,179,  3.30
105,B,11m 30s,65.5,      485,161,  2.68
106,C,11m 35s,65.6,      485,156,  2.66
107,D,11m 40s,65.5,      485,162,  3.21
108,E,11m 45s,65.6,      485,180,  3.66
109,F,11m 50s,65.6,      485,151,  3.52
110,G,11m 55s,65.5,      485,179,  4.04
111,H,12m 00s,65.5,      485,158,  3.60
112,I,12m 05s,65.6,      485,156,  3.43
113,J,12m 10s,65.5,      485,154,  3.12
114,K,12m 15s,65.5,      485,154,  3.18
115,L,12m 20s,65.5,      485,164,  2.85
116,M,12m 25s,65.4,      485,152,  3.03
117,N,12m 30s,65.5,      485,159,  2.59
118,O,12m 35s,65.5,      485,135,  2.60
119,P,12m 40s,65.4,      485,140,  2.23
120,Q,12m 45s,65.5,      485,159,  2.26
121,R,12m 50s,65.4,      485,165,  1.94
122,S,12m 55s,65.5,      485,187,  2.16
123,T,13m 00s,65.4,      485,188,  2.04
124,U,13m 05s,65.5,      485,180,  1.65
125,V,13m 10s,65.6,      485,175,  2.55
126,W,13m 15s,65.6,      485,155,  3.08
127,X,13m 20s,65.5,      485,160,  3.02
128,Y,13m 25s,65.5,      485,168,  2.97
129,Z,13m 30s,65.6,      485,162,  3.17
130,a,13m 35s,65.5,      485,161,  2.95
131,b,13m 40s,65.5,      485,157,  3.53
132,c,13m 45s,65.4,      485,165,  3.70
133,d,13m 50s,65.5,      485,160,  3.66
134,e,13m 55s,65.5,      485,156,  3.20
135,f,14m 00s,65.6,      485,169,  3.78
136,g,14m 05s,65.6,      485,162,  3.43
137,h,14m 10s,65.5,      485,141,  3.54
138,i,14m 15s,65.5,      485,147,  2.52
139,j,14m 20s,65.4,      485,161,  2.43
140,k,14m 25s,65.4,      485,154,  2.53
141,l,14m 30s,65.5,      485,152,  2.95
142,m,14m 35s,65.4,      485,145,  2.43
143,n,14m 40s,65.4,      485,163,  2.25
144,o,14m 45s,65.4,      485,160,  2.42
145,p,14m 50s,65.6,      485,156,  2.91
146,q,14m 55s,65.6,      485,162,  2.72
147,r,15m 00s,65.6,      485,148,  2.71
148,s,15m 05s,65.6,      485,144,  3.08
149,t,15m 10s,65.5,      485,163,  2.58
150,u,15m 15s,65.5,      485,168,  2.91
151,v,15m 30s,65.6,      403,156,  2.20
152,w,15m 35s,65.7,      353,156,  1.85
153,x,15m 40s,65.7,      304,155,  3.43
154,y,15m 45s,65.5,      254,171,  2.02
155,z,15m 50s,65.5,      204,163,  2.65
156,A,15m 55s,65.5,      154,151,  3.22
157,B,16m 00s,65.6,      105,159,  3.36
158,C,16m 25s,65.5,      1,154,  5.44
159,D,16m 30s,65.4,      0,152,  5.56
