,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
96,s,13m 30s,105.8,      627,24,  4.65
97,t,13m 40s,105.7,      617,23,  6.24
98,u,14m 00s,95.7,      622,27,  6.71
99,v,14m 05s,95.6,      622,39,  6.32
100,w,14m 15s,95.6,      624,64,  5.24
101,x,14m 20s,95.4,      624,59,  4.86
102,y,14m 35s,95.6,      626,9,  5.01
103,z,14m 40s,95.7,      626,22,  5.92
104,A,14m 50s,95.8,      629,19,  7.26
105,B,14m 55s,95.7,      629,30,  7.80
106,C,15m 00s,95.8,      630,36,  9.29
107,D,15m 05s,95.7,      629,39,  8.88
108,E,15m 10s,95.6,      629,36,  7.43
109,F,15m 15s,95.6,      629,32,  7.64
110,G,15m 20s,95.6,      629,45,  7.35
111,H,15m 25s,95.6,      629,43,  7.80
112,I,15m 35s,95.6,      636,44,  7.16
113,J,15m 40s,95.7,      636,45,  7.14
114,K,15m 45s,95.6,      636,47,  7.45
115,L,15m 50s,95.7,      636,44,  7.44
116,M,15m 55s,95.6,      636,48,  7.35
117,N,16m 00s,95.7,      636,44,  7.17
118,O,16m 05s,95.6,      636,45,  7.09
119,P,16m 10s,95.6,      636,43,  6.88
120,Q,16m 25s,95.9,      551,62,  9.08
121,R,16m 30s,95.7,      501,64,  7.89
122,S,16m 35s,95.6,      451,68,  7.50
123,T,16m 40s,95.5,      400,68,  6.86
124,U,16m 45s,95.5,      350,67,  6.78
125,V,16m 50s,95.4,      300,71,  5.85
126,W,16m 55s,95.2,      249,82,  4.89
127,X,17m 00s,95.5,      200,75,  5.58
128,Y,17m 05s,95.4,      149,80,  4.37
129,Z,17m 10s,95.5,      99,74,  3.19
130,a,17m 30s,95.4,      1,60,  1.47
131,b,17m 35s,95.5,      0,43,  3.83
132,c,18m 30s,4.7,      1,61,  4.14
