,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,10.3,      0,219,  1.05
1,B,00m 15s,35.9,      0,198,  0.61
2,C,00m 20s,44.9,      1,200,  0.57
3,D,00m 25s,45.1,      0,209,  0.81
4,E,00m 30s,44.9,      0,199,  0.76
5,F,00m 35s,45.0,      0,218,  0.81
6,G,00m 40s,45.0,      0,247,  1.36
7,H,00m 45s,47.9,      0,222,  0.98
8,I,00m 55s,84.4,      2,216,  2.06
9,J,01m 10s,84.8,      85,239,  2.11
10,K,01m 15s,84.7,      147,237,  1.37
11,L,01m 20s,84.5,      208,254,  2.27
12,M,01m 45s,84.2,      336,212,  3.92
13,N,01m 55s,84.3,      334,209,  4.15
14,O,02m 10s,84.4,      336,207,  3.54
15,P,02m 15s,84.4,      336,207,  3.32
16,Q,02m 20s,84.4,      336,206,  3.33
17,R,02m 25s,84.4,      337,207,  3.58
18,S,02m 30s,84.4,      337,209,  3.53
19,T,02m 35s,84.4,      337,208,  3.40
20,U,02m 40s,84.4,      337,207,  3.29
21,V,02m 45s,84.4,      337,207,  3.30
22,W,02m 50s,84.3,      337,207,  3.06
23,X,02m 55s,84.3,      337,206,  3.01
24,Y,03m 00s,84.4,      337,206,  2.96
25,Z,03m 05s,84.4,      337,204,  3.27
26,a,03m 10s,84.4,      337,205,  3.22
27,b,03m 15s,84.3,      337,204,  3.05
28,c,03m 35s,84.4,      331,202,  2.85
29,d,03m 40s,84.4,      331,198,  2.93
30,e,03m 45s,84.4,      331,199,  2.81
31,f,03m 50s,84.3,      331,199,  2.64
32,g,03m 55s,84.4,      331,198,  2.39
33,h,04m 00s,84.4,      331,201,  2.48
34,i,04m 05s,84.4,      331,200,  2.42
35,j,04m 10s,84.4,      331,203,  2.50
36,k,04m 15s,84.4,      331,203,  2.42
37,l,04m 20s,84.4,      331,204,  2.38
38,m,04m 25s,84.4,      331,204,  2.19
39,n,04m 30s,84.3,      331,204,  2.29
40,o,04m 35s,84.4,      331,203,  2.17
41,p,04m 40s,84.4,      331,205,  2.33
42,q,04m 45s,84.4,      332,202,  2.69
43,r,04m 50s,84.4,      332,202,  2.58
44,s,04m 55s,84.4,      332,200,  2.42
45,t,05m 00s,84.3,      332,202,  2.49
46,u,05m 05s,84.4,      332,199,  2.26
47,v,05m 10s,84.4,      332,197,  2.24
48,w,05m 15s,84.3,      332,200,  2.14
49,x,05m 20s,84.4,      332,202,  2.19
50,y,05m 25s,84.4,      332,202,  2.14
51,z,05m 30s,84.5,      332,203,  2.16
52,A,05m 35s,84.4,      332,205,  2.14
53,B,05m 40s,84.4,      332,205,  1.99
54,C,05m 45s,84.5,      332,202,  1.82
55,D,06m 00s,80.2,      332,201,  2.08
56,E,06m 10s,75.1,      332,177,  2.34
57,F,06m 25s,75.1,      327,204,  1.86
58,G,06m 30s,75.1,      327,205,  1.77
59,H,06m 35s,75.1,      327,205,  1.88
60,I,06m 40s,75.1,      328,204,  1.85
61,J,06m 45s,75.1,      327,204,  1.92
62,K,06m 50s,75.1,      328,200,  1.66
63,L,06m 55s,75.1,      328,204,  1.82
64,M,07m 00s,75.1,      327,204,  1.81
65,N,07m 05s,75.1,      327,203,  1.96
66,O,07m 10s,75.1,      327,204,  1.99
67,P,07m 15s,75.1,      327,204,  2.00
68,Q,07m 20s,75.1,      327,204,  2.04
69,R,07m 25s,75.1,      327,202,  2.10
70,S,07m 30s,75.2,      327,203,  2.06
71,T,07m 35s,75.1,      327,202,  2.13
72,U,07m 40s,75.1,      328,204,  2.13
73,V,07m 45s,75.1,      328,203,  1.97
74,W,08m 05s,75.1,      317,205,  2.13
75,X,08m 10s,75.1,      317,204,  2.42
76,Y,08m 15s,75.1,      317,203,  2.30
77,Z,08m 20s,75.1,      317,201,  2.41
78,a,08m 25s,75.1,      317,202,  2.24
79,b,08m 30s,75.1,      317,203,  2.18
80,c,08m 35s,75.1,      317,204,  2.14
81,d,08m 40s,75.1,      317,203,  2.29
82,e,08m 45s,75.1,      317,203,  2.27
83,f,08m 50s,75.1,      317,205,  2.19
84,g,08m 55s,75.1,      317,205,  2.31
85,h,09m 00s,75.0,      317,205,  2.32
86,i,09m 05s,75.0,      317,205,  2.09
87,j,09m 10s,75.1,      317,203,  2.03
88,k,09m 15s,75.0,      317,204,  1.99
89,l,09m 20s,75.0,      317,204,  1.89
90,m,09m 25s,75.0,      317,204,  1.96
91,n,09m 30s,75.0,      317,203,  1.81
92,o,09m 35s,75.1,      317,201,  1.92
93,p,09m 40s,75.1,      317,200,  2.05
94,q,09m 45s,75.1,      317,202,  2.11
95,r,09m 50s,75.1,      317,200,  2.34
96,s,09m 55s,75.1,      317,204,  2.06
97,t,10m 00s,75.1,      317,204,  1.89
98,u,10m 05s,75.1,      317,203,  2.02
99,v,10m 10s,75.2,      317,204,  2.03
100,w,10m 25s,75.2,      311,203,  2.11
101,x,10m 30s,75.1,      311,203,  2.12
102,y,10m 35s,75.1,      311,205,  2.18
103,z,10m 40s,75.1,      311,204,  2.29
104,A,10m 45s,75.1,      311,203,  2.22
105,B,10m 50s,75.1,      311,204,  2.47
106,C,10m 55s,75.1,      311,205,  2.47
107,D,11m 00s,75.2,      311,206,  2.36
108,E,11m 10s,75.1,      311,202,  2.60
109,F,11m 15s,75.1,      311,200,  2.70
110,G,11m 20s,75.2,      311,199,  2.55
111,H,11m 25s,75.2,      312,209,  2.50
112,I,11m 30s,75.2,      312,199,  2.30
113,J,11m 35s,75.1,      312,202,  2.65
114,K,11m 40s,75.0,      312,202,  2.42
115,L,11m 45s,75.1,      312,202,  2.39
116,M,11m 50s,75.1,      312,203,  2.31
117,N,11m 55s,75.1,      313,205,  3.04
118,O,12m 00s,75.1,      313,186,  2.38
119,P,12m 05s,75.1,      315,206,  3.72
120,Q,12m 10s,75.0,      317,202,  2.49
121,R,12m 20s,75.0,      319,201,  1.75
122,S,12m 30s,75.1,      321,208,  2.15
123,T,12m 35s,75.1,      321,205,  1.59
124,U,12m 40s,75.0,      321,203,  1.54
125,V,12m 50s,75.0,      322,204,  1.78
126,W,12m 55s,75.0,      322,202,  1.97
127,X,13m 00s,75.1,      322,204,  2.00
128,Y,13m 05s,75.1,      322,206,  2.25
129,Z,13m 15s,75.1,      325,234,  1.67
130,a,13m 20s,75.0,      325,203,  1.67
131,b,13m 25s,75.1,      325,204,  1.74
132,c,13m 30s,75.1,      326,207,  1.67
133,d,13m 35s,75.1,      326,209,  1.73
134,e,13m 40s,75.2,      326,209,  1.68
135,f,13m 45s,75.1,      326,210,  1.70
136,g,13m 50s,75.1,      326,214,  1.51
137,h,13m 55s,75.1,      325,207,  1.61
138,i,14m 00s,75.1,      325,208,  1.45
139,j,14m 05s,75.0,      325,205,  1.33
140,k,14m 10s,75.2,      325,206,  1.32
141,l,14m 15s,75.0,      325,205,  1.27
142,m,14m 20s,75.0,      325,205,  1.25
143,n,14m 25s,75.1,      325,208,  1.44
144,o,14m 30s,75.1,      326,209,  1.40
145,p,14m 35s,75.1,      326,202,  1.44
146,q,14m 40s,75.0,      326,206,  1.52
147,r,14m 45s,75.1,      326,206,  1.58
148,s,14m 50s,75.1,      325,205,  1.69
149,t,14m 55s,75.1,      325,205,  1.76
150,u,15m 00s,75.1,      325,205,  1.65
151,v,15m 05s,75.0,      325,210,  1.56
152,w,15m 10s,75.1,      325,209,  1.60
153,x,15m 15s,75.1,      325,209,  1.64
154,y,15m 20s,75.1,      325,210,  1.58
155,z,15m 25s,75.1,      325,209,  1.46
156,A,15m 30s,75.1,      325,208,  1.49
157,B,15m 35s,75.0,      325,213,  1.58
