,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,9.7,      0,208,  3.49
1,B,00m 20s,21.2,      0,216,  3.82
2,C,00m 25s,35.1,      0,207,  5.03
3,D,00m 30s,54.8,      0,201,  5.55
4,E,00m 35s,76.4,      0,202,  5.29
5,F,00m 40s,94.7,      1,202,  5.37
6,G,00m 45s,94.3,      1,201,  5.60
7,H,01m 05s,91.8,      121,186,  3.35
8,I,01m 10s,91.6,      180,198,  4.01
9,J,01m 15s,91.5,      238,212,  4.18
10,K,01m 25s,91.2,      335,216,  3.62
11,L,02m 10s,91.4,      467,198,  4.68
12,M,02m 20s,91.5,      468,190,  4.45
13,N,02m 30s,91.4,      468,181,  4.57
14,O,02m 35s,91.4,      468,183,  4.21
15,P,02m 40s,91.4,      468,180,  4.31
16,Q,02m 45s,91.3,      468,178,  4.35
17,R,02m 50s,89.9,      468,177,  4.39
18,S,03m 15s,80.8,      468,180,  4.31
19,T,03m 20s,80.7,      468,181,  4.17
20,U,03m 25s,80.6,      468,183,  4.23
21,V,03m 30s,80.6,      468,185,  4.07
22,W,03m 35s,80.7,      468,185,  3.76
23,X,03m 40s,80.8,      468,179,  4.37
24,Y,03m 45s,80.7,      469,179,  4.32
25,Z,03m 50s,80.6,      468,178,  4.16
26,a,03m 55s,80.7,      468,180,  3.98
27,b,04m 00s,80.8,      468,178,  4.49
28,c,04m 05s,80.8,      469,178,  4.28
29,d,04m 10s,80.7,      469,179,  4.32
30,e,04m 15s,80.8,      468,183,  4.28
31,f,04m 20s,80.8,      468,180,  4.40
32,g,04m 25s,80.8,      469,180,  4.61
33,h,04m 30s,80.8,      469,181,  4.45
34,i,04m 35s,80.7,      469,179,  4.42
35,j,04m 40s,80.7,      469,181,  4.31
36,k,04m 45s,80.8,      469,186,  4.00
37,l,04m 50s,80.7,      469,184,  3.94
38,m,04m 55s,80.7,      469,189,  3.48
39,n,05m 00s,80.7,      469,183,  3.69
40,o,05m 05s,80.7,      468,185,  4.08
41,p,05m 10s,80.7,      468,183,  4.28
42,q,05m 15s,80.8,      469,178,  4.45
43,r,05m 20s,80.9,      469,170,  4.67
44,s,05m 25s,80.7,      469,175,  4.04
45,t,05m 30s,80.8,      469,179,  4.11
46,u,05m 35s,80.8,      469,176,  4.46
47,v,05m 40s,80.7,      469,176,  4.25
48,w,05m 45s,80.8,      469,180,  4.16
49,x,05m 50s,80.8,      469,185,  3.91
50,y,05m 55s,80.8,      469,180,  4.18
51,z,06m 00s,80.8,      469,178,  4.15
52,A,06m 05s,80.8,      469,178,  3.94
53,B,06m 10s,80.7,      469,178,  4.06
54,C,06m 15s,80.8,      469,176,  4.21
55,D,06m 20s,80.8,      469,174,  4.40
56,E,06m 25s,80.7,      469,174,  4.04
57,F,06m 30s,80.7,      468,179,  4.12
58,G,06m 35s,80.7,      469,179,  4.10
59,H,06m 40s,80.8,      469,181,  4.19
60,I,06m 45s,80.7,      469,177,  3.96
61,J,06m 50s,80.8,      469,177,  3.93
62,K,06m 55s,80.8,      469,171,  4.15
63,L,07m 00s,80.7,      468,182,  4.03
64,M,07m 05s,80.7,      468,183,  4.01
65,N,07m 10s,80.8,      468,182,  3.99
66,O,07m 15s,80.8,      468,176,  4.06
67,P,07m 20s,80.8,      468,174,  3.70
68,Q,07m 25s,80.8,      468,176,  3.68
69,R,07m 30s,80.9,      468,184,  3.68
70,S,07m 35s,80.8,      469,181,  4.12
71,T,07m 40s,80.8,      469,185,  3.69
72,U,07m 45s,80.7,      469,191,  3.62
73,V,07m 50s,80.7,      469,184,  3.89
74,W,07m 55s,80.7,      469,184,  3.61
75,X,08m 00s,80.7,      469,189,  3.51
76,Y,08m 05s,80.7,      469,180,  3.74
77,Z,08m 10s,80.6,      469,190,  3.94
78,a,08m 15s,80.8,      469,189,  4.10
79,b,08m 20s,80.8,      469,196,  4.31
80,c,08m 25s,80.8,      469,189,  3.94
81,d,08m 30s,80.8,      469,186,  4.03
82,e,08m 35s,80.8,      469,192,  4.49
83,f,08m 40s,80.8,      469,192,  4.54
84,g,08m 45s,80.8,      469,187,  3.62
85,h,08m 50s,80.7,      469,195,  3.56
86,i,08m 55s,80.7,      469,198,  3.53
87,j,09m 00s,80.8,      469,198,  3.41
88,k,09m 05s,80.7,      469,203,  3.50
89,l,09m 10s,80.7,      469,201,  3.42
90,m,09m 15s,80.7,      469,202,  3.23
91,n,09m 20s,80.7,      469,194,  3.43
92,o,09m 25s,80.8,      469,192,  3.76
93,p,09m 30s,80.8,      469,192,  3.76
94,q,09m 35s,80.8,      469,183,  3.88
95,r,09m 40s,80.8,      469,183,  3.91
96,s,09m 45s,80.8,      469,181,  3.94
