,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,54.7,      0,32,  3.16
1,B,00m 20s,79.9,      0,32,  3.18
2,C,00m 25s,104.7,      0,22,  2.96
3,D,00m 30s,126.7,      0,31,  3.57
4,E,00m 50s,125.8,      142,12,  1.44
5,F,00m 55s,125.8,      206,23,  2.50
6,G,01m 00s,125.8,      268,36,  3.79
7,H,01m 05s,125.6,      332,42,  2.77
8,I,01m 10s,125.6,      395,35,  4.02
9,J,01m 15s,125.4,      460,32,  2.19
10,K,01m 20s,125.2,      526,332,  1.66
11,L,01m 25s,125.4,      591,347,  2.75
12,M,01m 30s,125.6,      655,23,  2.79
13,N,01m 35s,125.8,      716,38,  3.51
14,O,01m 40s,125.6,      780,36,  3.23
15,P,01m 45s,125.4,      844,19,  1.74
16,Q,03m 55s,125.5,"      1,374",56,  3.63
17,R,04m 00s,125.6,"      1,374",74,  4.20
18,S,04m 05s,124.3,"      1,374",63,  4.55
19,T,04m 30s,115.0,"      1,376",37,  3.00
20,U,04m 35s,115.0,"      1,375",39,  3.17
21,V,04m 40s,115.0,"      1,375",45,  2.98
22,W,04m 45s,115.1,"      1,375",49,  3.47
23,X,04m 50s,115.0,"      1,375",69,  3.71
24,Y,04m 55s,115.1,"      1,376",67,  4.72
25,Z,05m 05s,115.1,"      1,380",45,  4.92
26,a,05m 20s,115.1,"      1,394",41,  5.04
27,b,05m 35s,115.1,"      1,411",45,  4.26
28,c,05m 40s,115.1,"      1,411",40,  4.28
29,d,05m 45s,115.0,"      1,411",39,  4.22
30,e,05m 50s,115.1,"      1,411",39,  4.83
31,f,05m 55s,115.1,"      1,411",38,  4.98
32,g,06m 30s,115.0,"      1,438",52,  4.93
33,h,06m 35s,115.0,"      1,438",50,  4.62
34,i,06m 40s,115.0,"      1,438",45,  4.81
35,j,06m 50s,115.1,"      1,439",41,  4.26
36,k,06m 55s,115.1,"      1,440",38,  4.09
37,l,07m 00s,115.1,"      1,441",43,  4.49
38,m,07m 05s,115.1,"      1,442",38,  4.77
39,n,07m 10s,115.1,"      1,441",43,  4.29
40,o,07m 15s,115.0,"      1,439",22,  2.85
41,p,07m 20s,115.1,"      1,433",43,  5.04
42,q,07m 30s,115.0,"      1,432",30,  3.13
43,r,07m 35s,115.0,"      1,432",33,  3.26
44,s,07m 40s,115.1,"      1,432",36,  3.42
45,t,07m 50s,115.0,"      1,433",36,  3.41
46,u,08m 00s,115.1,"      1,433",33,  3.71
47,v,08m 05s,115.1,"      1,433",27,  3.47
48,w,08m 10s,115.0,"      1,433",29,  3.38
49,x,08m 15s,115.0,"      1,434",77,  1.69
50,y,08m 35s,115.1,"      1,436",36,  2.25
51,z,08m 55s,115.0,"      1,451",58,  2.80
52,A,09m 10s,115.1,"      1,466",43,  3.67
53,B,09m 25s,114.9,"      1,476",40,  3.22
54,C,09m 30s,115.0,"      1,476",18,  3.38
55,D,09m 35s,115.0,"      1,476",24,  3.90
56,E,09m 40s,115.1,"      1,476",33,  3.50
57,F,09m 45s,115.0,"      1,476",28,  3.55
58,G,09m 50s,115.1,"      1,476",32,  4.54
59,H,09m 55s,115.2,"      1,476",26,  3.48
60,I,10m 00s,115.1,"      1,476",27,  3.36
61,J,10m 05s,115.1,"      1,476",35,  3.77
62,K,10m 10s,115.1,"      1,476",31,  4.06
63,L,10m 15s,115.1,"      1,476",31,  4.25
64,M,10m 20s,115.1,"      1,476",32,  4.28
65,N,10m 25s,115.1,"      1,476",49,  4.29
66,O,10m 30s,115.1,"      1,476",40,  4.95
67,P,10m 35s,115.1,"      1,476",37,  5.21
68,Q,10m 40s,115.0,"      1,476",38,  4.09
69,R,10m 45s,115.0,"      1,476",45,  4.55
70,S,10m 50s,115.1,"      1,476",34,  4.15
71,T,10m 55s,115.0,"      1,476",40,  3.88
72,U,11m 00s,115.0,"      1,476",48,  3.74
73,V,11m 05s,115.1,"      1,475",32,  4.96
74,W,11m 10s,115.2,"      1,474",23,  5.67
75,X,11m 20s,115.0,"      1,481",23,  4.70
76,Y,11m 25s,115.0,"      1,481",28,  4.77
77,Z,11m 30s,115.0,"      1,482",33,  4.81
78,a,11m 50s,115.1,"      1,475",39,  4.77
79,b,11m 55s,115.1,"      1,475",33,  5.23
80,c,12m 00s,115.1,"      1,475",32,  4.39
81,d,12m 05s,115.0,"      1,475",37,  4.41
82,e,12m 10s,115.1,"      1,475",39,  4.31
83,f,12m 15s,115.0,"      1,475",38,  4.43
84,g,12m 20s,115.1,"      1,475",38,  4.63
85,h,12m 25s,115.1,"      1,475",38,  4.58
86,i,12m 30s,115.1,"      1,475",34,  4.03
87,j,12m 35s,115.0,"      1,475",36,  3.73
88,k,12m 40s,115.0,"      1,475",33,  4.08
89,l,12m 45s,115.1,"      1,475",29,  3.55
90,m,12m 50s,115.1,"      1,475",22,  3.96
91,n,12m 55s,115.1,"      1,475",33,  3.68
92,o,13m 00s,115.0,"      1,475",34,  4.32
93,p,13m 05s,115.1,"      1,475",30,  4.51
94,q,13m 10s,115.1,"      1,475",28,  4.23
95,r,13m 15s,114.9,"      1,476",25,  3.87
96,s,13m 20s,114.9,"      1,475",40,  4.03
97,t,13m 25s,115.0,"      1,475",39,  4.37
98,u,13m 30s,115.0,"      1,475",29,  4.76
99,v,13m 35s,115.0,"      1,476",30,  4.48
100,w,13m 40s,114.9,"      1,475",32,  4.06
101,x,13m 45s,115.0,"      1,475",34,  3.83
102,y,13m 50s,115.1,"      1,475",34,  4.36
103,z,13m 55s,115.0,"      1,475",36,  3.95
