,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,14.0,      1,49,  0.79
1,B,00m 20s,28.4,      1,42,  0.96
2,C,00m 25s,47.2,      1,32,  1.10
3,D,00m 30s,72.6,      1,30,  1.05
4,E,00m 35s,76.0,      1,21,  1.81
5,F,00m 45s,76.1,      2,68,  3.94
6,G,00m 50s,76.0,      2,67,  4.02
7,H,00m 55s,76.1,      2,67,  4.24
8,I,01m 00s,76.1,      3,66,  4.32
9,J,01m 15s,75.9,      55,89,  3.00
10,K,01m 20s,75.9,      87,88,  2.83
11,L,01m 25s,75.9,      115,84,  2.42
12,M,01m 35s,75.9,      134,67,  4.19
13,N,01m 50s,76.1,      208,91,  2.39
14,O,01m 55s,76.0,      245,108,  1.76
15,P,02m 00s,76.0,      283,108,  2.73
16,Q,02m 05s,76.0,      333,139,  1.58
17,R,03m 00s,76.0,      626,192,  0.61
18,S,03m 05s,75.9,      665,129,  1.18
19,T,03m 10s,75.8,      704,122,  0.89
20,U,03m 35s,76.0,      651,44,  2.30
21,V,03m 40s,76.0,      602,25,  1.42
22,W,03m 45s,76.1,      558,2,  1.42
23,X,03m 50s,76.0,      517,312,  2.18
24,Y,03m 55s,75.9,      475,345,  1.98
25,Z,04m 00s,75.9,      438,313,  1.24
26,a,04m 05s,75.9,      403,23,  1.01
27,b,04m 30s,75.9,      456,243,  2.56
28,c,04m 35s,76.0,      481,246,  2.34
29,d,04m 45s,76.1,      489,323,  2.46
30,e,05m 00s,76.1,      488,53,  0.97
31,f,05m 10s,76.3,      449,59,  2.17
32,g,05m 15s,76.2,      426,111,  0.81
33,h,05m 25s,76.1,      377,68,  2.10
34,i,06m 45s,75.4,      199,52,  1.59
35,j,06m 50s,75.6,      199,40,  1.21
36,k,07m 05s,75.7,      130,301,  1.32
37,l,07m 15s,79.4,      81,182,  1.14
38,m,07m 35s,74.8,      42,8,  1.53
39,n,08m 00s,74.5,      200,329,  1.11
40,o,08m 25s,74.4,      214,84,  0.29
41,p,08m 50s,74.4,      266,38,  2.56
42,q,08m 55s,74.4,      266,42,  2.10
43,r,09m 10s,74.5,      171,198,  1.35
44,s,09m 15s,74.4,      121,235,  1.28
45,t,09m 40s,74.4,      1,129,  1.88
46,u,10m 30s,2.5,      1,302,  1.51
