,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 20s,23.9,      1,139,  2.06
1,B,00m 25s,49.2,      0,139,  1.27
2,C,00m 30s,74.5,      0,139,  1.66
3,D,00m 35s,99.9,      0,134,  1.67
4,E,00m 40s,124.9,      0,130,  1.69
5,F,01m 00s,120.9,      116,127,  4.15
6,G,01m 05s,120.5,      182,137,  3.76
7,H,01m 10s,120.7,      247,128,  3.74
8,I,01m 15s,120.7,      310,129,  3.82
9,J,01m 20s,120.6,      373,136,  3.89
10,K,01m 25s,120.7,      435,133,  3.34
11,L,01m 30s,120.7,      497,142,  3.64
12,M,01m 35s,120.8,      558,137,  2.75
13,N,01m 40s,120.9,      622,121,  3.06
14,O,01m 45s,120.9,      687,134,  3.74
15,P,01m 50s,120.9,      751,123,  3.71
16,Q,01m 55s,120.9,      816,114,  3.93
17,R,02m 25s,120.8,      926,132,  2.68
18,S,02m 30s,120.8,      926,130,  2.88
19,T,02m 35s,120.9,      926,132,  3.39
20,U,02m 40s,120.8,      926,133,  3.22
21,V,02m 45s,120.9,      926,128,  3.25
22,W,02m 50s,120.9,      926,127,  3.33
23,X,02m 55s,120.8,      926,130,  3.32
24,Y,03m 00s,120.8,      926,131,  3.55
25,Z,03m 15s,120.7,      970,135,  4.04
26,a,03m 20s,120.8,      970,136,  3.64
27,b,03m 25s,120.7,      970,133,  3.51
28,c,03m 30s,120.7,      970,126,  3.88
29,d,03m 35s,120.8,      970,128,  4.00
30,e,03m 40s,120.9,      970,126,  4.31
31,f,03m 45s,120.8,      970,128,  3.90
32,g,03m 50s,120.8,      970,127,  3.72
33,h,04m 00s,121.0,"      1,002",124,  4.51
34,i,04m 10s,120.8,"      1,019",127,  3.94
35,j,04m 55s,110.8,"      1,058",143,  4.29
36,k,05m 00s,110.6,"      1,073",150,  4.97
37,l,05m 10s,110.7,"      1,078",133,  3.72
38,m,05m 15s,110.7,"      1,078",135,  3.45
39,n,05m 55s,100.5,"      1,123",121,  2.08
40,o,06m 00s,100.5,"      1,133",147,  3.47
41,p,06m 05s,100.5,"      1,142",148,  4.10
42,q,06m 15s,100.5,"      1,143",141,  2.67
43,r,06m 20s,100.4,"      1,143",141,  3.53
44,s,06m 25s,100.5,"      1,143",139,  2.72
45,t,06m 45s,90.3,"      1,143",133,  2.93
46,u,06m 50s,90.4,"      1,143",137,  3.16
47,v,06m 55s,90.3,"      1,143",133,  3.04
48,w,07m 00s,90.3,"      1,143",143,  2.62
