,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,30.7,      0,46,  3.32
1,B,00m 15s,57.5,      0,52,  4.12
2,C,00m 20s,82.9,      0,49,  4.23
3,D,00m 45s,85.3,      143,60,  3.91
4,E,00m 55s,85.1,      222,42,  4.98
5,F,01m 15s,85.3,      276,59,  3.96
6,G,01m 40s,85.4,      286,85,  4.63
7,H,01m 45s,85.4,      286,67,  4.54
8,I,01m 50s,85.3,      286,61,  4.02
9,J,02m 05s,85.4,      280,75,  4.20
10,K,02m 10s,85.4,      280,74,  3.68
11,L,02m 15s,85.4,      280,70,  3.73
12,M,02m 20s,85.4,      280,63,  3.86
13,N,02m 25s,85.4,      280,59,  3.97
14,O,02m 30s,85.4,      280,55,  4.17
15,P,02m 35s,85.3,      280,51,  4.02
16,Q,02m 40s,85.3,      280,53,  4.07
17,R,02m 45s,85.4,      280,60,  4.27
18,S,02m 50s,85.3,      280,72,  4.56
19,T,02m 55s,85.4,      280,71,  4.50
20,U,03m 00s,85.3,      280,78,  4.38
21,V,03m 05s,85.3,      280,75,  4.15
22,W,03m 10s,85.3,      280,64,  3.98
23,X,03m 15s,85.3,      280,72,  3.35
24,Y,03m 20s,85.3,      280,63,  3.12
25,Z,03m 25s,85.3,      280,42,  3.23
26,a,03m 50s,85.4,      280,62,  2.76
27,b,03m 55s,85.3,      280,54,  2.64
28,c,04m 00s,85.3,      280,15,  3.02
29,d,04m 05s,85.4,      280,38,  2.53
30,e,04m 10s,85.4,      280,32,  3.17
31,f,04m 25s,85.5,      280,53,  4.68
32,g,04m 30s,85.3,      280,57,  3.43
33,h,04m 35s,85.3,      280,37,  3.06
34,i,04m 40s,85.3,      280,33,  2.67
35,j,04m 45s,85.4,      280,37,  4.08
36,k,04m 50s,85.4,      280,47,  4.37
37,l,04m 55s,85.2,      280,55,  2.98
38,m,05m 00s,85.3,      280,66,  2.79
39,n,05m 05s,85.4,      279,78,  2.51
40,o,05m 10s,85.4,      279,76,  2.76
41,p,05m 15s,85.4,      279,70,  2.38
42,q,05m 20s,85.4,      279,68,  2.76
43,r,05m 25s,85.4,      279,48,  2.75
44,s,05m 30s,85.4,      279,68,  2.49
45,t,05m 35s,85.4,      279,76,  3.26
46,u,05m 40s,85.4,      279,71,  2.52
47,v,05m 45s,85.4,      279,66,  2.50
48,w,05m 50s,85.3,      279,54,  2.78
49,x,05m 55s,85.3,      279,28,  2.79
50,y,06m 00s,85.4,      279,18,  3.13
51,z,06m 05s,85.4,      279,21,  2.91
52,A,06m 10s,85.5,      279,22,  3.14
53,B,06m 15s,85.3,      279,11,  3.41
54,C,06m 20s,85.4,      279,354,  3.04
55,D,06m 25s,85.3,      279,349,  2.83
56,E,06m 50s,85.4,      279,4,  3.87
57,F,06m 55s,85.4,      279,0,  3.59
58,G,07m 00s,85.3,      279,7,  2.26
59,H,07m 05s,85.3,      279,33,  2.48
60,I,07m 15s,85.4,      279,71,  3.04
61,J,07m 25s,85.1,      279,44,  3.17
62,K,07m 30s,85.3,      279,39,  4.93
63,L,07m 35s,85.4,      279,59,  4.06
64,M,07m 40s,85.5,      279,54,  6.08
65,N,07m 45s,85.4,      279,43,  6.10
66,O,07m 50s,85.3,      279,35,  5.79
67,P,07m 55s,85.4,      279,37,  6.10
68,Q,08m 00s,85.4,      279,33,  6.09
