,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,15.1,      0,60,  3.32
1,B,00m 20s,27.3,      0,67,  3.75
2,C,00m 25s,40.4,      0,70,  3.58
3,D,00m 30s,56.0,      0,64,  3.85
4,E,00m 35s,72.9,      0,75,  3.72
5,F,00m 40s,88.1,      1,71,  4.93
6,G,01m 05s,85.2,      53,69,  3.48
7,H,01m 10s,85.4,      71,69,  4.41
8,I,01m 25s,85.4,      163,82,  2.93
9,J,01m 30s,85.3,      201,79,  2.64
10,K,01m 45s,85.3,      244,56,  5.26
11,L,01m 50s,85.4,      250,57,  5.53
12,M,02m 00s,85.4,      285,68,  3.02
13,N,02m 05s,85.4,      307,70,  3.33
14,O,02m 10s,85.4,      329,66,  2.57
15,P,02m 15s,85.4,      349,64,  3.59
16,Q,02m 25s,85.5,      354,71,  4.71
17,R,02m 55s,85.3,      358,56,  3.46
18,S,03m 00s,85.4,      364,47,  3.76
19,T,03m 10s,85.5,      404,79,  4.62
20,U,03m 25s,85.5,      418,27,  3.57
21,V,03m 30s,85.4,      418,56,  3.55
22,W,03m 35s,85.5,      418,55,  3.47
23,X,03m 40s,85.3,      418,40,  3.87
24,Y,03m 45s,85.3,      418,24,  3.87
25,Z,04m 00s,85.5,      411,29,  4.43
26,a,04m 05s,85.6,      411,36,  4.80
27,b,04m 10s,85.6,      411,35,  5.00
28,c,04m 35s,85.4,      414,35,  4.76
29,d,04m 50s,85.5,      412,37,  5.09
30,e,04m 55s,85.5,      412,41,  5.13
31,f,05m 00s,85.4,      412,39,  4.98
32,g,05m 05s,85.3,      411,41,  5.01
33,h,05m 10s,85.4,      411,34,  4.73
34,i,05m 15s,85.4,      411,38,  4.20
35,j,05m 20s,85.4,      411,43,  3.93
36,k,05m 25s,85.4,      411,49,  4.58
37,l,05m 30s,85.4,      411,48,  4.12
38,m,05m 45s,85.2,      414,46,  4.59
39,n,05m 50s,85.3,      414,47,  4.39
40,o,05m 55s,85.3,      414,49,  4.23
41,p,06m 00s,85.3,      414,53,  4.51
42,q,06m 05s,85.3,      414,51,  4.75
43,r,06m 10s,85.2,      414,54,  4.82
44,s,06m 15s,85.2,      414,51,  4.52
45,t,06m 25s,85.2,      428,51,  3.62
46,u,06m 35s,85.2,      430,37,  4.08
47,v,06m 40s,85.2,      430,36,  4.22
48,w,06m 45s,85.2,      430,44,  3.49
49,x,06m 50s,85.2,      430,41,  3.64
50,y,06m 55s,85.3,      430,42,  2.86
51,z,07m 00s,85.1,      431,51,  2.80
52,A,07m 05s,85.1,      431,33,  3.35
53,B,07m 10s,85.1,      431,44,  3.40
54,C,07m 15s,85.2,      431,49,  3.51
55,D,07m 20s,85.3,      431,49,  3.63
56,E,07m 25s,85.2,      431,51,  3.65
57,F,07m 30s,85.3,      431,57,  3.63
58,G,07m 35s,85.3,      431,51,  3.36
59,H,07m 40s,85.3,      431,65,  3.79
60,I,07m 45s,85.2,      431,64,  3.68
61,J,07m 55s,85.2,      435,47,  3.90
62,K,08m 00s,85.1,      435,52,  3.62
63,L,08m 05s,85.1,      435,50,  3.47
64,M,08m 10s,85.2,      434,55,  4.56
65,N,08m 20s,85.3,      435,49,  4.55
66,O,08m 25s,85.2,      435,50,  4.86
67,P,08m 30s,85.3,      435,49,  4.86
68,Q,08m 35s,85.3,      435,50,  4.91
69,R,08m 40s,85.2,      435,49,  4.66
70,S,08m 45s,85.3,      434,56,  5.59
71,T,08m 50s,85.3,      435,57,  5.01
72,U,08m 55s,85.3,      435,49,  4.68
73,V,09m 00s,85.3,      435,51,  4.68
74,W,09m 05s,85.2,      435,55,  5.01
75,X,09m 10s,85.2,      435,53,  4.86
76,Y,09m 15s,85.2,      435,53,  4.64
77,Z,09m 20s,85.1,      435,55,  4.24
78,a,09m 25s,85.0,      435,43,  3.67
79,b,09m 30s,85.2,      435,42,  3.71
80,c,09m 35s,85.1,      435,48,  3.78
81,d,09m 40s,85.1,      435,45,  3.92
82,e,09m 45s,85.1,      435,44,  3.80
83,f,09m 50s,85.2,      435,43,  3.70
84,g,10m 00s,85.2,      443,51,  3.35
85,h,10m 15s,85.3,      459,16,  3.37
86,i,10m 20s,85.2,      459,26,  3.38
87,j,10m 25s,85.2,      459,28,  3.07
88,k,10m 30s,85.3,      459,32,  3.13
89,l,10m 35s,85.3,      459,42,  3.46
90,m,10m 40s,85.2,      459,40,  3.35
91,n,10m 45s,85.3,      459,35,  3.30
92,o,10m 50s,85.3,      459,24,  2.69
93,p,10m 55s,85.3,      459,28,  2.93
94,q,11m 00s,85.3,      459,40,  3.46
