,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
51,z,07m 30s,66.1,      483,210,  3.83
52,A,07m 35s,66.1,      483,205,  4.02
53,B,07m 40s,66.2,      483,185,  3.11
54,C,07m 45s,66.2,      483,179,  3.22
55,D,07m 50s,66.2,      483,173,  2.95
56,E,07m 55s,66.2,      483,172,  3.19
57,F,08m 00s,66.1,      483,175,  3.13
58,G,08m 05s,66.1,      483,184,  3.67
59,H,08m 10s,66.1,      483,176,  3.10
60,I,08m 15s,66.1,      483,177,  2.93
61,J,08m 20s,66.3,      483,182,  3.11
62,K,08m 25s,66.2,      483,208,  3.73
63,L,08m 30s,66.3,      483,175,  3.62
64,M,08m 35s,66.2,      483,173,  3.83
65,N,08m 40s,66.2,      483,167,  4.29
66,O,08m 45s,66.2,      483,164,  3.79
67,P,08m 50s,66.2,      483,165,  3.91
68,Q,08m 55s,66.2,      483,171,  4.07
69,R,09m 00s,66.1,      483,180,  3.38
70,S,09m 05s,66.1,      483,165,  3.60
71,T,09m 10s,66.2,      483,158,  3.72
72,U,09m 15s,66.2,      483,166,  3.70
73,V,09m 20s,66.1,      483,171,  3.05
74,W,09m 25s,66.1,      483,166,  3.74
75,X,09m 30s,66.2,      483,170,  3.65
76,Y,09m 35s,66.2,      483,168,  4.02
77,Z,09m 40s,66.3,      483,162,  4.23
78,a,09m 45s,66.3,      483,160,  3.94
79,b,09m 50s,66.2,      483,160,  3.78
80,c,09m 55s,66.3,      483,163,  3.84
81,d,10m 00s,66.1,      483,162,  4.02
82,e,10m 05s,66.1,      483,163,  4.11
83,f,10m 10s,66.1,      483,163,  4.34
84,g,10m 15s,66.2,      483,164,  4.26
85,h,10m 20s,66.1,      483,163,  4.30
86,i,10m 25s,66.2,      483,164,  4.27
87,j,10m 30s,66.2,      483,166,  4.52
88,k,10m 35s,66.2,      483,178,  4.21
89,l,10m 40s,66.2,      483,181,  4.62
90,m,10m 45s,66.3,      483,205,  5.32
91,n,10m 50s,66.2,      483,177,  4.26
92,o,10m 55s,66.1,      483,185,  4.44
93,p,11m 00s,66.1,      483,191,  4.21
94,q,11m 05s,66.1,      483,195,  3.85
95,r,11m 10s,66.1,      483,192,  3.50
96,s,11m 15s,66.2,      483,189,  3.47
97,t,11m 20s,66.2,      483,202,  4.28
98,u,11m 25s,66.1,      483,183,  3.39
99,v,11m 30s,66.2,      483,193,  3.92
100,w,11m 35s,66.2,      483,197,  3.79
101,x,11m 40s,66.1,      483,202,  3.49
102,y,11m 45s,66.2,      483,204,  3.46
103,z,11m 50s,66.1,      483,195,  3.29
104,A,11m 55s,65.8,      483,165,  3.34
105,B,12m 00s,66.0,      483,176,  3.02
106,C,12m 05s,66.0,      483,187,  2.72
107,D,12m 10s,66.2,      483,175,  3.77
108,E,12m 15s,65.8,      483,170,  3.86
109,F,12m 20s,65.5,      483,169,  3.98
110,G,12m 25s,65.3,      483,178,  3.37
111,H,12m 30s,65.3,      483,177,  3.32
112,I,12m 35s,65.3,      483,188,  3.51
113,J,12m 40s,65.3,      483,199,  3.55
114,K,12m 45s,65.3,      483,190,  3.45
115,L,12m 50s,65.4,      483,190,  4.22
116,M,12m 55s,65.2,      483,194,  3.77
117,N,13m 00s,65.2,      483,194,  3.19
118,O,13m 05s,65.3,      483,194,  2.74
119,P,13m 10s,65.3,      483,194,  2.91
120,Q,13m 15s,65.2,      483,206,  2.90
121,R,13m 20s,65.3,      483,197,  3.32
122,S,13m 25s,65.4,      483,184,  2.89
123,T,13m 30s,65.3,      483,175,  3.99
124,U,13m 35s,65.4,      483,184,  3.74
125,V,13m 40s,65.3,      483,185,  3.32
126,W,13m 45s,65.2,      483,185,  3.38
127,X,13m 50s,65.2,      483,181,  3.66
128,Y,13m 55s,65.4,      483,176,  4.09
129,Z,14m 00s,65.3,      483,183,  3.33
130,a,14m 05s,65.3,      483,186,  3.20
131,b,14m 10s,65.2,      483,187,  3.50
132,c,14m 15s,65.2,      483,193,  3.64
133,d,14m 20s,65.2,      483,191,  3.61
134,e,14m 25s,65.3,      483,196,  3.64
135,f,14m 30s,65.3,      483,192,  3.85
136,g,14m 35s,65.3,      483,188,  3.39
137,h,14m 40s,65.3,      483,190,  3.60
138,i,14m 45s,65.3,      483,200,  3.92
139,j,14m 50s,65.2,      483,186,  3.84
140,k,14m 55s,65.3,      483,179,  3.63
141,l,15m 00s,65.2,      483,184,  3.57
142,m,15m 05s,65.3,      483,174,  3.26
143,n,15m 10s,65.3,      483,179,  3.01
144,o,15m 15s,65.3,      483,179,  3.28
145,p,15m 20s,65.2,      483,180,  2.87
146,q,15m 25s,65.3,      483,184,  2.93
147,r,15m 30s,65.2,      483,185,  3.11
148,s,15m 35s,65.3,      483,191,  2.84
149,t,15m 40s,65.5,      483,182,  3.03
150,u,15m 45s,65.5,      483,195,  3.41
151,v,15m 50s,65.4,      483,202,  3.25
152,w,15m 55s,65.3,      483,191,  2.94
153,x,16m 00s,65.4,      483,189,  3.18
154,y,16m 05s,65.4,      483,189,  3.17
155,z,16m 10s,65.4,      483,186,  3.52
156,A,16m 15s,65.4,      483,191,  3.46
157,B,16m 20s,65.4,      483,200,  3.11
158,C,16m 25s,65.2,      483,200,  2.68
159,D,16m 30s,65.3,      483,192,  2.72
160,E,16m 35s,65.3,      483,195,  2.52
161,F,16m 40s,65.2,      483,185,  2.42
162,G,16m 45s,65.3,      483,199,  2.33
163,H,16m 50s,65.4,      483,198,  2.42
164,I,16m 55s,65.4,      483,182,  2.94
165,J,17m 00s,65.3,      483,191,  2.72
166,K,17m 15s,65.5,      391,178,  3.12
167,L,17m 20s,65.4,      341,186,  2.30
168,M,17m 25s,65.3,      291,201,  2.29
169,N,17m 30s,65.4,      241,194,  2.49
170,O,17m 35s,65.6,      191,180,  2.88
171,P,17m 40s,65.6,      142,181,  4.93
172,Q,17m 45s,65.5,      93,182,  5.18
173,R,18m 05s,65.3,      1,156,  4.49
