,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,31.2,      1,139,  3.12
1,B,00m 15s,56.6,      1,132,  2.48
2,C,00m 20s,81.6,      1,133,  2.55
3,D,00m 25s,106.5,      1,131,  2.67
4,E,00m 30s,114.0,      1,139,  2.98
5,F,00m 40s,113.9,      37,132,  4.37
6,G,00m 55s,114.1,      112,121,  3.90
7,H,01m 25s,114.0,      111,140,  3.18
8,I,01m 35s,114.1,      111,123,  2.42
9,J,01m 40s,114.1,      111,134,  2.22
10,K,01m 45s,114.1,      111,138,  2.07
11,L,01m 50s,114.1,      111,134,  1.97
12,M,01m 55s,113.3,      111,121,  1.73
13,N,02m 00s,111.6,      110,126,  2.58
14,O,02m 05s,109.6,      108,130,  1.06
15,P,02m 35s,105.8,      110,127,  1.65
16,Q,02m 55s,105.9,      127,118,  1.71
17,R,03m 00s,105.8,      127,123,  1.52
18,S,03m 05s,105.8,      127,119,  1.38
19,T,03m 10s,105.8,      127,121,  1.26
20,U,03m 15s,105.8,      127,132,  0.92
21,V,03m 20s,105.8,      127,117,  0.60
22,W,03m 25s,105.8,      127,98,  0.37
23,X,03m 35s,105.8,      126,117,  1.22
24,Y,03m 40s,105.8,      126,112,  1.35
25,Z,03m 45s,105.8,      126,104,  1.22
26,a,03m 50s,105.8,      126,121,  0.88
27,b,04m 00s,105.8,      126,170,  0.76
28,c,04m 05s,105.7,      126,199,  0.90
29,d,04m 10s,105.7,      126,197,  0.61
30,e,04m 20s,105.8,      125,222,  0.80
31,f,04m 25s,105.8,      125,144,  0.45
32,g,04m 30s,105.8,      125,249,  1.53
33,h,04m 35s,105.8,      125,199,  0.47
34,i,04m 40s,105.8,      125,196,  0.65
35,j,04m 45s,105.8,      125,225,  0.46
36,k,04m 50s,105.8,      125,95,  0.12
37,l,04m 55s,105.8,      125,170,  0.18
38,m,05m 00s,105.7,      125,267,  1.05
39,n,05m 05s,105.7,      125,252,  0.82
40,o,05m 10s,105.7,      125,260,  1.04
41,p,05m 15s,105.8,      125,237,  1.41
42,q,05m 20s,105.8,      125,174,  0.44
