,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,29.7,      0,29,  4.44
1,B,00m 15s,56.6,      1,13,  4.23
2,C,00m 20s,70.7,      0,20,  5.11
3,D,01m 35s,70.7,      108,64,  3.20
4,E,01m 40s,70.8,      108,85,  4.18
5,F,01m 45s,70.7,      108,80,  4.18
6,G,01m 50s,70.7,      108,79,  4.24
7,H,01m 55s,70.7,      109,78,  4.13
8,I,02m 00s,69.0,      109,78,  4.13
9,J,02m 40s,60.4,      104,65,  3.28
10,K,02m 45s,60.3,      105,54,  3.67
11,L,02m 50s,60.4,      105,51,  3.99
12,M,02m 55s,60.3,      105,54,  3.78
13,N,03m 00s,60.3,      105,56,  4.22
14,O,03m 05s,60.3,      105,55,  4.12
15,P,03m 10s,60.3,      105,53,  4.26
16,Q,03m 15s,60.4,      105,60,  4.42
17,R,03m 20s,60.4,      103,44,  4.01
18,S,03m 25s,60.4,      103,60,  4.89
19,T,03m 30s,60.4,      103,61,  5.31
20,U,03m 35s,60.4,      103,63,  4.91
21,V,03m 40s,60.4,      103,58,  4.62
22,W,03m 45s,60.4,      103,64,  4.74
23,X,03m 50s,60.4,      103,62,  4.56
24,Y,03m 55s,60.3,      103,66,  4.51
25,Z,04m 00s,60.3,      103,72,  4.29
26,a,04m 05s,60.3,      103,68,  4.10
27,b,04m 10s,60.3,      103,65,  4.14
28,c,04m 15s,60.4,      103,61,  3.92
29,d,04m 20s,60.4,      103,59,  3.74
30,e,04m 25s,60.4,      103,61,  3.60
31,f,04m 30s,60.4,      103,61,  3.60
32,g,04m 35s,60.4,      103,64,  3.69
33,h,04m 40s,60.4,      103,64,  4.05
34,i,04m 45s,60.5,      103,58,  4.21
35,j,04m 50s,60.3,      103,56,  3.94
36,k,04m 55s,60.4,      103,73,  4.12
37,l,05m 00s,60.3,      103,79,  3.82
38,m,05m 05s,60.3,      103,72,  4.14
39,n,05m 10s,60.4,      103,68,  3.97
40,o,05m 15s,60.4,      103,77,  4.03
41,p,05m 20s,60.4,      103,72,  3.99
42,q,05m 25s,60.4,      103,69,  4.00
43,r,05m 30s,60.4,      103,65,  3.89
44,s,05m 35s,60.4,      103,63,  3.81
45,t,05m 40s,60.4,      103,61,  3.68
46,u,05m 45s,60.4,      103,53,  3.87
47,v,05m 50s,60.3,      102,33,  2.84
48,w,05m 55s,60.4,      102,45,  3.55
49,x,06m 00s,60.4,      100,55,  3.24
