,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,21.8,      0,3,  5.02
1,B,00m 15s,47.3,      0,0,  4.68
2,C,00m 20s,72.8,      0,359,  4.85
3,D,00m 25s,92.4,      0,9,  5.76
4,E,00m 45s,91.1,      130,355,  6.17
5,F,01m 00s,91.1,      301,356,  4.24
6,G,01m 20s,90.8,      348,356,  3.18
7,H,01m 55s,90.9,      348,55,  6.28
8,I,02m 15s,90.8,      360,54,  6.14
9,J,02m 50s,80.2,      367,50,  6.38
10,K,02m 55s,80.2,      367,54,  6.42
11,L,03m 00s,80.1,      367,54,  6.83
12,M,03m 05s,80.2,      367,53,  6.67
13,N,03m 10s,80.1,      367,52,  7.03
14,O,03m 15s,80.1,      367,53,  6.87
15,P,03m 20s,80.2,      367,51,  6.72
16,Q,03m 25s,80.2,      367,47,  6.73
17,R,03m 30s,80.2,      367,49,  6.77
18,S,03m 35s,80.2,      367,47,  6.68
19,T,03m 40s,80.1,      367,47,  6.60
20,U,03m 45s,80.2,      367,49,  6.73
21,V,03m 55s,80.2,      371,51,  6.57
22,W,04m 10s,80.2,      373,46,  7.25
23,X,04m 20s,80.3,      372,53,  5.86
24,Y,04m 25s,80.2,      372,51,  6.33
25,Z,04m 30s,80.3,      373,47,  6.29
26,a,04m 35s,80.2,      373,52,  6.61
27,b,04m 40s,80.2,      372,53,  6.48
28,c,04m 45s,80.2,      373,50,  6.32
29,d,04m 50s,80.3,      373,47,  6.07
30,e,04m 55s,80.3,      373,48,  6.08
31,f,05m 05s,80.3,      367,49,  6.27
32,g,05m 15s,80.2,      365,44,  5.46
33,h,05m 20s,80.2,      365,46,  5.56
34,i,05m 25s,80.2,      365,47,  5.36
35,j,05m 30s,80.2,      365,50,  5.47
36,k,05m 35s,80.2,      365,51,  5.67
37,l,05m 40s,80.2,      365,47,  5.48
38,m,05m 45s,80.2,      365,48,  5.44
39,n,05m 50s,80.2,      365,37,  5.23
40,o,05m 55s,80.3,      365,40,  4.97
41,p,06m 00s,80.3,      365,39,  4.80
42,q,06m 15s,80.2,      358,30,  4.06
43,r,06m 20s,80.3,      358,36,  4.13
44,s,06m 25s,80.2,      358,36,  4.72
45,t,06m 35s,80.3,      356,55,  4.20
46,u,06m 40s,80.3,      356,58,  4.80
47,v,06m 45s,80.3,      356,52,  4.64
48,w,06m 50s,80.2,      356,53,  5.12
49,x,06m 55s,80.2,      356,58,  5.16
50,y,07m 00s,80.2,      356,54,  5.08
51,z,07m 05s,80.2,      356,56,  5.64
52,A,07m 10s,80.1,      356,51,  5.18
53,B,07m 15s,80.2,      356,50,  4.92
54,C,07m 20s,80.2,      356,49,  5.30
55,D,07m 25s,80.2,      356,48,  6.06
56,E,07m 30s,80.2,      356,40,  5.19
57,F,07m 35s,80.2,      356,45,  3.93
58,G,07m 40s,80.2,      356,44,  4.32
59,H,07m 45s,80.2,      356,57,  5.13
60,I,07m 50s,80.2,      356,58,  4.57
61,J,07m 55s,80.2,      356,57,  4.41
62,K,08m 00s,80.3,      356,61,  5.28
63,L,08m 05s,80.2,      356,56,  5.78
64,M,08m 10s,80.3,      356,68,  5.16
65,N,08m 15s,80.3,      356,72,  5.56
66,O,08m 20s,80.3,      356,67,  5.32
67,P,08m 25s,80.2,      356,60,  5.78
68,Q,08m 30s,80.2,      356,61,  6.35
69,R,08m 35s,80.3,      356,61,  6.22
70,S,08m 40s,80.3,      356,59,  5.83
71,T,08m 45s,80.2,      356,58,  6.16
72,U,08m 50s,80.2,      356,57,  5.89
73,V,08m 55s,80.2,      356,54,  5.79
74,W,09m 00s,80.2,      356,53,  5.88
75,X,09m 05s,80.2,      356,53,  6.47
76,Y,09m 10s,80.2,      356,53,  6.33
77,Z,09m 15s,80.1,      356,53,  6.24
78,a,09m 20s,80.2,      356,55,  6.12
79,b,09m 25s,80.3,      356,53,  6.25
80,c,09m 30s,80.3,      356,53,  5.91
81,d,09m 35s,80.3,      356,55,  6.44
82,e,09m 40s,80.4,      356,57,  6.86
83,f,09m 45s,80.3,      356,55,  6.78
84,g,09m 50s,80.2,      356,53,  6.37
85,h,10m 05s,80.2,      375,49,  6.50
86,i,10m 10s,80.2,      375,51,  6.41
87,j,10m 15s,80.2,      375,49,  7.02
88,k,10m 20s,80.2,      375,55,  7.37
89,l,10m 25s,80.2,      376,52,  7.09
90,m,10m 30s,80.2,      376,52,  7.04
91,n,10m 35s,80.2,      376,50,  6.96
92,o,10m 40s,80.3,      375,50,  6.72
93,p,10m 45s,80.3,      375,52,  7.06
94,q,10m 50s,80.2,      375,52,  7.31
95,r,10m 55s,80.2,      376,56,  7.34
96,s,11m 00s,80.2,      376,54,  7.05
97,t,11m 05s,80.2,      376,55,  6.65
98,u,11m 10s,80.2,      376,55,  7.12
99,v,11m 15s,80.2,      376,55,  7.11
100,w,11m 20s,80.2,      376,52,  6.96
101,x,11m 25s,80.1,      376,52,  6.73
102,y,11m 30s,80.2,      375,49,  6.53
103,z,11m 35s,80.1,      375,51,  6.56
104,A,11m 40s,80.2,      375,51,  6.37
105,B,11m 45s,80.2,      375,53,  6.32
106,C,11m 50s,80.3,      376,53,  6.32
107,D,11m 55s,80.3,      376,53,  6.65
108,E,12m 10s,80.2,      383,48,  6.53
109,F,12m 15s,80.3,      383,51,  6.46
110,G,12m 20s,80.2,      383,53,  6.87
111,H,12m 25s,80.3,      383,56,  6.61
112,I,12m 30s,80.3,      383,52,  6.37
113,J,12m 35s,80.3,      383,53,  6.50
114,K,12m 40s,80.2,      383,50,  6.36
115,L,12m 45s,80.2,      383,49,  6.13
116,M,12m 50s,80.2,      383,50,  6.29
117,N,12m 55s,80.2,      383,47,  6.13
118,O,13m 00s,80.2,      383,46,  6.08
119,P,13m 05s,80.2,      383,49,  6.29
120,Q,13m 10s,80.3,      383,51,  6.49
121,R,13m 15s,80.3,      383,52,  6.96
122,S,13m 20s,80.2,      383,51,  7.26
123,T,13m 30s,80.2,      381,46,  6.88
124,U,13m 35s,80.2,      381,48,  7.14
125,V,13m 40s,80.3,      381,47,  6.88
126,W,13m 45s,80.2,      381,42,  6.47
127,X,13m 50s,80.2,      381,48,  6.29
128,Y,13m 55s,80.3,      381,51,  6.79
129,Z,14m 00s,80.3,      381,51,  6.66
130,a,14m 05s,80.2,      381,52,  7.16
131,b,14m 10s,80.2,      380,54,  7.18
132,c,14m 15s,80.2,      381,56,  6.96
133,d,14m 20s,80.2,      381,52,  7.15
134,e,14m 25s,80.2,      380,53,  7.44
135,f,14m 30s,80.2,      380,51,  7.04
136,g,14m 35s,80.3,      380,53,  7.32
137,h,14m 40s,80.3,      381,56,  7.82
138,i,14m 45s,80.2,      381,56,  7.50
139,j,14m 50s,80.2,      381,54,  6.47
140,k,14m 55s,80.2,      381,55,  6.68
141,l,15m 00s,80.2,      381,54,  6.56
142,m,15m 05s,80.2,      381,56,  6.94
143,n,15m 10s,80.2,      381,59,  7.14
144,o,15m 15s,80.2,      381,57,  5.85
145,p,15m 35s,80.2,      385,50,  5.91
146,q,15m 40s,80.2,      385,49,  6.14
147,r,15m 45s,80.2,      385,48,  5.73
148,s,15m 55s,80.2,      385,42,  5.08
149,t,16m 00s,80.2,      385,44,  5.03
150,u,16m 05s,80.3,      385,46,  5.62
151,v,16m 10s,80.3,      385,46,  5.67
