,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,18.2,      1,49,  1.09
1,B,00m 20s,36.5,      1,61,  0.92
2,C,00m 25s,54.8,      1,74,  0.67
3,D,00m 30s,72.4,      1,98,  0.53
4,E,00m 35s,81.1,      0,172,  2.31
5,F,01m 05s,81.4,      200,178,  2.27
6,G,01m 30s,81.5,      278,218,  2.58
7,H,01m 50s,81.4,      323,188,  3.59
8,I,01m 55s,81.5,      323,183,  3.23
9,J,02m 00s,81.5,      324,183,  3.34
10,K,02m 05s,81.4,      324,183,  3.26
11,L,02m 10s,81.4,      324,182,  2.92
12,M,02m 15s,81.4,      324,182,  2.97
13,N,02m 20s,81.3,      324,182,  2.90
14,O,02m 25s,81.4,      324,183,  2.80
15,P,02m 30s,81.4,      324,183,  2.65
16,Q,02m 35s,81.4,      324,186,  2.57
17,R,02m 40s,81.5,      324,184,  2.68
18,S,02m 45s,81.5,      324,191,  2.80
19,T,02m 50s,81.4,      324,185,  2.81
20,U,02m 55s,81.4,      325,185,  2.66
21,V,03m 00s,81.4,      325,184,  2.69
22,W,03m 05s,81.4,      325,182,  2.66
23,X,03m 10s,81.5,      325,182,  2.53
24,Y,03m 15s,81.4,      325,179,  2.52
25,Z,03m 20s,81.5,      325,178,  2.34
26,a,03m 25s,81.4,      325,181,  2.29
27,b,03m 30s,81.5,      325,179,  2.25
28,c,03m 35s,81.5,      325,179,  2.08
29,d,03m 40s,81.5,      325,181,  2.30
30,e,03m 45s,81.5,      325,184,  2.02
31,f,03m 50s,81.4,      325,182,  2.39
32,g,03m 55s,81.5,      325,185,  2.63
33,h,04m 00s,81.4,      325,179,  2.44
34,i,04m 05s,81.4,      325,184,  2.34
35,j,04m 10s,81.5,      325,182,  2.27
36,k,04m 15s,81.4,      325,181,  2.36
37,l,04m 20s,81.4,      325,183,  1.90
38,m,04m 25s,81.4,      325,178,  1.67
39,n,04m 30s,81.4,      325,178,  1.78
40,o,04m 35s,81.4,      325,183,  2.43
41,p,04m 40s,81.3,      325,185,  2.50
42,q,04m 45s,81.4,      325,180,  2.65
43,r,04m 50s,81.4,      325,181,  1.98
44,s,04m 55s,81.5,      325,193,  2.10
45,t,05m 00s,81.5,      325,187,  2.23
46,u,05m 05s,81.5,      325,180,  2.01
47,v,05m 10s,81.5,      325,187,  2.44
48,w,05m 15s,81.5,      325,183,  2.32
49,x,05m 20s,81.5,      325,188,  2.46
50,y,05m 25s,81.3,      325,185,  2.60
51,z,05m 30s,81.4,      325,184,  2.61
52,A,05m 35s,81.5,      325,183,  2.74
53,B,05m 40s,81.5,      325,188,  2.32
54,C,05m 45s,81.4,      325,186,  2.36
55,D,05m 50s,81.4,      326,187,  2.32
56,E,05m 55s,81.4,      325,190,  2.34
57,F,06m 00s,81.5,      325,187,  2.31
58,G,06m 05s,81.5,      325,185,  2.54
59,H,06m 10s,81.5,      325,185,  2.48
60,I,06m 15s,81.4,      325,178,  2.24
61,J,06m 20s,81.4,      325,184,  2.54
62,K,06m 25s,81.4,      325,181,  2.51
63,L,06m 30s,81.4,      325,184,  2.32
64,M,06m 40s,81.5,      328,200,  2.47
65,N,06m 45s,81.5,      330,205,  2.45
66,O,06m 50s,81.5,      333,202,  2.47
67,P,07m 00s,81.4,      334,190,  2.30
68,Q,07m 05s,81.5,      334,196,  2.19
69,R,07m 10s,81.5,      334,188,  2.34
70,S,07m 15s,81.4,      334,185,  2.52
71,T,07m 20s,81.4,      335,182,  2.63
72,U,07m 25s,81.4,      335,181,  2.63
73,V,07m 30s,81.4,      335,182,  3.12
74,W,07m 40s,81.5,      329,187,  3.08
75,X,07m 45s,81.4,      329,181,  2.61
76,Y,07m 50s,81.4,      329,180,  2.58
77,Z,07m 55s,81.4,      329,186,  2.65
78,a,08m 00s,81.4,      329,178,  2.93
79,b,08m 05s,81.4,      329,182,  2.96
80,c,08m 10s,81.4,      329,182,  2.71
81,d,08m 15s,81.3,      329,184,  2.71
82,e,08m 20s,81.4,      329,189,  2.67
83,f,08m 25s,81.5,      329,187,  2.68
84,g,08m 30s,81.4,      329,182,  2.81
85,h,08m 35s,81.4,      329,188,  2.90
86,i,08m 40s,81.4,      329,190,  2.90
87,j,08m 45s,81.4,      329,189,  2.75
88,k,08m 50s,81.5,      329,188,  2.43
89,l,08m 55s,81.4,      329,184,  2.64
90,m,09m 00s,81.4,      329,186,  2.92
91,n,09m 05s,81.4,      329,193,  2.68
92,o,09m 10s,81.5,      328,192,  2.73
93,p,09m 15s,81.5,      328,187,  2.86
94,q,09m 20s,81.4,      328,187,  2.78
95,r,09m 25s,81.5,      323,168,  1.84
96,s,09m 30s,81.5,      322,187,  3.57
97,t,09m 35s,81.5,      322,187,  2.61
98,u,09m 40s,81.5,      322,186,  2.27
99,v,09m 45s,81.5,      320,142,  0.79
100,w,09m 50s,81.5,      319,187,  2.86
101,x,09m 55s,81.4,      319,185,  2.77
102,y,10m 00s,81.4,      319,179,  2.57
103,z,10m 05s,81.4,      320,182,  2.56
104,A,10m 10s,81.4,      319,181,  2.81
105,B,10m 15s,81.4,      320,182,  2.62
106,C,10m 20s,81.4,      320,184,  2.74
107,D,10m 25s,81.5,      320,187,  2.64
108,E,10m 30s,81.5,      320,181,  2.88
109,F,10m 35s,81.5,      320,186,  2.66
110,G,10m 45s,81.6,      319,203,  2.86
111,H,10m 50s,81.5,      319,201,  2.72
112,I,10m 55s,81.5,      319,196,  2.99
113,J,11m 00s,81.4,      319,197,  3.36
114,K,11m 05s,81.4,      320,199,  3.30
115,L,11m 10s,81.4,      320,198,  3.17
116,M,11m 15s,81.3,      319,198,  3.19
117,N,11m 20s,81.3,      319,208,  2.91
118,O,11m 25s,81.4,      319,199,  2.81
119,P,11m 30s,81.5,      320,198,  2.81
120,Q,11m 35s,81.4,      320,204,  2.12
121,R,11m 40s,81.4,      320,211,  2.24
122,S,11m 45s,81.5,      320,207,  2.59
123,T,11m 50s,81.5,      319,195,  2.52
124,U,11m 55s,81.4,      320,196,  2.64
125,V,12m 00s,81.4,      320,190,  2.17
126,W,12m 05s,81.4,      320,199,  1.78
127,X,12m 10s,81.3,      320,201,  1.92
128,Y,12m 15s,81.4,      320,215,  2.23
129,Z,12m 20s,81.4,      320,203,  2.00
130,a,12m 25s,81.5,      320,199,  1.72
131,b,12m 30s,81.5,      319,189,  1.49
132,c,12m 35s,81.4,      319,187,  1.50
133,d,12m 40s,81.5,      319,182,  1.41
134,e,12m 45s,81.4,      319,170,  1.52
135,f,12m 50s,81.4,      319,184,  1.63
136,g,12m 55s,81.5,      319,179,  1.87
137,h,13m 00s,81.5,      319,177,  1.76
138,i,13m 05s,81.5,      319,182,  2.52
139,j,13m 10s,81.4,      319,179,  2.72
140,k,13m 15s,81.4,      319,178,  2.71
141,l,13m 20s,81.5,      319,159,  2.35
142,m,13m 25s,81.4,      317,154,  2.61
143,n,13m 35s,81.4,      315,200,  2.60
144,o,13m 40s,81.4,      316,213,  2.50
145,p,13m 45s,81.4,      316,194,  1.73
146,q,13m 50s,81.4,      315,194,  2.19
147,r,13m 55s,81.3,      315,179,  1.66
148,s,14m 00s,81.4,      315,180,  1.83
149,t,14m 05s,81.4,      316,181,  1.80
150,u,14m 10s,81.4,      315,198,  2.31
151,v,14m 15s,81.4,      315,197,  2.34
152,w,14m 20s,81.5,      315,192,  2.97
153,x,14m 25s,81.4,      315,189,  2.85
154,y,14m 30s,81.5,      315,192,  2.50
155,z,14m 35s,81.4,      315,183,  2.54
156,A,14m 40s,81.5,      315,191,  2.28
157,B,14m 45s,81.4,      315,200,  2.03
158,C,14m 50s,81.5,      315,215,  2.20
159,D,14m 55s,81.4,      316,203,  1.75
160,E,15m 00s,81.5,      315,201,  1.90
161,F,15m 05s,81.5,      315,197,  2.18
162,G,15m 10s,81.5,      315,191,  2.44
163,H,15m 15s,81.4,      315,185,  2.67
164,I,15m 30s,81.5,      323,173,  2.97
165,J,15m 35s,81.5,      323,182,  3.51
166,K,15m 40s,81.4,      323,192,  3.50
167,L,15m 45s,81.5,      323,188,  3.90
168,M,15m 50s,81.4,      323,195,  3.20
169,N,15m 55s,81.5,      324,195,  2.76
170,O,16m 00s,81.4,      324,200,  2.47
171,P,16m 05s,81.4,      324,193,  2.81
172,Q,16m 10s,81.5,      324,201,  2.77
173,R,16m 15s,81.4,      324,198,  2.74
174,S,16m 20s,81.4,      324,187,  2.62
175,T,16m 25s,81.4,      324,192,  2.68
176,U,16m 30s,81.5,      324,195,  2.76
177,V,16m 35s,81.5,      323,186,  2.42
