,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,10.8,      1,225,  0.88
1,B,00m 20s,28.6,      1,182,  1.10
2,C,00m 25s,49.8,      1,163,  1.35
3,D,00m 30s,74.6,      1,171,  2.01
4,E,00m 45s,75.2,      1,142,  4.80
5,F,02m 30s,75.2,      503,149,  5.23
6,G,02m 40s,75.2,      506,156,  4.62
7,H,02m 45s,75.1,      506,159,  4.68
8,I,02m 50s,75.3,      506,160,  4.50
9,J,02m 55s,75.2,      506,152,  4.31
10,K,03m 00s,75.2,      506,149,  5.19
11,L,03m 05s,75.2,      507,152,  4.92
12,M,03m 10s,75.2,      507,155,  4.45
13,N,03m 15s,75.2,      507,155,  4.14
14,O,03m 20s,75.3,      507,161,  4.53
15,P,03m 25s,75.2,      507,165,  4.57
16,Q,03m 30s,75.2,      507,161,  4.50
17,R,03m 35s,75.1,      507,158,  4.60
18,S,03m 40s,75.2,      507,154,  4.18
19,T,03m 45s,75.2,      507,156,  4.03
20,U,03m 50s,75.2,      507,158,  3.63
21,V,03m 55s,75.2,      507,159,  3.59
22,W,04m 00s,75.1,      507,162,  2.94
23,X,04m 05s,75.1,      507,162,  2.91
24,Y,04m 10s,75.1,      507,158,  2.92
25,Z,04m 15s,75.1,      507,164,  2.84
26,a,04m 20s,75.2,      507,165,  3.15
27,b,04m 25s,75.1,      508,165,  2.93
28,c,04m 30s,75.2,      507,164,  2.84
29,d,04m 35s,75.2,      508,163,  2.90
30,e,04m 40s,75.2,      508,163,  2.90
31,f,04m 45s,75.3,      508,158,  3.36
32,g,04m 50s,75.3,      507,185,  3.14
33,h,04m 55s,75.3,      503,162,  2.84
34,i,05m 50s,75.1,      469,167,  4.27
35,j,06m 05s,75.1,      466,172,  4.35
36,k,06m 10s,75.1,      466,169,  4.02
37,l,06m 15s,75.1,      466,166,  4.23
38,m,06m 45s,75.2,      503,172,  4.17
39,n,06m 50s,75.1,      503,170,  4.07
40,o,06m 55s,75.1,      503,171,  4.16
41,p,07m 00s,75.1,      503,176,  4.20
42,q,07m 05s,75.2,      503,175,  3.88
43,r,07m 10s,75.2,      503,172,  3.90
44,s,07m 15s,75.2,      503,181,  3.55
45,t,07m 20s,75.2,      503,181,  3.37
46,u,07m 25s,75.1,      503,171,  3.78
47,v,07m 30s,75.2,      503,169,  4.00
48,w,07m 35s,75.2,      503,179,  4.25
49,x,07m 40s,75.2,      503,175,  4.08
50,y,07m 45s,75.2,      503,174,  4.38
51,z,07m 50s,75.1,      503,169,  4.24
52,A,07m 55s,75.2,      503,165,  3.90
53,B,08m 00s,75.2,      503,169,  3.48
54,C,08m 05s,75.2,      503,167,  3.70
55,D,08m 10s,75.2,      503,169,  3.74
56,E,08m 15s,75.2,      503,172,  3.82
57,F,08m 20s,75.1,      503,170,  3.74
58,G,08m 25s,75.2,      503,169,  3.66
59,H,08m 30s,75.2,      503,172,  3.72
60,I,08m 35s,75.3,      503,173,  4.07
61,J,08m 40s,75.2,      503,178,  4.30
62,K,08m 45s,75.2,      503,184,  4.35
63,L,08m 50s,75.2,      503,173,  4.04
64,M,08m 55s,75.2,      503,175,  3.81
65,N,09m 00s,75.2,      503,183,  3.39
66,O,09m 05s,75.2,      503,181,  3.81
67,P,09m 10s,75.1,      503,174,  3.92
68,Q,09m 15s,75.1,      503,172,  3.85
69,R,09m 20s,75.1,      503,173,  3.82
70,S,09m 25s,75.2,      503,173,  3.91
71,T,09m 30s,75.1,      503,172,  4.13
72,U,09m 35s,75.2,      503,173,  4.07
73,V,09m 40s,75.2,      503,177,  4.20
74,W,09m 45s,75.2,      503,177,  4.09
75,X,09m 50s,75.2,      503,173,  4.05
76,Y,09m 55s,75.2,      503,172,  3.88
77,Z,10m 00s,75.2,      503,174,  3.66
78,a,10m 05s,75.2,      503,173,  3.75
79,b,10m 10s,75.2,      503,174,  3.63
80,c,10m 15s,75.2,      503,174,  3.69
81,d,10m 20s,75.3,      503,176,  3.78
82,e,10m 25s,75.2,      503,176,  3.47
83,f,10m 30s,75.1,      503,175,  3.66
84,g,10m 35s,75.2,      503,177,  3.63
85,h,10m 40s,75.2,      503,178,  3.63
86,i,10m 45s,75.2,      503,178,  3.74
87,j,10m 50s,75.3,      503,168,  4.09
88,k,10m 55s,75.3,      503,171,  4.17
89,l,11m 00s,75.2,      503,169,  4.05
90,m,11m 05s,75.1,      503,166,  3.81
91,n,11m 10s,75.2,      503,174,  3.79
