,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,53.9,      2,145,  3.76
1,B,00m 20s,79.2,      2,144,  3.18
2,C,00m 40s,86.7,      204,206,  1.37
3,D,00m 45s,86.8,      268,215,  3.10
4,E,01m 10s,86.3,      499,145,  4.74
5,F,01m 40s,75.6,      519,157,  5.64
6,G,01m 55s,75.6,      520,154,  6.94
7,H,02m 00s,75.6,      520,157,  6.77
8,I,02m 05s,75.6,      520,158,  7.04
9,J,02m 10s,75.7,      520,158,  6.70
10,K,02m 15s,75.6,      520,155,  6.43
11,L,02m 20s,75.6,      520,158,  6.81
12,M,02m 25s,75.6,      520,157,  6.78
13,N,02m 30s,75.6,      520,154,  6.41
14,O,02m 35s,75.5,      520,151,  6.13
15,P,02m 40s,75.6,      520,152,  6.05
16,Q,02m 45s,75.7,      520,155,  5.89
17,R,02m 50s,75.6,      520,156,  5.73
18,S,02m 55s,75.7,      520,160,  5.39
19,T,03m 00s,75.6,      520,162,  5.18
20,U,03m 05s,75.5,      520,156,  5.37
21,V,03m 10s,75.5,      520,153,  5.35
22,W,03m 15s,75.5,      520,152,  5.11
23,X,03m 20s,75.5,      520,151,  5.37
24,Y,03m 25s,75.5,      520,151,  5.35
25,Z,03m 30s,75.5,      520,149,  5.35
26,a,03m 35s,75.6,      520,146,  5.57
27,b,03m 40s,75.6,      520,148,  5.60
28,c,03m 45s,75.5,      520,147,  5.60
29,d,03m 50s,75.5,      521,142,  5.18
30,e,03m 55s,75.5,      520,144,  5.40
31,f,04m 00s,75.6,      520,147,  5.50
32,g,04m 05s,75.6,      520,156,  5.95
33,h,04m 10s,75.6,      521,153,  5.89
34,i,04m 15s,75.6,      521,152,  5.87
35,j,04m 20s,75.6,      521,149,  5.70
36,k,04m 25s,75.6,      521,149,  5.59
37,l,04m 30s,75.6,      521,145,  5.74
38,m,04m 35s,75.6,      521,148,  5.74
39,n,04m 40s,75.6,      521,152,  5.54
40,o,04m 45s,75.6,      521,155,  5.45
41,p,04m 50s,75.6,      521,154,  5.58
42,q,04m 55s,75.6,      521,158,  5.66
43,r,05m 00s,75.6,      521,157,  5.46
44,s,05m 05s,75.6,      521,158,  5.63
45,t,05m 10s,75.7,      521,156,  5.40
46,u,05m 15s,75.6,      521,161,  5.25
47,v,05m 20s,75.6,      521,161,  5.37
48,w,05m 25s,75.6,      521,155,  5.22
49,x,05m 40s,75.6,      517,151,  5.36
50,y,05m 45s,75.6,      517,151,  5.38
51,z,05m 50s,75.5,      517,150,  5.28
52,A,05m 55s,75.6,      517,148,  5.20
53,B,06m 00s,75.6,      517,148,  5.37
54,C,06m 05s,75.5,      517,149,  5.16
55,D,06m 10s,75.5,      517,148,  5.10
56,E,06m 15s,75.6,      517,148,  5.17
57,F,06m 20s,75.6,      517,151,  5.43
58,G,06m 25s,75.5,      517,150,  5.43
59,H,06m 30s,75.6,      517,149,  5.26
60,I,06m 35s,75.6,      517,148,  5.12
61,J,06m 40s,75.6,      517,151,  5.26
62,K,06m 45s,75.6,      517,149,  5.18
63,L,06m 50s,75.6,      517,154,  5.32
64,M,06m 55s,75.7,      517,157,  5.42
65,N,07m 00s,75.6,      517,156,  5.60
66,O,07m 05s,75.6,      517,155,  5.40
67,P,07m 10s,75.5,      517,151,  5.40
68,Q,07m 15s,75.5,      517,148,  5.17
69,R,07m 20s,75.6,      517,147,  5.01
70,S,07m 25s,75.6,      517,145,  4.84
71,T,07m 30s,75.6,      517,149,  4.88
72,U,07m 35s,75.6,      518,145,  5.03
73,V,07m 40s,75.6,      518,142,  4.71
74,W,07m 45s,75.6,      518,146,  4.62
75,X,07m 50s,75.6,      517,143,  4.59
76,Y,07m 55s,75.6,      517,145,  4.43
77,Z,08m 00s,75.7,      517,147,  4.13
78,a,08m 05s,75.7,      517,146,  4.22
79,b,08m 10s,75.6,      517,146,  4.25
80,c,08m 15s,75.6,      518,149,  4.05
81,d,08m 20s,75.6,      518,147,  4.30
82,e,08m 25s,75.7,      518,148,  4.24
83,f,08m 30s,75.7,      518,147,  4.09
84,g,08m 35s,75.6,      518,145,  3.99
85,h,08m 40s,75.6,      518,144,  4.39
86,i,08m 45s,75.6,      518,143,  4.41
87,j,08m 50s,75.6,      518,142,  4.04
88,k,08m 55s,75.7,      518,147,  4.26
89,l,09m 00s,75.6,      518,146,  4.50
90,m,09m 05s,75.6,      518,146,  4.56
91,n,09m 10s,75.6,      518,145,  4.44
92,o,09m 15s,75.5,      518,138,  4.34
93,p,09m 20s,75.5,      518,140,  4.34
94,q,09m 25s,75.6,      518,143,  4.91
95,r,09m 30s,75.6,      518,139,  4.94
96,s,09m 35s,75.6,      518,143,  4.90
97,t,09m 40s,75.6,      518,144,  4.84
98,u,09m 45s,75.6,      518,144,  4.92
99,v,09m 50s,75.7,      518,145,  4.95
100,w,09m 55s,75.7,      517,145,  4.86
101,x,10m 00s,75.6,      518,148,  4.88
102,y,10m 05s,75.6,      518,145,  4.80
103,z,10m 10s,75.5,      518,145,  4.90
104,A,10m 15s,75.5,      518,147,  5.03
105,B,10m 20s,75.5,      518,144,  4.86
106,C,10m 25s,75.5,      518,147,  4.40
107,D,10m 30s,75.6,      518,144,  4.46
108,E,10m 35s,75.5,      518,140,  4.43
109,F,10m 40s,75.6,      518,139,  4.66
