,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,27.7,      0,46,  2.22
1,B,00m 25s,69.8,      1,30,  2.60
2,C,00m 31s,80.1,      1,15,  3.36
3,D,00m 45s,79.9,      52,17,  3.08
4,E,00m 50s,80.0,      85,0,  2.88
5,F,00m 55s,80.0,      119,28,  3.49
6,G,01m 55s,80.3,      339,353,  4.19
7,H,02m 00s,80.1,      339,359,  3.62
8,I,02m 05s,80.0,      339,4,  3.64
9,J,02m 10s,80.0,      339,13,  3.52
10,K,02m 25s,80.0,      341,1,  5.01
11,L,02m 30s,79.9,      341,358,  4.54
12,M,02m 40s,80.0,      337,0,  2.68
13,N,02m 45s,80.0,      336,12,  2.58
14,O,02m 55s,80.0,      332,16,  2.52
15,P,03m 00s,80.1,      332,359,  4.51
16,Q,03m 05s,80.1,      332,6,  3.90
17,R,03m 10s,80.2,      332,1,  4.67
18,S,03m 15s,80.1,      332,5,  4.57
19,T,03m 20s,80.1,      332,6,  4.06
20,U,03m 25s,80.0,      332,8,  3.96
21,V,03m 30s,80.1,      332,2,  3.90
22,W,03m 35s,80.1,      332,20,  4.05
23,X,03m 40s,80.0,      332,28,  3.98
24,Y,03m 45s,80.0,      332,31,  4.03
25,Z,03m 50s,80.0,      332,17,  4.36
26,a,03m 55s,80.0,      332,21,  4.44
27,b,04m 00s,80.0,      332,18,  4.64
28,c,04m 10s,80.0,      360,18,  4.38
29,d,04m 20s,80.2,      378,14,  4.13
30,e,04m 25s,80.1,      378,17,  3.91
31,f,04m 30s,80.1,      377,37,  4.39
32,g,04m 35s,80.1,      375,10,  4.24
33,h,04m 40s,80.0,      375,10,  4.15
34,i,04m 45s,80.0,      375,20,  4.12
35,j,04m 50s,80.1,      375,21,  4.02
36,k,04m 55s,80.0,      374,17,  3.76
37,l,05m 15s,80.1,      325,32,  3.72
38,m,05m 20s,80.1,      324,15,  5.12
39,n,05m 25s,80.1,      324,14,  4.63
40,o,05m 30s,80.0,      324,25,  4.39
41,p,05m 50s,80.1,      306,22,  4.35
42,q,05m 55s,80.0,      306,29,  4.19
43,r,06m 00s,80.0,      305,26,  4.20
44,s,06m 25s,80.2,      273,28,  3.83
45,t,06m 40s,79.9,      257,10,  4.43
46,u,06m 45s,80.0,      257,13,  4.07
47,v,06m 50s,80.1,      256,20,  3.99
48,w,06m 55s,80.1,      256,34,  3.85
49,x,07m 00s,80.0,      256,21,  3.57
50,y,07m 05s,80.0,      256,26,  3.26
51,z,07m 10s,80.0,      256,9,  4.06
52,A,07m 15s,80.0,      256,359,  3.94
53,B,07m 20s,80.1,      256,353,  4.16
54,C,07m 25s,80.1,      256,354,  4.64
55,D,07m 30s,80.1,      256,355,  4.42
56,E,07m 35s,80.0,      256,5,  4.03
57,F,07m 40s,79.9,      256,351,  3.89
58,G,08m 05s,80.1,      199,351,  4.31
59,H,08m 10s,80.0,      199,357,  3.64
60,I,08m 15s,79.9,      199,12,  3.70
61,J,08m 20s,80.0,      199,15,  3.77
62,K,08m 25s,80.0,      199,26,  3.43
63,L,08m 30s,80.0,      199,29,  3.11
64,M,08m 35s,80.0,      199,31,  3.28
65,N,08m 45s,80.0,      209,33,  2.61
66,O,08m 55s,80.1,      210,45,  2.66
67,P,09m 00s,80.1,      210,48,  2.82
68,Q,09m 05s,80.0,      210,36,  2.97
69,R,09m 10s,80.0,      210,20,  2.67
70,S,09m 15s,80.0,      210,28,  2.95
71,T,09m 20s,80.0,      210,21,  2.94
72,U,09m 25s,80.0,      211,334,  3.01
73,V,09m 30s,80.1,      215,9,  2.88
74,W,09m 35s,80.1,      219,20,  3.44
75,X,10m 20s,80.1,      273,1,  4.06
76,Y,10m 30s,80.1,      290,28,  3.94
77,Z,10m 35s,80.1,      290,11,  3.83
78,a,10m 40s,80.2,      290,22,  3.93
79,b,10m 45s,80.2,      292,3,  4.54
80,c,10m 50s,80.2,      295,12,  4.70
