,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 20s,21.8,      0,105,  1.48
1,B,00m 30s,46.2,      0,105,  2.69
2,C,00m 35s,65.0,      1,100,  2.44
3,D,00m 40s,90.6,      1,96,  3.04
4,E,01m 00s,85.6,      74,104,  0.78
5,F,01m 05s,85.7,      110,72,  0.76
6,G,01m 10s,85.8,      143,110,  1.89
7,H,01m 15s,85.8,      177,109,  2.09
8,I,01m 20s,85.7,      212,117,  1.79
9,J,01m 45s,85.7,      407,133,  1.02
10,K,01m 50s,85.7,      450,115,  1.19
11,L,01m 55s,85.7,      492,123,  1.28
12,M,02m 00s,85.8,      534,127,  2.10
13,N,02m 20s,85.7,      558,132,  3.77
14,O,02m 25s,85.9,      558,130,  3.78
15,P,02m 30s,85.6,      559,133,  3.77
16,Q,02m 35s,85.6,      559,130,  3.56
17,R,02m 40s,85.7,      559,127,  3.65
18,S,02m 45s,85.7,      559,123,  3.42
19,T,02m 50s,85.6,      559,126,  3.35
20,U,02m 55s,85.7,      559,128,  3.41
21,V,03m 00s,85.7,      559,121,  3.09
22,W,03m 05s,85.7,      559,124,  3.04
23,X,03m 10s,85.8,      559,127,  3.31
24,Y,03m 15s,85.8,      559,132,  3.47
25,Z,03m 20s,85.8,      559,129,  3.58
26,a,03m 25s,85.8,      559,126,  3.52
27,b,03m 30s,85.7,      559,119,  3.22
28,c,03m 35s,85.7,      559,122,  3.43
29,d,03m 40s,85.6,      560,111,  3.04
30,e,03m 45s,85.6,      560,115,  3.05
31,f,03m 50s,85.7,      560,113,  2.96
32,g,03m 55s,85.7,      560,111,  3.07
33,h,04m 00s,85.6,      560,113,  3.16
34,i,04m 05s,85.7,      560,125,  3.12
35,j,04m 10s,85.6,      560,130,  3.46
36,k,04m 15s,85.7,      560,121,  2.98
37,l,04m 20s,85.7,      560,116,  3.65
38,m,04m 25s,85.7,      560,114,  3.51
39,n,04m 30s,85.8,      560,109,  3.29
40,o,04m 35s,85.7,      560,108,  2.79
41,p,04m 40s,85.7,      560,101,  3.04
42,q,04m 45s,85.7,      560,99,  2.94
43,r,04m 50s,85.6,      560,99,  3.47
44,s,04m 55s,85.6,      560,102,  3.55
45,t,05m 00s,85.6,      560,98,  3.40
46,u,05m 05s,85.7,      560,95,  3.41
47,v,05m 10s,85.6,      560,92,  3.21
48,w,05m 15s,85.7,      560,92,  3.10
49,x,05m 20s,85.7,      560,88,  3.10
50,y,05m 25s,85.6,      560,87,  3.05
51,z,05m 30s,85.7,      560,88,  3.16
52,A,05m 35s,85.6,      560,92,  3.07
53,B,05m 40s,85.6,      560,91,  3.19
54,C,05m 45s,85.6,      560,91,  3.18
55,D,05m 50s,85.7,      560,83,  3.31
56,E,05m 55s,85.7,      560,87,  3.00
57,F,06m 20s,85.5,      597,85,  2.52
58,G,06m 25s,85.7,      597,84,  3.04
59,H,06m 30s,85.7,      597,75,  3.32
60,I,06m 35s,85.7,      597,71,  3.30
61,J,06m 40s,85.8,      597,80,  3.32
62,K,06m 45s,85.8,      597,78,  3.23
63,L,06m 50s,85.8,      597,79,  3.24
64,M,06m 55s,85.8,      597,83,  3.15
65,N,07m 00s,85.7,      597,75,  3.05
66,O,07m 05s,85.8,      597,73,  3.18
67,P,07m 10s,85.7,      597,70,  3.22
68,Q,07m 15s,85.7,      597,71,  3.16
69,R,07m 20s,85.6,      597,74,  3.12
70,S,07m 25s,85.6,      597,79,  2.95
71,T,07m 30s,85.7,      597,77,  2.78
72,U,07m 35s,85.7,      597,75,  2.94
73,V,07m 40s,85.7,      597,82,  2.71
74,W,07m 45s,85.6,      597,78,  2.78
75,X,07m 50s,85.7,      597,67,  3.15
76,Y,07m 55s,85.7,      597,68,  3.14
77,Z,08m 15s,85.5,      620,76,  3.38
78,a,08m 20s,85.6,      620,74,  3.09
79,b,08m 25s,85.6,      620,66,  3.03
80,c,08m 30s,85.6,      620,67,  2.78
81,d,08m 35s,85.7,      620,72,  2.65
82,e,08m 40s,85.7,      620,65,  2.80
83,f,08m 45s,85.8,      620,67,  2.71
84,g,08m 50s,85.8,      620,64,  3.06
85,h,08m 55s,85.7,      620,58,  3.01
86,i,09m 00s,85.7,      620,59,  2.90
87,j,09m 05s,85.6,      620,64,  2.44
88,k,09m 10s,85.7,      620,68,  2.31
89,l,09m 15s,85.7,      620,71,  2.43
90,m,09m 20s,85.7,      620,69,  2.49
91,n,09m 25s,85.7,      620,68,  2.31
92,o,09m 30s,85.7,      620,63,  2.99
93,p,09m 35s,85.7,      620,57,  3.07
94,q,09m 40s,85.6,      620,60,  2.92
95,r,09m 45s,85.7,      620,57,  3.00
96,s,09m 50s,85.7,      620,53,  2.91
97,t,09m 55s,85.6,      620,54,  2.64
98,u,10m 00s,85.7,      620,53,  2.64
99,v,10m 05s,85.7,      620,54,  2.80
100,w,10m 10s,85.6,      620,58,  2.95
101,x,10m 15s,85.7,      620,48,  3.13
102,y,10m 20s,85.6,      620,50,  2.95
103,z,10m 25s,85.7,      620,58,  3.26
104,A,10m 30s,85.7,      620,60,  3.07
105,B,10m 35s,85.7,      620,68,  2.70
106,C,10m 40s,85.6,      620,63,  2.58
107,D,10m 45s,85.6,      620,60,  3.35
108,E,10m 50s,85.7,      620,61,  3.44
109,F,10m 55s,85.6,      620,66,  3.01
110,G,11m 00s,85.6,      620,67,  2.69
111,H,11m 05s,85.7,      620,61,  2.90
112,I,11m 10s,85.7,      620,72,  3.05
113,J,11m 15s,85.7,      620,74,  2.65
114,K,11m 20s,85.7,      620,63,  2.77
115,L,11m 25s,85.6,      620,63,  2.45
116,M,11m 30s,85.7,      620,63,  2.69
117,N,11m 35s,85.6,      620,66,  2.63
118,O,11m 40s,85.7,      620,65,  2.53
119,P,11m 45s,85.7,      620,65,  2.48
120,Q,11m 50s,85.6,      620,65,  2.38
121,R,12m 00s,85.9,      637,86,  1.92
122,S,12m 05s,85.8,      650,68,  1.81
123,T,12m 20s,85.6,      662,47,  3.53
124,U,12m 25s,85.5,      663,51,  2.94
125,V,12m 30s,85.6,      663,57,  2.84
126,W,12m 35s,85.7,      662,63,  2.54
127,X,12m 40s,85.7,      663,55,  2.49
128,Y,12m 45s,85.7,      662,54,  2.47
129,Z,12m 50s,85.7,      662,61,  2.28
130,a,12m 55s,85.6,      662,63,  2.47
131,b,13m 00s,85.6,      662,60,  2.44
132,c,13m 05s,85.5,      663,58,  2.14
133,d,13m 10s,85.6,      662,56,  2.20
134,e,13m 15s,85.7,      662,51,  2.33
135,f,13m 30s,85.7,      648,54,  2.71
136,g,13m 35s,85.7,      648,57,  2.87
137,h,13m 40s,85.6,      648,57,  2.50
138,i,13m 45s,85.7,      648,71,  2.10
139,j,13m 50s,85.7,      648,78,  1.99
140,k,13m 55s,85.6,      648,63,  1.99
141,l,14m 00s,85.6,      648,57,  2.12
142,m,14m 05s,85.8,      648,57,  2.17
143,n,14m 10s,85.7,      648,56,  2.53
144,o,14m 15s,85.7,      648,61,  3.06
145,p,14m 20s,85.7,      648,65,  2.95
146,q,14m 25s,85.7,      648,66,  2.85
147,r,14m 30s,85.7,      648,65,  3.17
148,s,14m 35s,85.7,      648,60,  3.10
149,t,14m 40s,85.8,      648,61,  3.26
150,u,14m 45s,85.7,      648,58,  3.49
151,v,15m 10s,85.6,      665,47,  2.77
152,w,15m 15s,85.7,      665,64,  2.36
153,x,15m 30s,85.7,      667,71,  2.53
154,y,15m 35s,85.6,      667,83,  1.96
155,z,15m 40s,85.6,      667,69,  1.71
156,A,15m 45s,85.7,      667,62,  1.59
157,B,15m 50s,85.6,      667,57,  1.80
158,C,15m 55s,85.7,      667,49,  1.86
159,D,16m 00s,85.7,      667,52,  1.89
160,E,16m 05s,85.7,      667,61,  1.82
161,F,16m 10s,85.7,      667,65,  2.16
162,G,16m 15s,85.7,      667,76,  1.86
163,H,16m 20s,85.7,      667,66,  2.14
164,I,16m 25s,85.7,      667,88,  1.78
165,J,16m 30s,85.6,      667,82,  2.03
166,K,16m 35s,85.7,      667,75,  2.19
167,L,16m 40s,85.6,      667,73,  2.15
168,M,16m 45s,85.7,      667,69,  2.35
169,N,16m 50s,85.7,      667,67,  2.31
170,O,16m 55s,85.7,      667,69,  2.50
171,P,17m 00s,85.6,      667,76,  2.50
172,Q,17m 05s,85.6,      667,89,  2.56
