,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,31.0,      1,11,  4.90
1,B,00m 20s,54.0,      0,17,  4.47
2,C,00m 25s,72.7,      1,23,  4.33
3,D,00m 30s,76.0,      1,26,  4.53
4,E,00m 35s,75.9,      1,44,  4.08
5,F,00m 40s,75.9,      1,49,  3.43
6,G,03m 30s,85.9,      477,100,  3.72
7,H,04m 20s,90.7,      499,102,  4.38
8,I,04m 40s,95.9,      497,88,  4.17
9,J,04m 50s,95.9,      491,95,  3.64
10,K,04m 55s,95.9,      491,99,  3.57
11,L,05m 00s,95.9,      491,87,  3.38
12,M,05m 10s,95.9,      488,102,  4.34
13,N,05m 15s,95.8,      488,98,  3.98
14,O,05m 20s,95.8,      488,94,  3.62
15,P,05m 30s,96.0,      482,87,  3.29
16,Q,05m 35s,95.8,      482,90,  4.00
17,R,05m 40s,95.9,      482,95,  3.71
18,S,05m 45s,95.9,      482,96,  4.18
19,T,05m 50s,95.9,      482,91,  4.16
20,U,05m 55s,96.0,      482,91,  4.05
21,V,06m 00s,95.9,      482,93,  3.61
22,W,06m 35s,95.8,      484,88,  2.63
23,X,06m 40s,95.8,      484,89,  2.94
24,Y,07m 05s,95.8,      470,94,  3.41
25,Z,07m 20s,95.8,      469,97,  4.48
26,a,07m 45s,95.9,      452,106,  4.33
27,b,08m 00s,95.9,      435,105,  4.83
28,c,08m 10s,95.9,      428,106,  3.45
29,d,08m 45s,95.8,      390,93,  3.39
30,e,09m 10s,95.8,      367,90,  3.21
31,f,09m 15s,95.8,      367,84,  3.31
32,g,09m 30s,95.8,      362,94,  2.75
33,h,09m 50s,95.8,      343,84,  3.46
34,i,09m 55s,95.8,      343,80,  3.57
35,j,10m 00s,95.9,      343,69,  2.52
36,k,10m 05s,95.8,      343,71,  2.53
37,l,10m 10s,95.8,      343,81,  2.77
38,m,10m 15s,95.8,      343,72,  2.61
39,n,10m 20s,95.8,      343,77,  2.16
40,o,10m 45s,95.7,      330,102,  4.76
41,p,10m 50s,95.8,      329,110,  4.81
42,q,10m 55s,95.7,      329,103,  4.75
43,r,11m 30s,95.9,      286,98,  4.77
44,s,11m 35s,95.8,      276,90,  4.71
45,t,11m 45s,95.7,      274,96,  5.19
46,u,11m 50s,95.7,      273,83,  4.21
47,v,11m 55s,95.7,      273,84,  4.26
48,w,12m 00s,95.9,      270,89,  5.42
49,x,12m 05s,95.9,      262,95,  5.08
50,y,12m 15s,95.8,      252,94,  3.83
51,z,12m 20s,95.8,      252,91,  4.15
52,A,12m 25s,95.7,      252,92,  3.95
53,B,12m 30s,95.8,      252,96,  4.03
54,C,12m 35s,95.8,      252,93,  3.94
55,D,12m 40s,95.8,      252,96,  4.04
56,E,12m 45s,95.8,      248,88,  4.17
57,F,12m 50s,95.9,      242,92,  4.15
58,G,12m 55s,95.8,      234,99,  3.89
59,H,13m 05s,95.7,      233,86,  3.43
60,I,13m 15s,95.7,      232,79,  3.70
61,J,13m 20s,95.8,      224,91,  4.49
62,K,13m 30s,95.7,      219,87,  3.26
63,L,14m 00s,95.7,      197,83,  3.18
64,M,14m 05s,95.7,      197,82,  3.35
65,N,14m 20s,96.0,      184,100,  2.66
66,O,14m 25s,95.8,      184,96,  4.19
67,P,14m 30s,95.8,      184,88,  4.13
68,Q,14m 35s,95.8,      184,88,  4.35
69,R,14m 40s,95.8,      184,88,  4.26
70,S,14m 45s,95.7,      184,88,  4.18
71,T,14m 50s,95.8,      184,81,  4.05
72,U,14m 55s,95.8,      183,83,  3.91
73,V,15m 00s,95.9,      183,76,  3.69
74,W,15m 10s,95.9,      179,85,  3.42
75,X,15m 20s,95.8,      178,100,  3.65
76,Y,15m 25s,95.8,      178,90,  2.67
77,Z,15m 40s,95.8,      179,108,  3.92
78,a,16m 05s,95.7,      190,94,  3.14
79,b,16m 10s,95.8,      190,93,  3.10
80,c,16m 15s,95.8,      190,93,  3.04
81,d,16m 30s,96.0,      121,275,  2.93
82,e,16m 55s,95.8,      1,304,  3.02
83,f,17m 50s,3.5,      1,17,  4.84
84,g,17m 55s,2.5,      1,13,  3.70
