,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,32.7,      1,329,  1.21
1,B,00m 20s,69.4,      0,194,  2.24
2,C,00m 25s,78.0,      1,194,  0.87
3,D,00m 55s,85.2,      54,249,  4.59
4,E,01m 00s,85.2,      53,249,  5.04
5,F,01m 15s,85.1,      68,252,  4.36
6,G,01m 20s,85.1,      68,253,  3.97
7,H,01m 35s,85.5,      101,252,  3.41
8,I,02m 00s,85.5,      82,255,  4.00
9,J,02m 05s,85.5,      82,256,  3.94
10,K,02m 10s,85.6,      82,256,  3.91
11,L,02m 30s,85.5,      110,257,  3.65
12,M,02m 35s,85.5,      110,255,  3.64
13,N,02m 40s,85.6,      110,256,  3.56
14,O,03m 05s,85.5,      157,253,  4.14
15,P,03m 10s,85.6,      157,255,  3.69
16,Q,03m 15s,85.6,      157,246,  3.15
17,R,03m 35s,85.5,      163,257,  3.09
18,S,03m 40s,85.5,      163,255,  3.22
19,T,03m 45s,85.5,      163,257,  2.97
20,U,03m 50s,85.6,      164,258,  2.73
21,V,03m 55s,85.6,      163,255,  2.76
22,W,04m 00s,85.6,      163,251,  3.02
23,X,04m 05s,85.5,      163,254,  3.40
24,Y,04m 10s,85.5,      163,257,  3.33
25,Z,04m 15s,85.6,      164,257,  3.34
26,a,04m 20s,85.6,      164,260,  3.23
27,b,04m 25s,85.6,      164,260,  3.23
28,c,04m 30s,85.6,      164,259,  3.28
29,d,04m 35s,85.7,      164,264,  2.84
30,e,04m 40s,85.6,      164,264,  2.75
31,f,04m 45s,85.6,      164,260,  2.96
32,g,04m 50s,85.6,      164,256,  3.15
33,h,04m 55s,85.6,      164,258,  3.02
34,i,05m 00s,85.6,      164,258,  3.10
35,j,05m 05s,85.6,      164,260,  3.08
36,k,05m 10s,85.6,      164,258,  3.04
37,l,05m 15s,85.6,      164,261,  3.11
38,m,05m 20s,85.6,      164,257,  2.99
39,n,05m 25s,85.6,      164,261,  2.58
40,o,05m 30s,85.6,      164,266,  2.51
41,p,05m 35s,85.6,      164,265,  2.19
42,q,05m 40s,85.6,      164,259,  1.94
43,r,05m 45s,85.5,      164,267,  1.76
44,s,05m 50s,85.6,      164,277,  1.64
45,t,05m 55s,85.5,      164,277,  1.59
46,u,06m 00s,85.6,      164,272,  2.02
47,v,06m 05s,85.6,      164,271,  2.22
48,w,06m 10s,85.6,      164,268,  2.39
49,x,06m 15s,85.6,      164,270,  2.34
50,y,06m 20s,85.6,      164,271,  2.43
51,z,06m 25s,85.6,      164,267,  2.73
52,A,06m 30s,85.6,      164,263,  2.78
53,B,06m 35s,85.6,      164,259,  2.84
54,C,06m 40s,85.6,      164,263,  2.61
55,D,06m 45s,85.6,      164,264,  2.59
56,E,06m 50s,85.6,      164,266,  2.83
57,F,06m 55s,85.6,      164,263,  2.93
58,G,07m 00s,85.6,      164,264,  2.69
59,H,07m 05s,85.6,      164,263,  2.58
60,I,07m 10s,85.6,      164,251,  2.22
61,J,07m 15s,85.5,      164,257,  2.88
62,K,07m 20s,85.5,      164,256,  2.61
63,L,07m 25s,85.6,      164,257,  2.69
64,M,07m 30s,85.6,      164,260,  2.77
65,N,07m 35s,85.6,      164,266,  2.26
66,O,07m 40s,85.6,      164,260,  2.01
67,P,07m 45s,85.6,      164,258,  2.39
68,Q,07m 50s,85.6,      164,255,  2.57
69,R,07m 55s,85.5,      164,265,  1.94
70,S,08m 00s,85.6,      164,271,  1.66
71,T,08m 05s,85.6,      164,286,  1.67
72,U,08m 10s,85.6,      164,288,  1.56
73,V,08m 20s,85.5,      164,285,  1.53
74,W,08m 25s,85.6,      164,289,  1.50
75,X,08m 30s,85.6,      164,281,  1.78
76,Y,08m 35s,85.6,      164,278,  2.24
77,Z,08m 40s,85.6,      164,276,  2.44
78,a,08m 45s,85.6,      164,289,  3.10
79,b,08m 55s,85.6,      164,274,  2.77
80,c,09m 00s,85.5,      164,272,  2.89
81,d,09m 05s,85.6,      164,273,  2.68
82,e,09m 10s,85.5,      164,274,  2.70
83,f,09m 15s,85.5,      164,280,  2.45
84,g,09m 20s,85.6,      164,289,  2.10
85,h,09m 25s,85.6,      164,291,  2.09
86,i,09m 30s,85.6,      164,290,  2.26
87,j,09m 35s,85.6,      164,282,  2.21
88,k,09m 40s,85.6,      164,287,  1.88
89,l,09m 45s,85.6,      164,290,  1.80
90,m,10m 00s,85.5,      160,287,  1.80
91,n,10m 05s,85.6,      160,284,  1.91
92,o,10m 10s,85.6,      160,284,  2.15
93,p,10m 15s,85.5,      160,287,  1.93
94,q,10m 20s,85.6,      160,288,  1.77
95,r,10m 25s,85.5,      160,290,  2.09
96,s,10m 30s,85.6,      160,287,  2.26
97,t,10m 35s,85.6,      160,291,  2.26
98,u,10m 40s,85.6,      160,282,  2.37
99,v,10m 45s,85.6,      160,281,  2.36
100,w,10m 50s,85.6,      160,277,  2.54
101,x,10m 55s,85.6,      160,275,  2.58
102,y,11m 00s,85.6,      160,276,  2.55
103,z,11m 05s,85.6,      160,272,  2.68
104,A,11m 10s,85.6,      160,281,  2.35
105,B,11m 15s,85.6,      160,270,  2.83
106,C,11m 30s,85.6,      174,285,  2.17
107,D,11m 35s,85.6,      174,287,  2.25
108,E,11m 40s,85.6,      174,286,  2.35
109,F,11m 45s,85.6,      174,279,  2.67
110,G,11m 50s,85.6,      174,287,  2.16
111,H,11m 55s,85.6,      174,281,  2.42
112,I,12m 00s,85.6,      174,298,  2.37
113,J,12m 15s,85.6,      169,281,  2.63
114,K,12m 20s,85.5,      169,284,  2.97
115,L,12m 25s,85.6,      169,282,  3.20
116,M,12m 30s,85.6,      169,280,  3.01
117,N,12m 35s,85.6,      169,287,  2.96
118,O,12m 40s,85.5,      169,282,  3.05
119,P,12m 45s,85.5,      169,296,  3.01
120,Q,12m 55s,85.6,      170,296,  2.10
121,R,13m 05s,85.6,      168,289,  2.34
122,S,13m 10s,85.5,      168,300,  2.42
123,T,13m 15s,85.6,      168,323,  2.37
124,U,13m 20s,85.6,      168,334,  2.28
125,V,13m 25s,85.6,      168,328,  2.41
126,W,13m 30s,85.6,      168,327,  2.34
127,X,13m 35s,85.6,      168,334,  2.69
128,Y,13m 40s,85.6,      168,341,  2.52
129,Z,13m 45s,85.6,      168,324,  2.09
130,a,13m 50s,85.6,      168,320,  2.25
131,b,13m 55s,85.6,      168,317,  1.96
132,c,14m 00s,85.6,      168,320,  1.60
133,d,14m 05s,85.6,      168,327,  1.57
134,e,14m 10s,85.6,      168,329,  1.21
135,f,14m 15s,85.6,      168,309,  1.52
136,g,14m 20s,85.6,      168,310,  1.58
137,h,14m 25s,85.6,      168,299,  1.89
138,i,14m 30s,85.6,      168,305,  2.00
139,j,14m 35s,85.6,      168,328,  2.05
140,k,14m 40s,85.6,      168,309,  2.34
141,l,14m 45s,85.5,      168,308,  2.31
142,m,14m 50s,85.6,      168,309,  2.40
143,n,14m 55s,85.6,      168,319,  2.55
144,o,15m 05s,85.5,      166,316,  2.60
145,p,15m 10s,85.6,      166,308,  2.96
146,q,15m 15s,85.6,      166,301,  2.31
147,r,15m 20s,85.6,      166,295,  2.28
148,s,15m 25s,85.6,      166,296,  2.34
149,t,15m 30s,85.6,      166,301,  2.24
150,u,15m 35s,85.6,      166,299,  2.28
151,v,15m 40s,85.6,      166,316,  1.89
152,w,15m 45s,85.5,      166,320,  1.83
153,x,15m 50s,85.6,      166,310,  1.56
154,y,15m 55s,85.5,      166,306,  2.06
155,z,16m 00s,85.5,      166,288,  2.21
156,A,16m 10s,85.5,      168,302,  1.73
157,B,16m 15s,85.5,      168,304,  1.70
158,C,16m 20s,85.6,      168,320,  1.25
159,D,16m 25s,85.6,      168,309,  1.38
160,E,16m 30s,85.6,      168,323,  1.06
161,F,16m 35s,85.6,      168,316,  1.06
162,G,16m 40s,85.6,      168,304,  1.58
163,H,16m 45s,85.6,      168,338,  1.61
164,I,16m 50s,85.6,      168,328,  1.84
165,J,16m 55s,85.6,      168,319,  1.79
166,K,17m 00s,85.6,      168,317,  1.83
167,L,17m 05s,85.6,      168,322,  1.65
168,M,17m 45s,85.5,      0,202,  2.28
169,N,18m 35s,3.4,      2,353,  1.78
170,O,18m 40s,2.8,      2,333,  2.05
