,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,36.6,      3,39,  8.27
1,B,00m 15s,62.2,      2,45,  9.12
2,C,00m 20s,74.2,      2,47,  9.61
3,D,00m 25s,79.5,      2,49,  9.48
4,E,00m 35s,79.8,      2,43,  9.94
5,F,00m 40s,80.4,      2,47,  9.81
6,G,01m 15s,76.0,      185,56,  4.08
7,H,01m 20s,75.9,      234,56,  5.25
8,I,01m 25s,76.0,      280,71,  4.90
9,J,01m 30s,76.0,      325,67,  4.59
10,K,01m 35s,76.0,      373,60,  5.66
11,L,01m 40s,76.1,      420,58,  6.74
12,M,01m 45s,76.0,      467,63,  5.53
13,N,01m 50s,76.1,      515,68,  5.85
14,O,02m 05s,75.9,      541,49,  7.87
15,P,02m 10s,75.8,      541,47,  7.89
16,Q,02m 15s,75.9,      541,52,  8.95
17,R,02m 20s,75.9,      541,59,  8.89
18,S,02m 25s,75.8,      541,66,  8.28
19,T,02m 30s,75.7,      542,59,  7.11
20,U,02m 35s,75.8,      542,63,  7.56
21,V,02m 40s,75.9,      542,66,  8.00
22,W,02m 45s,75.6,      542,68,  6.49
23,X,02m 50s,75.8,      542,61,  6.99
24,Y,03m 00s,75.9,      542,70,  9.78
25,Z,03m 05s,75.8,      542,72,  7.79
26,a,03m 10s,75.8,      542,57,  7.79
27,b,03m 15s,75.9,      542,56,  8.11
28,c,03m 20s,75.8,      542,57,  8.11
29,d,03m 25s,75.7,      542,72,  7.42
30,e,03m 30s,75.7,      542,62,  7.48
31,f,03m 35s,75.8,      542,63,  8.18
32,g,03m 40s,76.0,      543,59,  8.49
33,h,03m 45s,75.9,      543,47,  7.91
34,i,03m 50s,75.7,      542,55,  6.79
35,j,03m 55s,75.8,      543,45,  7.34
36,k,04m 00s,75.8,      543,44,  8.11
37,l,04m 05s,75.8,      543,43,  8.07
38,m,04m 10s,75.8,      543,43,  8.08
39,n,04m 15s,75.9,      543,49,  8.20
40,o,04m 20s,75.8,      543,43,  8.42
41,p,04m 25s,75.8,      543,40,  7.76
42,q,04m 30s,75.8,      543,37,  8.13
43,r,04m 35s,75.8,      543,37,  7.94
44,s,04m 40s,75.8,      543,41,  7.05
45,t,04m 45s,75.9,      543,42,  6.50
46,u,04m 50s,75.9,      543,39,  7.48
47,v,04m 55s,75.9,      543,38,  7.69
48,w,05m 00s,75.8,      543,37,  7.46
49,x,05m 05s,75.9,      543,39,  8.05
50,y,05m 10s,75.9,      543,46,  8.17
51,z,05m 15s,75.9,      543,45,  8.12
52,A,05m 20s,75.7,      543,45,  7.92
53,B,05m 25s,75.9,      543,47,  9.07
54,C,05m 30s,75.9,      543,43,  10.66
55,D,05m 35s,75.8,      543,49,  9.40
56,E,05m 40s,75.9,      543,49,  9.36
57,F,05m 45s,75.8,      543,44,  9.80
58,G,05m 50s,75.9,      543,44,  9.80
59,H,05m 55s,75.7,      543,53,  7.86
60,I,06m 00s,75.8,      543,72,  9.17
61,J,06m 05s,75.7,      543,58,  7.56
62,K,06m 10s,75.7,      543,58,  8.12
63,L,06m 20s,75.8,      543,67,  7.21
64,M,06m 25s,75.8,      543,49,  7.51
65,N,06m 30s,75.8,      544,40,  7.24
66,O,06m 40s,75.7,      543,71,  6.17
67,P,06m 45s,75.9,      543,68,  6.96
68,Q,07m 00s,75.9,      543,75,  7.79
69,R,07m 05s,75.9,      543,65,  8.09
70,S,07m 10s,75.8,      544,60,  8.22
71,T,07m 15s,75.9,      544,50,  8.73
72,U,07m 20s,75.8,      543,56,  8.21
73,V,07m 25s,75.8,      543,58,  7.65
74,W,07m 30s,75.8,      543,55,  7.00
75,X,07m 35s,75.9,      543,49,  7.67
76,Y,07m 40s,75.8,      543,42,  8.05
77,Z,07m 45s,76.0,      544,39,  9.75
78,a,07m 50s,76.0,      544,45,  9.36
79,b,07m 55s,75.9,      544,39,  9.77
80,c,08m 00s,75.8,      543,40,  9.25
81,d,08m 05s,75.8,      544,39,  8.72
82,e,08m 10s,75.8,      543,44,  9.51
83,f,08m 15s,75.7,      543,47,  8.70
84,g,08m 20s,75.8,      544,31,  9.43
85,h,08m 25s,75.7,      544,30,  9.02
86,i,08m 30s,75.6,      544,29,  8.83
87,j,08m 35s,75.5,      543,35,  6.56
88,k,08m 40s,75.6,      544,38,  6.61
89,l,08m 45s,75.8,      544,30,  8.95
90,m,08m 50s,75.9,      544,31,  9.73
91,n,08m 55s,75.9,      544,30,  9.85
92,o,09m 00s,75.9,      544,29,  9.36
93,p,09m 05s,75.9,      544,30,  9.53
94,q,09m 10s,75.8,      544,30,  9.27
95,r,09m 15s,75.8,      544,30,  9.56
96,s,09m 20s,75.8,      544,31,  9.15
97,t,09m 25s,75.7,      544,33,  8.99
98,u,09m 30s,75.8,      544,31,  9.42
99,v,09m 35s,75.8,      544,28,  9.19
100,w,09m 40s,75.8,      544,26,  9.40
101,x,09m 45s,75.8,      544,27,  8.87
102,y,09m 50s,75.8,      544,28,  8.60
103,z,09m 55s,75.7,      544,27,  8.83
104,A,10m 00s,75.8,      544,26,  8.94
105,B,10m 05s,75.9,      544,28,  8.26
106,C,10m 10s,75.9,      544,28,  7.64
107,D,10m 15s,76.0,      544,29,  8.86
108,E,10m 20s,76.0,      544,27,  8.71
109,F,10m 25s,76.0,      544,25,  9.09
110,G,10m 30s,76.0,      544,25,  8.73
111,H,10m 35s,75.9,      544,26,  8.55
112,I,10m 40s,76.0,      544,29,  8.27
113,J,10m 45s,75.9,      544,32,  7.51
114,K,10m 50s,75.8,      543,47,  5.48
115,L,10m 55s,75.9,      544,48,  5.32
116,M,11m 00s,76.0,      544,48,  5.80
117,N,11m 05s,76.0,      544,47,  6.51
118,O,11m 10s,76.2,      544,36,  8.35
119,P,11m 15s,76.1,      544,40,  8.45
