,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,30.6,      0,224,  1.31
1,B,00m 20s,53.0,      1,211,  0.94
2,C,00m 25s,76.2,      1,205,  1.61
3,D,00m 30s,83.9,      1,213,  2.87
4,E,00m 35s,82.3,      1,213,  2.81
5,F,00m 45s,80.6,      1,218,  2.73
6,G,02m 05s,80.5,      257,214,  4.44
7,H,02m 10s,80.5,      257,211,  4.19
8,I,02m 15s,80.5,      257,209,  3.97
9,J,02m 35s,75.5,      258,206,  4.53
10,K,02m 40s,75.6,      258,205,  4.70
11,L,02m 45s,75.5,      259,203,  4.65
12,M,03m 05s,75.6,      257,204,  4.34
13,N,03m 10s,75.5,      257,204,  3.89
14,O,03m 15s,75.6,      257,202,  3.74
15,P,03m 20s,75.6,      257,204,  3.51
16,Q,03m 25s,75.5,      257,204,  3.52
17,R,03m 30s,75.5,      257,200,  3.87
18,S,03m 35s,75.5,      257,199,  4.04
19,T,03m 40s,75.5,      258,196,  3.94
20,U,03m 45s,75.6,      258,193,  3.93
21,V,03m 50s,75.6,      258,191,  3.67
22,W,03m 55s,75.6,      258,189,  3.39
23,X,04m 00s,75.5,      258,189,  3.38
24,Y,04m 05s,75.5,      258,192,  3.60
25,Z,04m 10s,75.6,      258,193,  3.99
26,a,04m 15s,75.6,      258,193,  4.15
27,b,04m 20s,75.6,      258,192,  4.01
28,c,04m 25s,75.5,      258,188,  3.91
29,d,04m 30s,75.5,      258,191,  3.97
30,e,04m 35s,75.5,      258,192,  4.01
31,f,04m 40s,75.5,      258,191,  3.95
32,g,04m 45s,75.5,      258,191,  3.88
33,h,04m 50s,75.6,      258,190,  3.94
34,i,04m 55s,75.5,      258,190,  3.76
35,j,05m 00s,75.6,      258,190,  3.82
36,k,05m 05s,75.6,      258,189,  3.88
37,l,05m 10s,75.6,      258,189,  4.08
38,m,05m 15s,75.5,      258,185,  3.61
39,n,05m 20s,75.5,      258,185,  3.20
40,o,05m 25s,75.5,      258,185,  3.40
41,p,05m 30s,75.5,      258,190,  3.84
42,q,05m 35s,75.5,      258,188,  3.86
43,r,05m 40s,75.5,      258,189,  3.91
44,s,05m 45s,75.5,      258,189,  4.14
45,t,05m 50s,75.6,      259,195,  5.18
46,u,05m 55s,75.6,      265,189,  4.29
47,v,06m 05s,75.5,      271,190,  4.18
48,w,06m 10s,75.5,      271,188,  4.17
49,x,06m 15s,75.5,      271,186,  4.03
50,y,06m 20s,75.5,      271,190,  3.93
51,z,06m 25s,75.5,      271,190,  3.85
52,A,06m 30s,75.6,      271,186,  3.71
53,B,06m 35s,75.5,      271,188,  3.82
54,C,06m 40s,75.6,      271,188,  3.98
55,D,06m 45s,75.6,      275,192,  4.28
56,E,06m 50s,75.5,      280,191,  3.98
57,F,06m 55s,75.5,      285,190,  3.88
58,G,07m 00s,75.5,      290,191,  3.88
59,H,07m 05s,75.5,      292,171,  2.77
60,I,07m 10s,75.4,      292,182,  3.43
61,J,07m 15s,75.5,      292,184,  3.49
62,K,07m 20s,75.4,      292,191,  3.61
63,L,07m 25s,75.5,      292,186,  3.38
64,M,07m 30s,75.5,      292,177,  3.25
65,N,07m 35s,75.5,      292,174,  2.71
66,O,07m 40s,75.5,      292,184,  2.87
67,P,07m 45s,75.5,      292,191,  3.18
68,Q,07m 50s,75.6,      292,184,  3.36
69,R,07m 55s,75.5,      292,180,  3.04
70,S,08m 00s,75.6,      292,182,  3.39
71,T,08m 10s,75.7,      291,197,  3.96
72,U,08m 20s,75.5,      291,193,  3.22
73,V,08m 25s,75.6,      291,193,  3.44
74,W,08m 30s,75.6,      291,193,  3.18
75,X,08m 35s,75.5,      291,191,  3.48
76,Y,08m 40s,75.6,      291,188,  3.51
77,Z,08m 50s,75.5,      295,211,  4.65
78,a,08m 55s,75.5,      300,206,  4.22
79,b,09m 05s,75.6,      305,195,  4.01
80,c,09m 15s,75.5,      306,187,  3.45
81,d,09m 20s,75.5,      307,189,  3.33
82,e,09m 25s,75.5,      307,189,  3.34
83,f,09m 30s,75.6,      307,188,  3.40
84,g,09m 35s,75.5,      307,188,  3.43
85,h,09m 40s,75.5,      307,188,  3.43
86,i,09m 45s,75.5,      307,191,  3.46
87,j,09m 50s,75.5,      307,191,  3.44
88,k,09m 55s,75.5,      307,192,  3.48
89,l,10m 00s,75.6,      307,189,  3.56
90,m,10m 05s,75.6,      306,192,  3.61
91,n,10m 10s,75.6,      307,194,  3.39
92,o,10m 15s,75.5,      307,191,  3.44
93,p,10m 20s,75.5,      307,189,  3.49
94,q,10m 25s,75.6,      307,189,  3.63
95,r,10m 30s,75.5,      307,188,  3.66
96,s,10m 35s,75.6,      307,189,  3.88
97,t,10m 40s,75.5,      307,189,  3.63
98,u,10m 45s,75.5,      307,189,  3.66
99,v,10m 50s,75.5,      307,191,  3.61
100,w,10m 55s,75.4,      307,191,  3.63
101,x,11m 00s,75.5,      307,191,  3.75
102,y,11m 05s,75.6,      307,190,  3.72
103,z,11m 10s,75.5,      307,191,  3.68
104,A,11m 15s,75.6,      307,192,  3.83
105,B,11m 30s,75.6,      308,188,  4.05
106,C,11m 35s,75.6,      308,189,  4.10
107,D,11m 40s,75.6,      308,188,  4.09
108,E,11m 45s,75.6,      308,186,  3.94
109,F,11m 50s,75.5,      308,188,  4.01
110,G,11m 55s,75.5,      308,189,  3.97
111,H,12m 00s,75.6,      308,189,  3.97
112,I,12m 05s,75.5,      308,190,  3.95
113,J,12m 10s,75.6,      308,192,  3.96
114,K,12m 15s,75.6,      308,191,  4.04
115,L,12m 20s,75.5,      308,192,  3.99
116,M,12m 25s,75.5,      308,192,  3.95
117,N,12m 30s,75.5,      308,192,  3.94
118,O,12m 35s,75.5,      308,192,  3.93
119,P,12m 40s,75.5,      308,189,  3.79
120,Q,12m 45s,75.5,      308,192,  3.66
121,R,12m 50s,75.5,      308,192,  3.55
122,S,12m 55s,75.4,      307,191,  3.50
123,T,13m 00s,75.5,      307,191,  3.63
124,U,13m 05s,75.6,      308,190,  3.83
125,V,13m 10s,75.5,      308,188,  3.87
126,W,13m 15s,75.5,      308,184,  4.05
127,X,13m 20s,75.6,      309,177,  4.92
128,Y,13m 25s,75.6,      311,185,  4.50
129,Z,13m 35s,75.4,      312,186,  3.62
130,a,13m 40s,75.4,      312,187,  3.54
131,b,13m 45s,75.4,      312,185,  3.47
132,c,13m 50s,75.5,      312,174,  3.41
133,d,13m 55s,75.5,      312,179,  3.45
134,e,14m 00s,75.5,      312,184,  3.81
135,f,14m 05s,75.5,      312,189,  3.67
136,g,14m 20s,75.5,      317,182,  3.90
137,h,14m 35s,75.5,      328,175,  3.49
138,i,14m 40s,75.5,      328,177,  3.18
139,j,14m 45s,75.6,      328,179,  3.00
140,k,14m 50s,75.5,      328,186,  3.23
141,l,14m 55s,75.4,      328,191,  3.29
142,m,15m 00s,75.6,      328,193,  3.61
143,n,15m 05s,75.5,      328,193,  3.60
144,o,15m 10s,75.5,      328,196,  3.45
145,p,15m 15s,75.6,      329,192,  3.20
146,q,15m 20s,75.6,      329,190,  3.21
147,r,15m 25s,75.5,      329,186,  3.20
148,s,15m 30s,75.5,      329,188,  3.32
149,t,15m 35s,75.5,      329,186,  3.40
150,u,15m 40s,75.5,      329,179,  2.97
151,v,15m 45s,75.6,      329,164,  2.95
152,w,15m 50s,75.6,      329,180,  3.19
153,x,15m 55s,75.5,      328,175,  3.03
154,y,16m 00s,75.5,      328,179,  2.92
155,z,16m 05s,75.6,      329,179,  2.43
156,A,16m 15s,75.6,      335,159,  1.13
157,B,16m 20s,75.5,      335,187,  2.08
158,C,16m 25s,75.6,      335,184,  2.06
159,D,16m 30s,75.5,      335,191,  2.46
160,E,16m 35s,75.5,      335,179,  2.49
161,F,16m 40s,75.5,      335,180,  2.94
162,G,16m 45s,75.5,      334,184,  3.05
163,H,16m 50s,75.6,      334,183,  2.89
164,I,16m 55s,75.6,      335,183,  2.85
165,J,17m 00s,75.6,      335,186,  3.21
166,K,17m 05s,75.5,      335,186,  3.14
167,L,17m 10s,75.6,      335,182,  2.87
168,M,17m 15s,75.5,      335,177,  2.93
169,N,17m 20s,75.5,      335,182,  2.81
170,O,17m 25s,75.5,      335,170,  2.30
171,P,17m 30s,75.4,      335,165,  2.20
172,Q,17m 35s,75.5,      335,181,  2.43
173,R,17m 40s,75.5,      335,185,  2.56
174,S,17m 45s,75.7,      335,173,  2.48
175,T,17m 50s,75.6,      335,178,  2.43
176,U,17m 55s,75.6,      335,191,  2.90
177,V,18m 00s,75.6,      335,193,  3.25
178,W,18m 05s,75.6,      335,192,  3.18
179,X,18m 10s,75.6,      335,200,  3.04
180,Y,18m 15s,75.6,      335,198,  3.02
181,Z,18m 20s,75.5,      335,202,  3.14
182,a,18m 25s,75.6,      335,195,  3.23
183,b,18m 30s,75.7,      335,192,  2.98
184,c,18m 35s,75.5,      334,201,  3.05
185,d,18m 40s,75.5,      335,202,  3.08
186,e,18m 45s,75.6,      335,204,  3.00
187,f,18m 50s,75.5,      335,201,  2.75
188,g,18m 55s,75.6,      335,204,  2.86
189,h,19m 00s,75.5,      335,202,  2.79
190,i,19m 05s,75.5,      335,200,  2.80
191,j,19m 10s,75.5,      335,198,  2.93
192,k,19m 15s,75.5,      335,201,  2.75
193,l,19m 20s,75.5,      334,198,  2.86
194,m,19m 25s,75.5,      334,197,  2.82
195,n,19m 30s,75.4,      334,198,  2.89
196,o,19m 35s,75.5,      335,199,  2.89
197,p,19m 40s,75.6,      335,199,  2.84
198,q,19m 45s,75.6,      335,198,  2.81
199,r,19m 50s,75.5,      335,201,  3.04
200,s,19m 55s,75.5,      335,200,  3.23
201,t,20m 00s,75.6,      335,197,  3.10
202,u,20m 05s,75.6,      335,200,  3.05
203,v,20m 10s,75.5,      335,203,  3.21
204,w,20m 25s,75.7,      263,153,  1.47
205,x,20m 30s,75.7,      213,178,  2.45
206,y,20m 35s,75.7,      163,182,  2.43
207,z,20m 40s,75.7,      113,184,  1.90
208,A,21m 05s,75.6,      0,196,  0.77
