,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,22.8,      1,61,  5.64
1,B,00m 15s,49.0,      0,51,  6.71
2,C,00m 20s,74.1,      0,50,  7.66
3,D,00m 25s,85.6,      0,47,  7.92
4,E,00m 35s,85.5,      20,51,  7.44
5,F,00m 40s,85.6,      37,63,  6.43
6,G,00m 45s,85.6,      58,68,  6.14
7,H,00m 50s,85.5,      82,66,  6.06
8,I,00m 55s,85.4,      108,55,  5.82
9,J,01m 00s,85.4,      133,62,  5.41
10,K,01m 05s,85.4,      158,51,  6.06
11,L,01m 45s,85.6,      299,69,  6.45
12,M,02m 15s,85.4,      428,58,  6.84
13,N,02m 50s,85.6,      553,82,  5.41
14,O,03m 15s,85.6,      569,65,  6.42
15,P,03m 20s,85.7,      569,62,  6.25
16,Q,03m 25s,85.7,      569,63,  6.15
17,R,03m 35s,85.6,      569,65,  5.13
18,S,03m 40s,85.7,      569,68,  5.79
19,T,03m 45s,85.7,      569,68,  6.17
20,U,03m 50s,85.7,      569,67,  6.40
21,V,03m 55s,85.7,      569,68,  6.13
22,W,04m 00s,85.8,      569,67,  6.36
23,X,04m 15s,85.8,      571,68,  6.46
24,Y,04m 20s,85.9,      571,74,  6.22
25,Z,04m 25s,85.9,      571,80,  5.92
26,a,04m 30s,85.9,      572,87,  7.02
27,b,04m 40s,85.9,      576,69,  7.00
28,c,04m 45s,85.9,      576,68,  6.91
29,d,04m 50s,85.8,      576,75,  6.98
30,e,04m 55s,85.8,      576,82,  7.29
31,f,05m 00s,85.9,      576,83,  6.72
32,g,05m 05s,85.9,      576,80,  6.37
33,h,05m 10s,85.8,      576,84,  6.78
34,i,05m 15s,85.7,      576,88,  6.34
35,j,05m 20s,85.7,      576,86,  6.04
36,k,05m 25s,85.7,      576,85,  6.21
37,l,05m 30s,85.7,      576,83,  6.64
38,m,05m 40s,85.9,      576,62,  6.63
39,n,05m 55s,85.6,      582,79,  5.43
40,o,06m 00s,85.6,      582,87,  6.04
41,p,06m 05s,85.6,      582,84,  6.47
42,q,06m 10s,85.6,      582,74,  7.14
43,r,06m 15s,85.5,      582,72,  7.26
44,s,06m 20s,85.5,      582,69,  6.85
45,t,06m 25s,85.4,      582,59,  6.72
46,u,06m 30s,85.4,      582,61,  5.98
47,v,06m 35s,85.3,      582,63,  6.82
48,w,06m 40s,85.5,      582,78,  6.98
49,x,06m 45s,85.5,      582,73,  7.42
50,y,06m 50s,85.5,      582,67,  7.57
51,z,06m 55s,85.6,      582,69,  8.37
52,A,07m 05s,85.4,      585,68,  8.09
53,B,07m 20s,85.8,      580,68,  7.96
54,C,07m 35s,85.8,      589,62,  8.40
55,D,07m 40s,85.9,      589,68,  7.87
56,E,07m 45s,85.8,      589,64,  7.96
57,F,07m 50s,85.9,      589,65,  8.14
58,G,07m 55s,85.9,      589,64,  7.92
59,H,08m 00s,85.9,      589,61,  7.97
60,I,08m 05s,85.9,      589,62,  8.17
61,J,08m 20s,85.9,      589,69,  9.04
62,K,08m 25s,85.9,      589,70,  8.22
63,L,08m 30s,85.9,      589,67,  8.44
64,M,08m 35s,85.9,      589,67,  8.43
65,N,08m 40s,85.9,      589,68,  8.37
66,O,08m 45s,85.8,      589,68,  8.46
67,P,08m 55s,85.7,      581,75,  8.15
68,Q,09m 00s,85.9,      581,76,  7.86
69,R,09m 05s,85.9,      581,76,  8.14
70,S,09m 10s,85.8,      581,77,  7.91
71,T,09m 15s,85.8,      581,76,  7.62
72,U,09m 20s,85.8,      581,77,  7.67
73,V,09m 25s,85.8,      581,78,  7.88
74,W,09m 30s,85.8,      581,78,  7.33
75,X,09m 35s,85.9,      581,75,  7.73
76,Y,09m 50s,85.8,      590,84,  8.12
77,Z,09m 55s,85.8,      590,83,  7.71
78,a,10m 00s,85.8,      590,81,  7.71
79,b,10m 05s,85.9,      590,81,  7.22
80,c,10m 10s,85.8,      590,80,  7.29
81,d,10m 15s,85.9,      589,82,  7.34
82,e,10m 25s,85.9,      594,64,  7.31
83,f,10m 30s,85.9,      594,68,  7.35
84,g,10m 35s,86.0,      594,73,  7.38
85,h,10m 40s,85.9,      594,69,  7.23
86,i,10m 45s,85.9,      594,71,  7.08
87,j,10m 50s,85.9,      594,69,  7.02
88,k,10m 55s,85.9,      594,69,  7.22
89,l,11m 05s,85.8,      593,66,  7.32
90,m,11m 10s,85.9,      593,67,  7.14
91,n,11m 15s,85.9,      593,67,  6.92
92,o,11m 20s,85.9,      593,66,  6.95
93,p,11m 25s,85.9,      593,69,  6.82
94,q,11m 30s,85.8,      593,68,  6.90
95,r,11m 35s,85.8,      593,68,  6.65
96,s,11m 40s,85.8,      593,65,  6.72
97,t,11m 45s,85.8,      593,70,  6.55
98,u,11m 50s,85.8,      593,73,  6.45
99,v,11m 55s,85.8,      593,79,  6.35
100,w,12m 00s,85.8,      593,72,  6.33
101,x,12m 05s,85.9,      593,82,  6.59
102,y,12m 10s,85.9,      593,82,  7.16
103,z,12m 15s,85.9,      593,85,  6.97
104,A,12m 20s,85.9,      593,83,  7.17
105,B,12m 25s,85.9,      593,83,  7.05
106,C,12m 30s,85.9,      593,79,  7.55
107,D,12m 50s,85.8,      611,86,  7.20
108,E,12m 55s,85.8,      611,87,  6.74
109,F,13m 00s,85.7,      612,86,  6.78
110,G,13m 15s,85.9,      601,81,  7.34
111,H,13m 20s,85.9,      601,80,  7.71
