,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,20.9,      1,36,  4.22
1,B,00m 15s,40.4,      1,28,  4.80
2,C,00m 20s,63.2,      1,29,  4.93
3,D,00m 25s,87.5,      1,20,  5.85
4,E,00m 40s,105.3,      92,69,  4.24
5,F,00m 45s,105.0,      142,56,  3.98
6,G,00m 55s,105.4,      236,41,  7.04
7,H,01m 00s,105.5,      287,44,  6.20
8,I,01m 10s,105.5,      395,42,  5.35
9,J,02m 10s,103.6,      541,63,  8.16
10,K,02m 45s,95.5,      542,57,  7.82
11,L,02m 50s,95.5,      542,57,  7.30
12,M,02m 55s,95.5,      542,57,  7.30
13,N,03m 00s,95.5,      542,57,  7.63
14,O,03m 05s,95.4,      542,56,  7.26
15,P,03m 25s,95.3,      545,45,  7.13
16,Q,03m 30s,95.3,      545,46,  7.05
17,R,03m 35s,95.4,      545,50,  6.94
18,S,03m 40s,95.3,      545,50,  7.00
19,T,03m 45s,95.6,      545,50,  6.28
20,U,03m 50s,95.6,      545,55,  6.36
21,V,03m 55s,95.4,      545,50,  6.41
22,W,04m 00s,95.5,      545,48,  6.71
23,X,04m 05s,95.5,      545,49,  7.08
24,Y,04m 10s,95.4,      545,53,  6.78
25,Z,04m 15s,95.4,      545,47,  7.32
26,a,04m 20s,95.6,      545,47,  7.38
27,b,04m 25s,95.5,      545,48,  7.24
28,c,04m 30s,95.5,      545,48,  7.40
29,d,04m 35s,95.5,      545,48,  7.53
30,e,04m 40s,95.4,      546,46,  7.35
31,f,04m 45s,95.5,      546,47,  7.40
32,g,04m 50s,95.4,      546,52,  6.57
33,h,05m 05s,95.4,      548,51,  6.60
34,i,05m 10s,95.4,      547,54,  7.05
35,j,05m 15s,95.4,      547,55,  7.69
36,k,05m 20s,95.5,      548,54,  7.64
37,l,05m 25s,95.3,      548,52,  6.60
38,m,05m 30s,95.5,      547,55,  7.19
39,n,05m 35s,95.5,      547,53,  7.56
40,o,05m 40s,95.5,      547,53,  7.55
41,p,05m 50s,95.5,      547,61,  7.87
42,q,05m 55s,95.4,      548,59,  7.46
43,r,06m 00s,95.5,      547,59,  7.10
44,s,06m 05s,95.5,      548,61,  6.72
45,t,06m 10s,95.6,      547,60,  7.31
46,u,06m 15s,95.6,      547,55,  7.21
47,v,06m 20s,95.7,      548,61,  7.07
48,w,06m 30s,95.5,      548,52,  6.52
49,x,06m 35s,95.5,      548,51,  6.51
50,y,06m 40s,95.5,      548,51,  6.50
51,z,06m 45s,95.5,      548,53,  6.05
52,A,06m 50s,95.5,      548,53,  6.29
53,B,06m 55s,95.5,      548,53,  6.23
54,C,07m 00s,95.5,      548,53,  6.25
55,D,07m 05s,95.4,      547,50,  6.33
56,E,07m 10s,95.6,      548,54,  6.77
57,F,07m 15s,95.8,      548,53,  5.50
58,G,07m 20s,95.8,      548,53,  6.41
59,H,07m 25s,95.8,      548,53,  6.61
60,I,07m 30s,95.7,      548,53,  6.69
61,J,07m 35s,95.7,      549,56,  7.05
62,K,07m 40s,95.8,      549,53,  6.55
63,L,07m 45s,95.7,      549,56,  5.92
64,M,07m 50s,95.8,      548,46,  6.89
65,N,07m 55s,95.8,      548,48,  6.20
66,O,08m 00s,95.7,      548,47,  5.66
67,P,08m 05s,95.8,      548,48,  6.44
68,Q,08m 20s,95.6,      556,40,  6.30
69,R,08m 25s,95.5,      556,46,  4.84
70,S,08m 30s,95.6,      556,37,  5.01
71,T,08m 35s,95.7,      556,33,  5.26
72,U,08m 40s,95.6,      556,38,  5.45
73,V,08m 45s,95.6,      556,37,  6.21
74,W,09m 00s,95.6,      558,36,  6.74
75,X,09m 05s,95.6,      558,38,  6.29
76,Y,09m 10s,95.6,      558,34,  6.47
77,Z,09m 15s,95.6,      558,31,  5.86
78,a,09m 20s,95.7,      558,32,  5.97
79,b,09m 25s,95.8,      558,32,  5.81
80,c,09m 30s,95.7,      558,29,  5.67
81,d,09m 50s,95.9,      554,39,  6.67
82,e,09m 55s,95.8,      554,42,  7.31
83,f,10m 00s,95.8,      554,41,  7.65
84,g,10m 15s,95.6,      549,44,  7.05
85,h,10m 20s,95.6,      549,45,  7.04
86,i,10m 25s,95.6,      550,41,  6.21
87,j,10m 30s,95.7,      549,41,  7.05
88,k,10m 35s,95.7,      550,39,  7.54
89,l,11m 10s,95.8,      611,40,  6.98
90,m,11m 40s,95.7,      633,43,  7.26
91,n,11m 45s,95.6,      634,43,  7.12
92,o,11m 50s,95.6,      634,46,  6.00
93,p,11m 55s,95.6,      634,42,  6.01
94,q,12m 05s,95.7,      640,47,  6.90
95,r,12m 10s,95.8,      640,57,  6.96
96,s,12m 15s,95.9,      640,56,  7.08
97,t,12m 20s,95.8,      640,56,  7.26
98,u,12m 25s,95.8,      640,56,  7.23
99,v,12m 30s,95.7,      640,58,  7.06
100,w,12m 45s,95.6,      647,53,  7.16
101,x,12m 50s,95.7,      647,53,  7.26
102,y,12m 55s,95.7,      647,54,  7.38
103,z,13m 00s,95.7,      647,56,  7.10
104,A,13m 05s,95.7,      647,58,  7.14
105,B,13m 10s,95.6,      647,62,  6.98
106,C,13m 15s,95.7,      647,63,  6.81
107,D,13m 25s,95.7,      655,57,  7.54
108,E,13m 30s,95.6,      655,61,  7.22
109,F,13m 35s,95.6,      655,57,  7.09
110,G,13m 40s,95.6,      655,57,  7.32
111,H,13m 45s,95.6,      655,62,  7.36
112,I,13m 50s,95.6,      655,55,  6.97
113,J,13m 55s,95.6,      655,54,  7.16
