,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 20s,80.9,      1,45,  5.70
1,B,00m 30s,99.7,      1,61,  5.64
2,C,00m 40s,99.6,      34,70,  3.96
3,D,01m 15s,99.6,      218,70,  5.00
4,E,02m 00s,99.8,      306,57,  6.04
5,F,02m 05s,99.8,      306,46,  7.32
6,G,02m 15s,99.7,      308,60,  7.37
7,H,02m 30s,99.6,      312,56,  7.47
8,I,02m 35s,99.6,      313,53,  6.91
9,J,02m 40s,99.5,      313,50,  6.44
10,K,02m 45s,99.5,      312,61,  6.47
11,L,02m 50s,99.5,      313,65,  5.88
12,M,02m 55s,99.5,      313,57,  5.66
13,N,03m 00s,99.6,      313,52,  5.82
14,O,03m 05s,99.6,      313,45,  6.02
15,P,03m 10s,99.5,      313,56,  5.81
16,Q,03m 15s,99.6,      313,42,  5.61
17,R,03m 20s,99.6,      313,39,  6.55
18,S,03m 45s,99.6,      319,42,  5.96
19,T,03m 50s,99.5,      319,54,  5.60
20,U,03m 55s,99.6,      319,54,  5.47
21,V,04m 00s,99.5,      320,46,  4.71
22,W,04m 05s,99.6,      320,55,  5.07
23,X,04m 15s,99.7,      324,53,  4.85
24,Y,04m 20s,99.7,      324,44,  5.37
25,Z,04m 30s,99.6,      325,50,  4.56
26,a,04m 35s,99.6,      325,36,  5.74
27,b,04m 40s,99.6,      325,36,  6.10
28,c,05m 00s,99.5,      332,31,  5.95
29,d,05m 05s,99.5,      332,41,  6.05
30,e,05m 10s,99.6,      332,34,  5.49
31,f,05m 15s,99.6,      332,43,  5.81
32,g,05m 20s,99.6,      332,44,  5.84
33,h,05m 25s,99.7,      332,47,  6.10
34,i,05m 30s,99.7,      332,47,  5.92
35,j,05m 35s,99.7,      332,59,  5.47
36,k,05m 40s,99.7,      333,33,  6.03
37,l,05m 45s,99.6,      332,46,  6.56
38,m,05m 50s,99.7,      333,48,  6.90
39,n,05m 55s,99.7,      333,34,  7.61
40,o,06m 00s,99.7,      332,30,  6.93
41,p,06m 05s,99.6,      332,39,  7.06
42,q,06m 10s,99.7,      332,40,  7.21
43,r,06m 15s,99.6,      332,41,  5.87
44,s,06m 20s,99.6,      332,45,  6.83
45,t,06m 25s,99.6,      333,43,  6.29
46,u,06m 45s,99.6,      344,28,  6.30
47,v,07m 05s,99.6,      353,39,  6.60
48,w,07m 20s,99.6,      357,34,  6.52
49,x,07m 25s,99.6,      357,35,  6.24
50,y,07m 35s,99.6,      361,28,  6.52
51,z,07m 40s,99.5,      361,24,  6.36
52,A,08m 00s,99.6,      372,28,  6.84
53,B,08m 05s,99.5,      372,33,  6.82
54,C,08m 15s,99.5,      373,30,  6.43
