,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,18.8,      2,58,  7.91
1,B,00m 20s,39.0,      1,57,  8.89
2,C,00m 25s,56.6,      1,57,  8.57
3,D,00m 30s,67.6,      1,63,  9.75
4,E,00m 35s,70.3,      1,66,  8.51
5,F,03m 25s,70.7,      110,71,  10.90
6,G,03m 30s,70.7,      110,70,  11.66
7,H,03m 35s,70.8,      110,70,  11.24
8,I,03m 50s,71.2,      110,59,  10.59
9,J,04m 05s,70.8,      109,70,  9.90
10,K,04m 15s,70.8,      110,64,  10.85
11,L,04m 20s,70.8,      110,64,  9.93
12,M,04m 40s,71.0,      148,56,  9.40
13,N,05m 50s,65.1,      311,62,  7.03
14,O,05m 55s,65.1,      312,58,  8.72
15,P,06m 00s,65.1,      312,57,  8.81
16,Q,06m 05s,65.2,      312,57,  9.31
17,R,06m 10s,65.2,      312,57,  9.52
18,S,06m 15s,65.1,      312,58,  9.16
19,T,06m 20s,65.1,      312,56,  9.07
20,U,06m 25s,65.1,      312,57,  8.75
21,V,06m 30s,65.1,      312,56,  7.92
22,W,06m 35s,65.0,      312,59,  8.51
23,X,06m 40s,65.2,      312,62,  8.70
24,Y,06m 45s,65.1,      312,62,  8.34
25,Z,06m 50s,65.0,      312,60,  7.91
26,a,06m 55s,65.1,      312,66,  8.46
27,b,07m 00s,65.0,      312,70,  6.95
28,c,07m 05s,65.2,      312,65,  8.17
29,d,07m 10s,65.2,      312,65,  8.04
30,e,07m 15s,65.2,      312,65,  7.70
31,f,07m 20s,65.2,      312,66,  7.80
32,g,07m 25s,65.2,      312,64,  7.89
33,h,07m 30s,65.2,      312,64,  7.93
34,i,07m 35s,65.2,      312,63,  8.74
35,j,07m 40s,65.1,      312,55,  8.62
36,k,07m 45s,65.1,      312,59,  7.83
37,l,07m 50s,65.1,      312,57,  8.71
38,m,07m 55s,65.1,      312,59,  8.71
39,n,08m 00s,65.1,      312,61,  8.23
40,o,08m 05s,65.1,      312,60,  7.89
41,p,08m 10s,65.1,      312,61,  8.45
42,q,08m 15s,65.0,      312,57,  8.29
43,r,08m 20s,65.2,      312,58,  8.94
44,s,08m 25s,65.2,      312,60,  8.86
45,t,08m 30s,65.2,      312,60,  8.89
46,u,08m 35s,65.1,      312,56,  8.41
47,v,08m 40s,65.1,      312,51,  8.51
48,w,08m 45s,65.2,      312,51,  8.10
49,x,08m 50s,65.2,      312,55,  8.60
50,y,08m 55s,65.1,      312,56,  8.63
51,z,09m 00s,65.2,      312,56,  9.08
52,A,09m 05s,65.3,      312,58,  9.38
53,B,09m 10s,65.3,      312,58,  9.91
54,C,09m 15s,65.1,      312,55,  9.95
55,D,09m 20s,65.1,      312,54,  9.31
56,E,09m 25s,65.1,      312,58,  9.23
57,F,09m 30s,65.2,      312,58,  9.31
58,G,09m 35s,65.3,      312,62,  11.15
59,H,09m 40s,65.2,      312,65,  9.66
60,I,09m 45s,65.1,      312,67,  9.72
61,J,09m 50s,65.1,      312,68,  8.86
62,K,09m 55s,65.2,      312,72,  9.19
63,L,10m 00s,65.1,      312,75,  8.54
64,M,10m 05s,65.1,      312,73,  7.91
65,N,10m 10s,65.0,      312,78,  9.10
66,O,10m 15s,65.1,      312,80,  7.49
67,P,10m 20s,65.0,      312,73,  7.04
68,Q,10m 25s,65.2,      312,83,  7.90
69,R,10m 30s,65.1,      312,73,  6.91
70,S,10m 35s,65.2,      312,79,  7.15
71,T,10m 40s,65.3,      312,74,  7.40
72,U,10m 45s,65.3,      312,72,  7.41
73,V,10m 50s,65.3,      312,71,  7.47
74,W,10m 55s,65.3,      312,75,  7.89
75,X,11m 00s,65.3,      312,77,  7.38
76,Y,11m 05s,65.1,      312,81,  6.61
77,Z,11m 10s,65.1,      312,86,  7.04
78,a,11m 15s,65.2,      312,82,  7.71
79,b,11m 20s,65.2,      312,84,  8.10
80,c,11m 25s,65.2,      312,83,  8.35
81,d,11m 30s,65.1,      312,83,  8.34
82,e,11m 35s,65.2,      312,81,  8.37
83,f,11m 40s,65.1,      312,83,  7.43
84,g,11m 45s,65.2,      312,75,  7.67
85,h,11m 50s,65.2,      312,73,  7.37
86,i,11m 55s,65.2,      312,77,  7.24
87,j,12m 00s,65.2,      312,79,  7.41
88,k,12m 05s,65.2,      312,81,  7.20
89,l,12m 10s,65.2,      312,80,  7.41
90,m,12m 15s,65.1,      312,84,  6.99
91,n,12m 20s,65.1,      312,85,  7.15
92,o,12m 25s,65.0,      312,87,  7.36
93,p,12m 30s,65.0,      312,88,  7.20
94,q,12m 35s,65.1,      312,87,  6.83
95,r,12m 40s,65.1,      312,86,  6.90
96,s,12m 45s,65.1,      312,81,  6.58
97,t,12m 50s,65.0,      312,75,  6.25
98,u,12m 55s,65.1,      312,74,  6.64
99,v,13m 00s,65.2,      312,78,  6.74
100,w,13m 05s,65.1,      312,71,  7.60
101,x,13m 10s,65.0,      312,80,  6.79
102,y,13m 15s,65.1,      312,79,  7.87
103,z,13m 20s,65.1,      312,87,  7.11
104,A,13m 25s,65.2,      312,73,  8.43
105,B,13m 30s,65.1,      312,80,  7.56
106,C,13m 35s,65.1,      312,87,  6.83
107,D,13m 40s,65.2,      312,72,  7.76
108,E,13m 45s,65.3,      312,73,  10.00
109,F,13m 50s,65.3,      312,71,  9.92
110,G,13m 55s,65.0,      312,73,  7.61
111,H,14m 00s,64.9,      312,62,  7.35
112,I,14m 05s,65.2,      312,59,  8.41
113,J,14m 20s,65.0,      312,69,  7.18
114,K,14m 25s,65.0,      312,64,  6.94
115,L,14m 30s,65.1,      312,62,  6.77
116,M,14m 35s,65.2,      312,70,  7.27
117,N,14m 40s,65.2,      312,67,  7.49
118,O,14m 45s,65.3,      313,62,  8.98
119,P,14m 50s,65.2,      312,65,  8.60
120,Q,14m 55s,65.3,      312,60,  9.85
121,R,15m 00s,65.1,      312,63,  9.07
122,S,15m 05s,65.1,      312,62,  8.98
123,T,15m 10s,65.1,      312,64,  9.08
124,U,15m 15s,65.0,      312,68,  9.04
125,V,15m 20s,65.0,      312,63,  8.66
126,W,15m 25s,65.0,      312,64,  8.26
127,X,15m 30s,65.1,      312,68,  8.32
128,Y,15m 35s,65.2,      312,67,  8.65
129,Z,15m 40s,65.2,      312,67,  8.40
130,a,15m 45s,65.2,      312,67,  8.42
131,b,15m 50s,65.2,      312,67,  8.89
132,c,15m 55s,65.2,      312,67,  9.70
133,d,16m 00s,65.1,      312,67,  9.21
134,e,16m 05s,65.0,      312,67,  8.25
135,f,16m 10s,65.0,      312,63,  6.37
136,g,16m 15s,65.0,      312,64,  6.71
137,h,16m 20s,65.0,      312,68,  6.56
138,i,16m 25s,65.2,      312,68,  7.34
139,j,16m 30s,65.1,      312,67,  7.41
140,k,16m 35s,65.1,      312,65,  6.99
141,l,16m 40s,65.1,      312,72,  7.01
142,m,16m 45s,65.1,      312,69,  7.41
143,n,16m 50s,65.1,      312,68,  7.51
144,o,16m 55s,65.1,      312,69,  7.88
145,p,17m 00s,65.2,      312,71,  8.28
146,q,17m 05s,65.2,      312,66,  7.81
147,r,17m 10s,65.1,      312,71,  7.74
148,s,17m 15s,65.1,      312,68,  7.75
149,t,17m 20s,65.2,      312,67,  8.40
150,u,17m 25s,65.2,      312,67,  8.67
151,v,17m 30s,65.1,      312,69,  8.30
152,w,17m 35s,65.1,      312,74,  8.09
153,x,17m 40s,65.1,      312,71,  7.63
154,y,17m 45s,65.1,      312,75,  8.38
155,z,17m 50s,65.1,      312,70,  7.92
156,A,17m 55s,65.0,      312,69,  7.63
157,B,18m 00s,65.1,      312,66,  7.57
158,C,18m 05s,65.1,      312,69,  7.56
159,D,18m 10s,65.1,      312,68,  7.33
160,E,18m 15s,65.0,      312,69,  7.43
161,F,18m 20s,65.1,      312,66,  7.59
162,G,18m 25s,65.2,      312,71,  8.21
163,H,18m 30s,65.2,      312,72,  8.21
164,I,18m 35s,65.1,      312,71,  7.76
165,J,18m 40s,65.1,      312,71,  7.58
166,K,18m 45s,65.2,      312,72,  8.77
167,L,18m 50s,65.2,      312,72,  8.74
168,M,18m 55s,65.1,      312,70,  7.02
169,N,19m 00s,65.1,      312,72,  6.21
170,O,19m 05s,65.2,      312,64,  7.04
171,P,19m 10s,65.1,      312,60,  7.19
172,Q,19m 15s,65.1,      312,60,  6.62
173,R,19m 20s,65.2,      312,65,  7.11
174,S,19m 25s,65.2,      312,63,  7.54
175,T,19m 30s,65.2,      312,67,  7.48
176,U,19m 35s,65.1,      312,55,  6.82
177,V,19m 40s,65.0,      312,53,  6.39
178,W,19m 45s,65.1,      312,58,  7.52
179,X,19m 50s,65.2,      312,61,  7.63
180,Y,19m 55s,65.0,      312,57,  7.68
181,Z,20m 15s,65.7,      216,62,  7.25
182,a,20m 20s,65.5,      167,77,  8.17
183,b,20m 25s,65.4,      118,61,  7.84
184,c,20m 50s,64.7,      1,53,  6.94
185,d,21m 35s,3.1,      1,71,  3.93
186,e,21m 40s,2.5,      1,60,  3.07
