,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,8.7,      0,104,  2.92
1,B,00m 15s,23.6,      1,131,  5.33
2,C,00m 20s,44.2,      1,112,  4.87
3,D,00m 25s,69.5,      1,117,  5.00
4,E,00m 30s,85.2,      1,114,  4.98
5,F,00m 50s,84.9,      122,187,  0.22
6,G,01m 25s,84.9,      403,140,  5.33
7,H,02m 40s,85.1,      691,171,  4.25
8,I,02m 45s,85.1,      691,165,  4.25
9,J,03m 05s,75.4,      691,167,  5.93
10,K,03m 10s,75.3,      691,175,  5.82
11,L,03m 15s,75.3,      691,174,  5.60
12,M,03m 20s,75.3,      692,173,  4.80
13,N,03m 30s,75.4,      692,164,  5.16
14,O,03m 50s,75.2,      697,169,  4.36
15,P,04m 05s,75.3,      704,167,  4.18
16,Q,04m 10s,75.3,      704,172,  4.69
17,R,04m 25s,75.3,      713,166,  4.82
18,S,04m 30s,75.4,      713,163,  5.05
19,T,04m 45s,75.3,      719,167,  4.96
20,U,04m 50s,75.3,      719,171,  4.73
21,V,04m 55s,75.3,      719,170,  4.69
22,W,05m 00s,75.3,      719,175,  4.73
23,X,05m 05s,75.3,      719,175,  4.72
24,Y,05m 15s,75.3,      728,169,  4.10
25,Z,05m 25s,75.3,      732,174,  4.34
26,a,05m 30s,75.3,      732,176,  4.38
27,b,05m 35s,75.3,      732,173,  4.44
28,c,05m 40s,75.3,      732,170,  4.21
29,d,05m 45s,75.3,      732,162,  4.33
30,e,05m 50s,75.3,      732,173,  4.28
31,f,05m 55s,75.3,      732,178,  4.56
32,g,06m 00s,75.3,      732,174,  4.37
33,h,06m 05s,75.3,      732,171,  4.61
34,i,06m 10s,75.3,      732,174,  4.57
35,j,06m 15s,75.3,      732,172,  4.73
36,k,06m 20s,75.2,      732,173,  4.37
37,l,06m 25s,75.3,      732,172,  4.57
38,m,06m 30s,75.4,      732,174,  4.39
39,n,06m 35s,75.3,      732,177,  4.51
40,o,06m 40s,75.4,      732,175,  3.87
41,p,06m 45s,75.3,      732,166,  3.81
42,q,06m 50s,75.3,      732,172,  4.21
43,r,06m 55s,75.3,      732,161,  4.08
44,s,07m 00s,75.2,      732,163,  3.66
45,t,07m 15s,75.3,      736,167,  3.88
46,u,07m 20s,75.2,      736,171,  3.56
47,v,07m 25s,75.3,      736,174,  3.53
48,w,07m 30s,75.3,      736,169,  3.68
49,x,07m 35s,75.3,      736,160,  3.53
50,y,07m 40s,75.3,      736,161,  3.24
51,z,07m 45s,75.3,      736,162,  3.44
52,A,07m 50s,75.3,      736,170,  3.97
53,B,07m 55s,75.4,      736,168,  4.09
54,C,08m 00s,75.4,      736,171,  4.10
55,D,08m 05s,75.3,      736,173,  4.15
56,E,08m 10s,75.3,      736,172,  4.23
57,F,08m 20s,75.3,      736,169,  3.92
58,G,08m 25s,75.3,      736,170,  3.70
59,H,08m 30s,75.3,      736,171,  3.63
60,I,08m 35s,75.3,      736,169,  3.51
61,J,08m 40s,75.3,      736,171,  3.32
62,K,08m 45s,75.3,      736,173,  3.47
63,L,08m 50s,75.3,      736,172,  3.49
64,M,08m 55s,75.4,      736,176,  3.61
65,N,09m 00s,75.3,      736,178,  3.54
66,O,09m 05s,75.2,      736,176,  3.08
67,P,09m 10s,75.3,      736,179,  3.38
68,Q,09m 15s,75.3,      736,173,  3.90
69,R,09m 20s,75.3,      736,173,  3.81
70,S,09m 25s,75.4,      736,182,  3.74
71,T,09m 30s,75.4,      736,166,  3.06
72,U,09m 35s,75.3,      736,171,  3.61
73,V,09m 45s,75.4,      738,166,  3.71
74,W,09m 50s,75.3,      738,159,  3.60
75,X,09m 55s,75.3,      739,191,  3.16
76,Y,10m 00s,75.3,      738,187,  3.97
77,Z,10m 05s,75.3,      738,186,  4.43
78,a,10m 10s,75.3,      738,182,  3.79
79,b,10m 15s,75.3,      738,178,  3.82
80,c,10m 20s,75.3,      738,179,  3.64
81,d,10m 25s,75.3,      738,172,  3.72
82,e,10m 30s,75.3,      738,179,  3.69
83,f,10m 40s,75.3,      738,172,  3.36
84,g,10m 45s,75.3,      739,176,  3.14
85,h,10m 50s,75.3,      739,185,  3.17
86,i,10m 55s,75.3,      738,178,  3.24
87,j,11m 00s,75.3,      738,178,  3.17
88,k,11m 05s,75.3,      738,181,  2.60
89,l,11m 10s,75.4,      737,152,  3.15
90,m,11m 15s,75.3,      737,159,  3.06
91,n,11m 20s,75.3,      737,148,  2.62
92,o,11m 35s,75.4,      717,174,  3.34
93,p,11m 40s,75.3,      717,196,  3.55
94,q,11m 45s,75.3,      717,200,  3.28
95,r,11m 55s,75.4,      718,192,  3.75
96,s,12m 00s,75.3,      718,190,  3.48
97,t,12m 45s,75.2,      798,183,  3.58
98,u,12m 50s,75.3,      798,181,  3.38
99,v,12m 55s,75.3,      798,177,  2.65
100,w,13m 10s,75.3,      808,185,  3.04
101,x,13m 25s,75.3,      811,179,  3.40
102,y,13m 55s,75.2,      813,169,  4.26
103,z,14m 05s,75.2,      818,167,  4.20
104,A,14m 55s,75.2,      849,176,  4.48
105,B,15m 00s,75.2,      848,172,  3.84
106,C,15m 05s,75.3,      848,172,  3.66
107,D,15m 15s,75.3,      848,173,  3.54
108,E,15m 25s,75.3,      843,173,  3.38
109,F,15m 30s,75.3,      843,172,  3.32
110,G,15m 35s,75.4,      843,174,  3.20
111,H,15m 40s,75.4,      843,173,  3.36
112,I,15m 45s,75.3,      843,171,  3.26
113,J,15m 50s,75.4,      843,173,  3.45
114,K,16m 10s,75.3,      831,172,  3.16
115,L,16m 40s,75.3,      852,171,  3.05
116,M,16m 45s,75.4,      852,174,  3.08
117,N,16m 50s,75.3,      852,170,  2.77
118,O,16m 55s,75.2,      852,171,  2.45
119,P,17m 00s,75.2,      852,170,  2.50
120,Q,17m 05s,75.3,      852,181,  3.48
121,R,17m 10s,75.3,      852,182,  3.40
122,S,17m 15s,75.3,      852,182,  3.26
123,T,17m 20s,75.3,      852,183,  3.02
124,U,17m 25s,75.2,      852,176,  3.21
125,V,17m 30s,75.4,      852,178,  2.81
126,W,17m 45s,75.5,      764,224,  2.63
127,X,17m 50s,75.4,      715,212,  1.41
128,Y,17m 55s,75.4,      664,199,  1.44
129,Z,18m 00s,75.3,      614,186,  1.15
130,a,18m 05s,75.3,      564,181,  1.32
131,b,18m 10s,75.4,      514,186,  1.76
132,c,18m 15s,75.2,      463,178,  1.88
133,d,18m 20s,75.3,      413,176,  1.85
134,e,18m 25s,75.4,      363,181,  2.02
135,f,18m 30s,75.3,      313,173,  2.26
136,g,18m 35s,75.3,      263,170,  2.10
137,h,18m 40s,75.3,      212,142,  1.86
138,i,18m 45s,75.5,      162,166,  1.43
139,j,18m 50s,75.3,      112,158,  1.73
140,k,19m 15s,75.4,      0,186,  2.66
