,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,21.3,      1,165,  5.58
1,B,00m 20s,42.2,      0,170,  5.27
2,C,00m 25s,63.2,      0,184,  7.06
3,D,00m 30s,78.4,      0,176,  6.25
4,E,00m 40s,81.2,      1,163,  6.44
5,F,00m 45s,81.1,      1,157,  6.51
6,G,03m 55s,81.0,      331,169,  6.28
7,H,04m 20s,81.6,      260,192,  6.47
8,I,05m 00s,80.4,      173,175,  5.65
9,J,05m 05s,80.7,      173,179,  6.33
10,K,05m 30s,80.9,      182,188,  5.82
11,L,05m 50s,81.0,      194,184,  6.10
12,M,06m 00s,81.0,      200,193,  4.22
13,N,06m 10s,81.0,      206,183,  4.40
14,O,06m 25s,81.1,      214,184,  3.76
15,P,06m 40s,81.0,      223,175,  4.22
16,Q,06m 45s,81.1,      233,182,  4.89
17,R,06m 55s,81.1,      243,181,  5.64
18,S,07m 20s,81.0,      261,180,  5.53
19,T,07m 25s,81.1,      261,178,  5.02
20,U,07m 40s,81.1,      269,172,  5.23
21,V,07m 50s,81.1,      278,181,  4.08
22,W,08m 05s,81.0,      283,170,  5.21
23,X,08m 10s,81.0,      283,176,  5.92
24,Y,08m 15s,81.1,      286,176,  4.93
25,Z,08m 20s,80.9,      286,165,  3.92
26,a,08m 30s,81.0,      296,185,  4.60
27,b,08m 35s,81.0,      302,188,  5.24
28,c,08m 45s,81.0,      306,182,  4.74
29,d,08m 50s,81.1,      306,177,  6.03
30,e,08m 55s,81.1,      306,181,  6.06
31,f,09m 00s,81.1,      306,178,  6.13
32,g,09m 05s,81.0,      306,174,  5.79
33,h,09m 10s,81.1,      306,178,  5.05
34,i,09m 15s,80.9,      306,184,  5.18
35,j,09m 20s,81.0,      306,184,  5.79
36,k,09m 25s,81.1,      306,171,  5.93
37,l,09m 30s,81.1,      306,167,  5.39
38,m,09m 35s,81.1,      306,166,  5.30
39,n,09m 40s,81.1,      306,173,  5.14
40,o,09m 45s,81.1,      306,177,  4.71
41,p,09m 50s,81.1,      306,173,  4.61
42,q,09m 55s,81.1,      306,181,  4.03
43,r,10m 00s,81.1,      306,170,  5.29
44,s,10m 05s,81.1,      306,171,  5.23
45,t,10m 10s,81.1,      306,173,  5.25
46,u,10m 15s,81.1,      306,176,  5.36
47,v,10m 20s,81.0,      306,177,  5.04
48,w,10m 25s,81.1,      306,176,  5.06
49,x,10m 30s,81.1,      306,173,  5.44
50,y,10m 35s,81.1,      306,171,  5.19
51,z,10m 40s,81.1,      306,170,  5.04
52,A,10m 45s,81.0,      306,172,  5.08
53,B,10m 50s,81.0,      306,170,  5.18
54,C,10m 55s,81.1,      306,178,  5.18
55,D,11m 00s,81.0,      306,175,  5.14
56,E,11m 05s,81.0,      306,173,  4.91
57,F,11m 10s,81.1,      306,180,  5.00
58,G,11m 15s,81.0,      306,180,  5.51
59,H,11m 20s,80.9,      306,186,  4.91
60,I,11m 25s,81.0,      306,184,  4.68
61,J,11m 50s,81.1,      316,172,  4.30
62,K,12m 00s,81.0,      320,184,  1.67
63,L,12m 05s,81.0,      320,170,  3.97
