,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,42.5,      0,182,  4.94
1,B,00m 20s,68.5,      0,185,  4.66
2,C,00m 25s,88.3,      0,193,  3.67
3,D,00m 35s,86.0,      0,173,  3.82
4,E,00m 55s,86.1,      109,195,  1.54
5,F,01m 00s,86.0,      157,181,  2.39
6,G,01m 05s,86.1,      208,167,  1.98
7,H,01m 10s,86.0,      261,182,  2.52
8,I,01m 35s,86.0,      325,185,  5.27
9,J,01m 40s,86.1,      325,180,  4.78
10,K,01m 45s,86.2,      325,185,  5.16
11,L,01m 50s,86.2,      325,180,  5.86
12,M,01m 55s,86.1,      325,177,  6.00
13,N,02m 00s,86.1,      325,180,  5.80
14,O,02m 05s,86.1,      325,176,  5.59
15,P,02m 10s,86.0,      325,173,  5.27
16,Q,02m 15s,85.3,      325,185,  5.52
17,R,02m 40s,75.6,      325,168,  4.43
18,S,02m 45s,75.6,      325,159,  4.02
19,T,02m 50s,75.5,      325,181,  4.35
20,U,02m 55s,75.6,      325,178,  5.21
21,V,03m 00s,75.6,      326,173,  5.39
22,W,03m 10s,75.6,      328,186,  6.25
23,X,03m 15s,75.6,      328,185,  6.70
24,Y,03m 20s,75.7,      328,182,  6.91
25,Z,03m 25s,75.7,      328,183,  6.83
26,a,03m 30s,75.6,      328,183,  6.10
27,b,03m 35s,75.6,      328,177,  6.59
28,c,03m 40s,75.4,      328,183,  4.14
29,d,03m 45s,75.5,      328,184,  5.02
30,e,03m 50s,75.6,      328,179,  6.02
31,f,03m 55s,75.5,      328,185,  6.16
32,g,04m 00s,75.6,      328,188,  6.17
33,h,04m 05s,75.6,      328,187,  6.38
34,i,04m 10s,75.6,      328,187,  6.03
35,j,04m 15s,75.6,      328,185,  5.99
36,k,04m 20s,75.7,      328,179,  6.13
37,l,04m 25s,75.7,      328,184,  6.36
38,m,04m 30s,75.6,      328,189,  6.02
39,n,04m 35s,75.5,      328,187,  6.38
40,o,04m 40s,75.6,      328,189,  6.38
41,p,04m 45s,75.5,      328,184,  6.10
42,q,04m 50s,75.6,      328,185,  5.98
43,r,04m 55s,75.6,      328,190,  5.92
44,s,05m 00s,75.5,      328,189,  5.96
45,t,05m 05s,75.5,      328,187,  5.81
46,u,05m 10s,75.6,      328,189,  6.00
47,v,05m 15s,75.6,      328,187,  5.93
48,w,05m 20s,75.6,      328,187,  5.60
49,x,05m 25s,75.7,      328,186,  5.48
50,y,05m 30s,75.8,      328,183,  5.48
51,z,05m 35s,75.7,      328,182,  5.79
52,A,05m 40s,75.7,      328,182,  5.91
53,B,05m 45s,75.6,      328,183,  5.95
54,C,05m 50s,75.6,      328,182,  5.87
55,D,05m 55s,75.6,      328,186,  6.03
56,E,06m 00s,75.5,      328,185,  6.03
57,F,06m 05s,75.6,      328,180,  5.73
58,G,06m 15s,75.6,      330,182,  5.20
59,H,06m 20s,75.6,      331,180,  5.45
60,I,06m 25s,75.6,      331,181,  5.23
61,J,06m 30s,75.6,      331,180,  5.64
62,K,06m 35s,75.6,      331,182,  5.79
63,L,06m 40s,75.6,      331,181,  5.99
64,M,06m 45s,75.6,      330,184,  6.23
65,N,06m 50s,75.6,      330,184,  6.34
66,O,06m 55s,75.6,      330,186,  6.16
67,P,07m 00s,75.7,      330,189,  6.19
68,Q,07m 05s,75.7,      330,189,  6.09
69,R,07m 10s,75.7,      330,187,  5.97
70,S,07m 15s,75.6,      330,190,  6.53
71,T,07m 20s,75.6,      331,191,  6.87
72,U,07m 25s,75.6,      332,195,  5.89
73,V,07m 30s,75.6,      332,190,  5.78
74,W,07m 35s,75.6,      332,186,  5.44
75,X,07m 40s,75.6,      332,176,  4.80
76,Y,07m 45s,75.6,      332,181,  4.81
77,Z,07m 50s,75.5,      332,195,  4.85
78,a,07m 55s,75.5,      332,202,  4.33
79,b,08m 00s,75.7,      332,190,  5.13
80,c,08m 05s,75.6,      332,189,  4.98
81,d,08m 10s,75.7,      332,186,  4.13
82,e,08m 15s,75.6,      332,190,  4.84
83,f,08m 20s,75.6,      332,181,  4.78
84,g,08m 25s,75.6,      332,185,  4.47
85,h,08m 30s,75.6,      332,182,  3.69
86,i,08m 35s,75.6,      332,190,  3.85
87,j,08m 45s,75.6,      332,187,  5.06
88,k,08m 50s,75.6,      332,191,  4.50
89,l,08m 55s,75.6,      332,190,  4.56
90,m,09m 05s,75.6,      332,182,  4.73
91,n,09m 10s,75.6,      332,185,  5.26
92,o,09m 15s,75.6,      332,190,  5.68
93,p,09m 20s,75.5,      332,193,  5.41
94,q,09m 25s,75.6,      333,193,  5.42
95,r,09m 30s,75.6,      333,189,  5.49
96,s,09m 35s,75.6,      333,189,  5.31
97,t,09m 40s,75.6,      332,186,  5.37
98,u,09m 45s,75.5,      332,188,  5.20
99,v,09m 50s,75.6,      333,191,  5.24
100,w,09m 55s,75.6,      333,197,  4.68
101,x,10m 00s,75.5,      333,192,  4.59
102,y,10m 20s,75.6,      338,176,  5.16
103,z,10m 25s,75.6,      338,177,  4.49
104,A,10m 30s,75.6,      338,174,  4.79
105,B,10m 35s,75.6,      338,175,  5.02
106,C,10m 40s,75.6,      338,173,  4.42
107,D,10m 45s,75.5,      338,180,  4.17
108,E,10m 50s,75.6,      338,175,  4.73
109,F,10m 55s,75.6,      338,171,  4.28
110,G,11m 00s,75.6,      338,176,  4.53
111,H,11m 05s,75.7,      338,171,  4.51
112,I,11m 10s,75.7,      338,172,  4.55
113,J,11m 15s,75.6,      338,172,  4.45
114,K,11m 20s,75.6,      338,171,  4.48
115,L,11m 25s,75.7,      338,170,  4.55
116,M,11m 30s,75.6,      338,171,  4.61
117,N,11m 35s,75.6,      338,170,  4.41
118,O,11m 40s,75.6,      338,178,  4.89
119,P,11m 45s,75.6,      339,178,  4.67
120,Q,11m 50s,75.6,      339,175,  4.60
121,R,12m 00s,75.6,      339,175,  4.23
122,S,12m 05s,75.6,      339,179,  5.25
123,T,12m 10s,75.7,      340,174,  4.83
124,U,12m 15s,75.6,      339,171,  4.75
125,V,12m 20s,75.6,      340,173,  4.11
126,W,12m 25s,75.6,      340,173,  4.63
127,X,12m 30s,75.6,      340,175,  4.36
128,Y,12m 35s,75.6,      340,173,  4.07
129,Z,12m 40s,75.6,      342,169,  3.22
130,a,12m 45s,75.5,      342,171,  3.38
131,b,12m 50s,75.6,      342,172,  3.97
132,c,12m 55s,75.6,      342,175,  3.85
133,d,13m 00s,75.7,      342,169,  4.15
134,e,13m 05s,75.6,      342,169,  4.28
135,f,13m 10s,75.6,      342,169,  3.83
136,g,13m 15s,75.6,      342,176,  4.59
137,h,13m 20s,75.6,      342,175,  4.84
138,i,13m 25s,75.6,      342,178,  5.00
139,j,13m 30s,75.6,      343,177,  5.09
140,k,13m 35s,75.7,      343,173,  4.84
141,l,13m 40s,75.6,      343,175,  4.57
142,m,13m 45s,75.6,      343,178,  4.48
143,n,13m 50s,75.6,      343,187,  4.67
144,o,13m 55s,75.7,      343,189,  5.39
145,p,14m 00s,75.7,      343,186,  4.09
146,q,14m 05s,75.6,      343,186,  5.00
147,r,14m 10s,75.5,      343,184,  5.63
148,s,14m 15s,75.6,      343,185,  5.73
149,t,14m 20s,75.6,      343,187,  5.50
150,u,14m 25s,75.6,      343,192,  4.17
151,v,14m 35s,75.5,      343,188,  4.07
152,w,14m 40s,75.6,      343,183,  3.76
153,x,14m 45s,75.6,      343,182,  3.62
154,y,14m 50s,75.6,      342,184,  3.69
155,z,14m 55s,75.5,      342,183,  3.85
156,A,15m 00s,75.6,      342,180,  3.28
157,B,15m 05s,75.6,      342,187,  3.94
158,C,15m 10s,75.6,      342,184,  4.43
159,D,15m 15s,75.5,      342,181,  4.49
160,E,15m 20s,75.5,      342,178,  4.23
161,F,15m 25s,75.6,      342,181,  4.19
162,G,15m 30s,75.6,      342,182,  4.19
163,H,15m 35s,75.7,      342,181,  4.09
164,I,15m 40s,75.6,      342,178,  3.99
165,J,15m 45s,75.6,      342,177,  4.23
166,K,15m 50s,75.5,      342,180,  4.54
167,L,15m 55s,75.6,      342,181,  4.18
168,M,16m 00s,75.6,      342,182,  4.21
169,N,16m 05s,75.6,      342,177,  4.33
170,O,16m 10s,75.5,      342,177,  4.57
171,P,16m 15s,75.5,      342,170,  5.14
172,Q,16m 20s,75.6,      342,172,  4.87
173,R,16m 25s,75.7,      342,174,  4.39
174,S,16m 30s,75.6,      342,179,  4.62
175,T,16m 35s,75.6,      342,181,  4.22
176,U,16m 40s,75.6,      342,185,  4.14
177,V,16m 45s,75.6,      342,182,  4.27
178,W,16m 50s,75.6,      342,178,  4.51
179,X,16m 55s,75.6,      342,172,  5.04
180,Y,17m 00s,75.6,      342,174,  4.39
181,Z,17m 05s,75.6,      342,178,  4.14
182,a,17m 10s,75.6,      342,178,  4.17
183,b,17m 15s,75.6,      342,182,  4.60
184,c,17m 20s,75.6,      342,187,  4.24
185,d,17m 25s,75.6,      342,177,  4.21
186,e,17m 30s,75.6,      342,181,  4.14
187,f,17m 35s,75.6,      342,181,  4.40
188,g,17m 40s,75.7,      342,183,  4.61
189,h,17m 45s,75.7,      342,184,  4.63
190,i,17m 50s,75.6,      342,186,  4.43
191,j,17m 55s,75.6,      342,183,  4.29
192,k,18m 05s,75.5,      343,180,  4.17
193,l,18m 10s,75.5,      343,179,  4.09
194,m,18m 15s,75.6,      343,182,  4.19
195,n,18m 20s,75.6,      343,178,  4.17
196,o,18m 25s,75.6,      343,174,  4.81
197,p,18m 30s,75.6,      343,172,  4.85
198,q,18m 35s,75.6,      343,173,  4.22
199,r,18m 40s,75.7,      343,172,  4.46
200,s,18m 45s,75.6,      343,170,  4.42
201,t,18m 50s,75.6,      343,168,  3.99
202,u,19m 05s,75.7,      285,141,  3.53
203,v,19m 10s,75.6,      234,147,  4.81
204,w,19m 15s,75.7,      185,156,  4.88
205,x,19m 20s,75.7,      135,158,  5.12
206,y,19m 25s,75.7,      85,166,  5.73
207,z,19m 45s,75.7,      1,180,  6.18
208,Not enough valid records were found.,,,,,
