,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,14.2,      1,314,  1.57
1,B,00m 15s,33.0,      2,297,  1.56
2,C,00m 20s,58.3,      2,219,  0.77
3,D,00m 25s,83.5,      2,340,  1.42
4,E,00m 30s,108.3,      2,17,  2.87
5,F,00m 35s,121.1,      2,4,  3.02
6,G,00m 55s,120.6,      134,341,  6.08
7,H,01m 00s,120.0,      197,319,  5.18
8,I,01m 05s,120.2,      260,308,  5.40
9,J,01m 15s,120.3,      386,301,  2.28
10,K,01m 30s,120.3,      543,290,  3.75
11,L,01m 35s,120.2,      608,297,  3.58
12,M,01m 40s,120.0,      673,304,  3.79
13,N,01m 45s,120.2,      738,316,  3.99
14,O,01m 50s,120.2,      802,290,  4.31
15,P,01m 55s,120.1,      867,303,  4.37
16,Q,02m 05s,120.1,      997,295,  5.93
17,R,03m 05s,120.3,"      1,164",300,  2.77
18,S,03m 10s,120.2,"      1,164",295,  2.48
19,T,03m 20s,120.3,"      1,165",291,  2.47
20,U,03m 30s,120.1,"      1,174",297,  2.47
21,V,03m 50s,120.2,"      1,195",323,  2.24
22,W,04m 00s,120.2,"      1,199",319,  4.55
23,X,04m 05s,120.2,"      1,199",319,  2.93
24,Y,04m 10s,120.2,"      1,199",324,  2.48
25,Z,04m 30s,120.3,"      1,221",8,  1.63
26,a,04m 35s,120.3,"      1,221",1,  1.41
27,b,04m 40s,120.3,"      1,221",12,  2.06
28,c,04m 45s,120.2,"      1,221",27,  1.73
29,d,05m 00s,120.3,"      1,233",352,  2.38
30,e,05m 05s,120.3,"      1,234",354,  2.54
31,f,05m 30s,120.2,"      1,241",250,  1.71
32,g,05m 50s,120.2,"      1,252",322,  1.24
33,h,05m 55s,120.3,"      1,252",262,  1.83
34,i,06m 00s,120.2,"      1,252",323,  0.96
35,j,06m 05s,120.2,"      1,252",8,  1.62
36,k,06m 10s,120.0,"      1,252",16,  1.31
37,l,06m 15s,120.2,"      1,252",22,  1.52
38,m,06m 45s,120.3,"      1,325",321,  1.18
39,n,06m 55s,120.3,"      1,323",303,  1.30
40,o,07m 00s,120.3,"      1,323",346,  1.36
41,p,07m 05s,120.3,"      1,322",356,  1.42
42,q,07m 15s,120.4,"      1,332",325,  3.03
43,r,07m 25s,120.3,"      1,337",311,  3.64
44,s,08m 30s,120.2,"      1,390",315,  2.80
45,t,08m 40s,120.3,"      1,394",317,  3.83
46,u,08m 45s,120.3,"      1,394",327,  3.72
47,v,09m 00s,120.3,"      1,405",341,  3.39
48,w,09m 05s,120.4,"      1,405",329,  4.20
49,x,09m 15s,120.3,"      1,411",355,  4.55
50,y,09m 20s,120.3,"      1,411",352,  4.30
51,z,09m 25s,120.3,"      1,411",343,  4.30
52,A,09m 35s,120.2,"      1,415",357,  3.81
53,B,09m 40s,120.2,"      1,415",0,  3.64
54,C,09m 50s,120.2,"      1,422",349,  3.83
55,D,10m 05s,120.2,"      1,422",334,  3.35
56,E,10m 10s,120.2,"      1,422",344,  3.13
57,F,10m 25s,120.1,"      1,432",334,  2.78
58,G,10m 30s,120.2,"      1,432",334,  3.16
59,H,10m 35s,120.2,"      1,432",343,  3.20
60,I,10m 40s,120.2,"      1,432",359,  3.28
61,J,10m 45s,120.2,"      1,432",349,  3.22
62,K,10m 50s,120.2,"      1,432",356,  3.28
63,L,11m 05s,120.2,"      1,438",340,  2.90
64,M,11m 10s,120.3,"      1,438",347,  3.01
65,N,11m 15s,120.3,"      1,438",342,  2.82
66,O,11m 25s,120.3,"      1,436",334,  3.08
67,P,11m 30s,120.3,"      1,436",351,  2.75
68,Q,11m 35s,120.4,"      1,437",350,  2.77
69,R,11m 40s,120.3,"      1,437",343,  3.15
70,S,11m 45s,120.3,"      1,437",347,  3.36
71,T,12m 15s,120.2,"      1,474",359,  2.62
72,U,12m 20s,120.2,"      1,474",4,  3.09
73,V,12m 25s,120.2,"      1,474",351,  3.40
74,W,12m 35s,120.2,"      1,489",347,  3.03
75,X,12m 50s,120.3,"      1,499",345,  3.21
76,Y,12m 55s,120.3,"      1,499",348,  3.30
77,Z,13m 00s,120.3,"      1,499",349,  3.14
78,a,13m 05s,120.2,"      1,499",349,  3.22
79,b,13m 10s,120.2,"      1,499",350,  3.19
80,c,13m 15s,120.3,"      1,499",353,  3.13
81,d,13m 20s,120.3,"      1,499",354,  3.14
82,e,13m 25s,120.3,"      1,499",352,  3.25
83,f,13m 30s,120.2,"      1,499",350,  2.97
84,g,13m 35s,120.1,"      1,499",356,  2.80
85,h,13m 40s,120.2,"      1,499",5,  2.78
86,i,13m 45s,120.2,"      1,499",14,  2.59
87,j,13m 50s,120.2,"      1,499",15,  2.54
88,k,13m 55s,120.3,"      1,499",10,  2.99
89,l,14m 00s,120.2,"      1,499",7,  2.85
90,m,14m 05s,120.2,"      1,499",10,  2.59
91,n,14m 10s,120.2,"      1,499",14,  2.70
92,o,14m 15s,120.2,"      1,499",6,  2.37
93,p,14m 20s,120.3,"      1,499",359,  2.46
94,q,14m 25s,120.2,"      1,499",356,  2.25
95,r,14m 30s,120.2,"      1,499",0,  1.94
96,s,14m 35s,120.2,"      1,499",340,  2.04
97,t,14m 40s,120.2,"      1,499",349,  2.10
98,u,14m 45s,120.2,"      1,499",318,  2.95
99,v,15m 00s,120.2,"      1,501",334,  2.28
100,w,15m 05s,120.2,"      1,501",344,  2.29
101,x,15m 15s,120.3,"      1,500",349,  1.97
102,y,15m 20s,120.3,"      1,500",347,  2.09
103,z,15m 25s,120.2,"      1,500",340,  2.04
