,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,21.8,      1,50,  2.47
1,B,00m 20s,41.0,      0,51,  2.36
2,C,00m 25s,59.7,      1,51,  2.16
3,D,00m 30s,66.3,      1,46,  2.38
4,E,00m 35s,65.6,      1,39,  2.17
5,F,00m 50s,65.7,      60,14,  1.48
6,G,00m 55s,65.6,      93,327,  1.22
7,H,01m 00s,65.6,      128,322,  1.30
8,I,01m 05s,65.5,      161,17,  1.87
9,J,01m 10s,65.6,      189,328,  0.48
10,K,01m 15s,65.6,      216,72,  0.20
11,L,01m 20s,65.6,      244,359,  1.36
12,M,01m 35s,65.6,      313,336,  1.04
13,N,02m 05s,65.6,      350,60,  1.59
14,O,02m 10s,65.6,      350,83,  2.33
15,P,02m 20s,65.6,      351,58,  2.05
16,Q,02m 30s,65.6,      351,58,  2.55
17,R,02m 35s,65.6,      351,55,  1.76
18,S,02m 40s,65.6,      351,60,  2.02
19,T,02m 55s,65.6,      350,47,  3.24
20,U,03m 05s,65.7,      343,42,  3.84
21,V,03m 10s,65.6,      343,37,  4.06
22,W,03m 15s,65.5,      343,36,  3.83
23,X,03m 20s,65.6,      342,33,  3.44
24,Y,03m 25s,65.6,      342,42,  3.59
25,Z,03m 30s,65.6,      342,46,  3.08
26,a,03m 35s,65.6,      342,42,  2.94
27,b,03m 40s,65.7,      342,45,  2.88
28,c,03m 45s,65.6,      342,46,  3.72
29,d,03m 50s,65.7,      342,48,  3.78
30,e,03m 55s,65.6,      342,55,  3.52
31,f,04m 00s,65.6,      342,53,  3.21
32,g,04m 05s,65.6,      342,51,  3.09
33,h,04m 10s,65.6,      342,48,  2.88
34,i,04m 15s,65.5,      342,57,  2.59
35,j,04m 25s,65.6,      342,42,  3.08
36,k,04m 30s,65.6,      342,39,  3.17
37,l,04m 35s,65.5,      342,54,  3.24
38,m,04m 40s,65.6,      342,57,  3.35
39,n,04m 45s,65.6,      342,60,  2.65
40,o,04m 50s,65.6,      342,72,  0.94
41,p,04m 55s,65.6,      342,56,  0.60
42,q,05m 00s,65.7,      342,60,  1.46
43,r,05m 05s,65.7,      342,48,  3.06
44,s,05m 15s,65.7,      342,54,  3.25
45,t,05m 20s,65.7,      342,59,  2.67
46,u,06m 00s,65.6,      364,31,  1.26
47,v,07m 40s,65.4,      483,27,  1.95
48,w,07m 55s,65.4,      486,40,  1.79
49,x,08m 00s,65.3,      486,20,  1.69
50,y,08m 05s,65.5,      487,28,  2.16
51,z,08m 15s,65.5,      487,36,  2.77
52,A,08m 20s,65.5,      487,42,  2.83
53,B,08m 25s,65.5,      487,36,  2.70
54,C,08m 30s,65.4,      487,51,  2.89
55,D,08m 35s,65.5,      487,36,  2.41
56,E,08m 40s,65.4,      487,46,  2.74
57,F,08m 45s,65.5,      487,39,  2.74
58,G,08m 50s,65.4,      487,53,  3.16
59,H,09m 00s,65.4,      487,54,  3.12
60,I,09m 05s,65.4,      487,73,  3.12
61,J,09m 10s,65.4,      487,70,  3.65
62,K,09m 15s,65.4,      487,76,  3.22
63,L,09m 20s,65.4,      487,79,  3.51
64,M,09m 30s,65.5,      485,14,  3.03
65,N,09m 35s,65.5,      485,34,  3.14
66,O,09m 40s,65.5,      484,33,  2.56
67,P,09m 45s,65.4,      484,41,  3.19
68,Q,09m 50s,65.3,      484,66,  3.23
69,R,09m 55s,65.3,      484,69,  3.69
70,S,10m 00s,65.3,      484,74,  3.78
71,T,10m 05s,65.4,      484,79,  2.84
72,U,10m 10s,65.4,      484,52,  1.98
73,V,10m 15s,65.4,      484,108,  1.82
74,W,10m 20s,65.4,      485,64,  1.48
75,X,10m 25s,65.4,      485,57,  1.59
76,Y,10m 30s,65.5,      485,56,  1.87
77,Z,10m 35s,65.5,      485,40,  2.59
78,a,10m 40s,65.5,      485,43,  2.57
79,b,10m 45s,65.4,      485,76,  2.77
80,c,10m 50s,65.5,      485,86,  3.14
81,d,10m 55s,65.5,      485,45,  3.65
82,e,11m 00s,65.5,      484,65,  3.89
83,f,11m 05s,65.5,      485,72,  3.79
84,g,11m 10s,65.4,      485,42,  3.62
85,h,11m 15s,65.5,      485,38,  3.74
86,i,11m 20s,65.5,      485,36,  4.15
87,j,11m 25s,65.4,      485,36,  3.80
88,k,11m 30s,65.5,      484,49,  3.73
89,l,11m 35s,65.3,      484,42,  3.48
90,m,11m 40s,65.4,      484,73,  2.43
91,n,11m 45s,65.5,      484,55,  2.77
92,o,11m 50s,65.6,      484,43,  2.56
93,p,11m 55s,65.6,      484,49,  2.42
94,q,12m 00s,65.6,      485,73,  2.84
95,r,12m 05s,65.6,      485,54,  3.15
96,s,12m 10s,65.6,      485,52,  3.58
97,t,12m 15s,65.5,      485,53,  3.88
98,u,12m 20s,65.4,      484,50,  3.41
99,v,12m 25s,65.4,      484,86,  3.10
