,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,35.4,      1,25,  3.93
1,B,00m 20s,47.0,      1,35,  4.21
2,C,00m 25s,54.6,      1,38,  4.75
3,D,00m 30s,62.9,      1,43,  5.06
4,E,00m 35s,72.7,      1,40,  6.03
5,F,00m 40s,74.6,      2,39,  5.19
6,G,00m 45s,75.5,      1,34,  4.96
7,H,00m 55s,75.3,      21,38,  3.71
8,I,02m 00s,75.5,      208,10,  7.27
9,J,02m 20s,75.2,      195,10,  6.78
10,K,02m 30s,75.3,      195,28,  7.13
11,L,02m 35s,75.4,      195,32,  6.79
12,M,02m 40s,75.3,      195,19,  6.71
13,N,02m 45s,75.2,      195,17,  5.87
14,O,02m 50s,75.3,      195,24,  6.44
15,P,02m 55s,75.4,      195,28,  6.93
16,Q,03m 00s,75.3,      195,21,  6.29
17,R,03m 20s,75.2,      195,32,  6.15
18,S,03m 25s,75.3,      195,30,  7.24
19,T,03m 30s,75.2,      195,27,  6.13
20,U,03m 35s,75.3,      195,27,  6.18
21,V,03m 40s,75.1,      195,27,  5.79
22,W,03m 55s,75.3,      198,18,  5.37
23,X,04m 00s,75.3,      198,19,  5.10
24,Y,04m 05s,75.3,      198,28,  5.67
25,Z,04m 10s,75.2,      198,32,  6.21
26,a,04m 15s,75.2,      198,26,  5.98
27,b,04m 20s,75.2,      198,27,  6.26
28,c,04m 25s,75.2,      198,27,  6.21
29,d,04m 30s,75.1,      198,16,  5.29
30,e,04m 35s,75.1,      198,16,  5.86
31,f,04m 40s,75.2,      198,18,  5.64
32,g,04m 45s,75.4,      198,25,  7.24
33,h,04m 50s,75.3,      198,23,  7.26
34,i,04m 55s,75.2,      198,22,  5.31
35,j,05m 00s,75.2,      199,22,  6.10
36,k,05m 10s,75.2,      200,33,  5.53
37,l,05m 15s,75.2,      200,28,  6.32
38,m,05m 20s,75.2,      200,23,  6.64
39,n,05m 25s,75.2,      200,21,  6.20
40,o,05m 35s,75.1,      198,25,  6.45
41,p,05m 40s,75.2,      198,26,  6.44
42,q,05m 45s,75.2,      198,25,  5.98
43,r,05m 50s,75.1,      198,23,  5.34
44,s,05m 55s,75.1,      198,22,  5.27
45,t,06m 00s,75.3,      198,28,  5.83
46,u,06m 05s,75.2,      198,35,  6.10
47,v,06m 10s,75.1,      198,26,  6.23
48,w,06m 25s,75.1,      199,27,  6.85
49,x,06m 30s,75.2,      199,26,  7.35
50,y,06m 35s,75.2,      199,36,  7.36
51,z,06m 45s,75.3,      215,32,  6.83
52,A,06m 55s,75.1,      229,27,  6.68
53,B,07m 00s,75.2,      229,31,  7.02
54,C,07m 05s,75.2,      229,28,  7.62
55,D,07m 10s,75.2,      229,28,  7.15
56,E,07m 15s,75.2,      229,35,  7.04
57,F,07m 20s,75.2,      229,34,  7.20
58,G,07m 25s,75.1,      229,33,  6.27
59,H,07m 30s,75.2,      229,29,  6.35
60,I,07m 35s,75.2,      229,24,  6.44
61,J,07m 40s,75.2,      229,23,  6.57
62,K,07m 45s,75.3,      229,27,  7.28
63,L,07m 50s,75.2,      229,27,  7.48
64,M,07m 55s,75.2,      229,26,  7.14
65,N,08m 00s,75.2,      229,26,  7.01
66,O,08m 05s,75.2,      229,25,  6.76
67,P,08m 10s,75.6,      229,26,  6.67
