,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,34.2,      1,119,  2.52
1,B,00m 15s,60.8,      1,120,  2.75
2,C,00m 20s,85.7,      1,120,  2.27
3,D,00m 35s,95.0,      86,76,  3.42
4,E,00m 40s,94.9,      152,95,  4.15
5,F,00m 45s,94.9,      215,86,  3.37
6,G,00m 50s,94.9,      278,77,  3.30
7,H,00m 55s,94.8,      341,76,  3.96
8,I,01m 00s,95.0,      405,86,  4.06
9,J,01m 05s,94.9,      470,81,  5.16
10,K,02m 00s,95.0,      727,69,  4.59
11,L,02m 05s,95.0,      727,71,  4.26
12,M,02m 10s,94.7,      727,75,  3.58
13,N,02m 30s,84.9,      728,78,  3.34
14,O,02m 35s,84.8,      728,85,  3.14
15,P,02m 40s,84.9,      728,90,  3.31
16,Q,02m 45s,84.9,      728,77,  3.34
17,R,02m 50s,85.0,      728,71,  3.78
18,S,02m 55s,85.0,      728,88,  3.87
19,T,03m 00s,84.9,      728,93,  3.12
20,U,03m 05s,84.9,      728,65,  2.95
21,V,03m 10s,85.0,      728,67,  3.26
22,W,03m 20s,84.9,      728,85,  3.18
23,X,03m 25s,84.9,      729,74,  3.63
24,Y,03m 30s,85.1,      729,120,  2.82
25,Z,03m 35s,85.0,      729,134,  2.51
26,a,03m 40s,85.1,      729,113,  3.28
27,b,03m 45s,85.0,      729,103,  2.93
28,c,04m 05s,85.0,      718,96,  3.04
29,d,04m 10s,85.1,      716,106,  3.93
30,e,04m 15s,85.1,      708,121,  2.58
31,f,04m 30s,84.9,      700,135,  2.59
32,g,04m 35s,85.0,      700,125,  2.81
33,h,04m 45s,84.9,      698,141,  2.57
34,i,04m 50s,85.1,      698,157,  3.42
35,j,04m 55s,85.1,      698,160,  2.73
36,k,05m 15s,84.9,      718,173,  2.35
37,l,05m 20s,84.9,      718,140,  2.34
38,m,05m 25s,84.9,      718,143,  2.49
39,n,05m 30s,84.9,      718,158,  2.89
40,o,05m 35s,84.9,      718,153,  2.85
41,p,05m 40s,84.9,      718,155,  3.00
42,q,05m 50s,85.2,      706,167,  2.98
43,r,06m 00s,85.0,      697,179,  3.84
44,s,06m 05s,85.0,      697,184,  3.71
45,t,06m 10s,85.0,      698,167,  3.97
46,u,06m 15s,85.1,      697,152,  3.87
47,v,06m 20s,85.1,      698,151,  4.69
48,w,06m 30s,85.0,      695,175,  3.93
49,x,06m 50s,84.8,      654,146,  4.46
50,y,06m 55s,84.8,      654,147,  3.96
51,z,07m 00s,84.8,      653,154,  4.04
52,A,07m 05s,84.8,      653,157,  4.01
53,B,07m 10s,84.8,      653,151,  4.11
54,C,07m 15s,84.9,      653,154,  4.53
55,D,07m 20s,85.0,      653,150,  4.20
56,E,07m 25s,85.0,      653,149,  3.77
57,F,07m 30s,84.9,      653,145,  3.89
58,G,07m 35s,84.9,      653,147,  3.88
59,H,07m 40s,85.0,      653,148,  4.05
60,I,07m 45s,84.9,      653,154,  4.00
61,J,07m 50s,85.0,      654,154,  3.74
62,K,07m 55s,84.9,      654,153,  3.82
63,L,08m 00s,85.0,      654,145,  3.99
