,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,12.2,      0,51,  4.46
1,B,00m 20s,26.0,      0,71,  5.73
2,C,00m 25s,40.3,      0,77,  5.81
3,D,00m 30s,57.4,      0,73,  6.64
4,E,00m 35s,75.0,      1,67,  6.28
5,F,00m 40s,85.3,      0,60,  5.95
6,G,00m 45s,85.3,      0,67,  5.61
7,H,00m 50s,85.5,      0,68,  5.31
8,I,01m 05s,85.3,      63,76,  7.39
9,J,01m 15s,85.3,      110,76,  4.02
10,K,01m 35s,85.2,      135,77,  6.58
11,L,02m 05s,85.4,      151,97,  7.69
12,M,02m 10s,85.4,      151,107,  6.46
13,N,02m 15s,85.4,      151,88,  7.36
14,O,02m 20s,85.4,      151,65,  6.66
15,P,02m 25s,84.5,      151,66,  6.87
16,Q,02m 30s,83.0,      151,78,  6.97
17,R,02m 35s,81.1,      151,69,  6.77
18,S,02m 40s,78.9,      151,76,  6.90
19,T,02m 55s,75.6,      151,81,  6.05
20,U,03m 00s,75.6,      151,78,  5.52
21,V,03m 05s,75.7,      151,69,  5.45
22,W,03m 10s,75.7,      151,75,  5.46
23,X,03m 15s,75.8,      151,80,  6.00
24,Y,03m 20s,75.7,      151,72,  5.88
25,Z,03m 25s,75.7,      151,77,  4.98
26,a,03m 30s,75.7,      151,83,  5.47
27,b,03m 35s,75.7,      151,88,  5.92
28,c,03m 40s,75.6,      151,84,  5.02
29,d,03m 45s,75.6,      151,94,  5.69
30,e,03m 50s,75.6,      151,96,  4.88
31,f,03m 55s,75.6,      151,98,  4.94
32,g,04m 00s,75.7,      151,102,  4.65
33,h,04m 05s,75.7,      151,76,  5.45
34,i,04m 10s,75.7,      151,82,  5.47
35,j,04m 15s,75.7,      151,71,  5.59
36,k,04m 20s,75.7,      151,77,  6.12
37,l,04m 25s,75.7,      151,79,  6.67
38,m,04m 30s,75.6,      151,89,  6.29
39,n,04m 35s,75.6,      151,71,  5.84
40,o,04m 40s,75.7,      151,70,  5.37
41,p,04m 45s,75.7,      151,75,  5.41
42,q,04m 50s,75.7,      151,67,  5.45
43,r,04m 55s,75.7,      151,72,  4.98
44,s,05m 00s,75.7,      151,87,  4.95
45,t,05m 05s,75.6,      151,87,  5.45
46,u,05m 10s,75.7,      151,88,  5.60
47,v,05m 15s,75.6,      151,69,  5.06
48,w,05m 20s,75.7,      151,78,  5.94
49,x,05m 25s,75.7,      151,80,  5.23
50,y,05m 30s,75.6,      151,82,  5.95
51,z,05m 35s,75.6,      151,86,  6.45
52,A,05m 40s,75.6,      151,82,  6.37
53,B,05m 45s,75.6,      151,83,  5.62
54,C,05m 50s,75.5,      151,103,  5.73
55,D,06m 00s,75.8,      151,91,  7.01
56,E,06m 05s,75.7,      151,95,  6.86
57,F,06m 10s,75.8,      151,91,  7.35
58,G,06m 15s,75.8,      151,95,  7.38
59,H,06m 20s,75.7,      151,89,  7.58
60,I,06m 25s,75.7,      151,86,  7.25
61,J,06m 30s,75.6,      151,92,  7.44
62,K,06m 35s,75.6,      151,90,  7.41
63,L,06m 40s,75.6,      151,91,  6.78
64,M,06m 45s,75.7,      151,87,  6.62
65,N,06m 50s,75.7,      151,91,  6.93
66,O,07m 00s,75.7,      151,82,  7.21
67,P,07m 05s,75.6,      151,91,  6.78
68,Q,07m 10s,75.7,      152,90,  6.95
69,R,07m 15s,75.6,      151,79,  6.18
70,S,07m 20s,75.7,      152,79,  6.62
71,T,07m 25s,75.8,      151,84,  6.84
72,U,07m 30s,75.7,      151,84,  5.82
73,V,07m 35s,75.7,      151,93,  5.61
74,W,07m 40s,75.7,      152,72,  7.61
75,X,07m 45s,75.7,      152,81,  7.08
76,Y,07m 50s,75.6,      152,80,  5.99
77,Z,07m 55s,75.6,      152,91,  5.97
78,a,08m 00s,75.7,      152,88,  6.56
79,b,08m 05s,75.7,      152,88,  6.84
80,c,08m 10s,75.7,      152,86,  7.79
81,d,08m 15s,75.8,      152,83,  7.68
82,e,08m 20s,75.9,      152,86,  7.45
83,f,08m 25s,75.8,      152,95,  7.11
84,g,08m 30s,75.8,      152,82,  6.45
85,h,08m 35s,75.8,      152,71,  6.10
86,i,08m 40s,75.8,      152,84,  5.97
87,j,08m 45s,75.8,      152,93,  6.82
