,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,14.8,      1,61,  6.90
1,B,00m 20s,29.4,      1,62,  7.89
2,C,00m 25s,49.3,      1,62,  8.02
3,D,00m 30s,74.6,      1,60,  8.27
4,E,00m 35s,75.7,      1,57,  8.42
5,F,00m 40s,75.6,      1,58,  7.81
6,G,00m 55s,76.2,      82,57,  6.65
7,H,01m 00s,76.0,      132,62,  6.42
8,I,01m 05s,75.7,      184,60,  6.54
9,J,01m 30s,75.5,      243,58,  6.51
10,K,01m 50s,76.1,      323,57,  7.62
11,L,01m 55s,75.9,      367,49,  8.12
12,M,02m 00s,75.8,      411,48,  8.04
13,N,02m 20s,75.4,      455,48,  8.36
14,O,02m 30s,76.1,      519,53,  8.22
15,P,03m 40s,75.7,      554,39,  8.46
16,Q,03m 45s,75.6,      554,37,  8.60
17,R,03m 50s,75.2,      554,44,  8.47
18,S,04m 05s,65.4,      555,36,  8.43
19,T,04m 10s,65.4,      555,37,  7.53
20,U,04m 15s,65.5,      555,38,  8.09
21,V,04m 20s,65.5,      554,38,  8.63
22,W,04m 25s,65.5,      555,40,  9.12
23,X,04m 30s,65.4,      555,38,  8.25
24,Y,04m 35s,65.4,      555,40,  7.74
25,Z,04m 40s,65.3,      555,31,  6.93
26,a,04m 45s,65.3,      555,34,  6.39
27,b,04m 50s,65.4,      555,32,  7.67
28,c,04m 55s,65.4,      555,31,  6.48
29,d,05m 00s,65.4,      555,41,  5.98
30,e,05m 05s,65.4,      555,32,  6.56
31,f,05m 10s,65.4,      555,41,  7.13
32,g,05m 15s,65.4,      555,43,  6.63
33,h,05m 20s,65.4,      555,36,  6.60
34,i,05m 25s,65.4,      555,40,  6.88
35,j,05m 30s,65.3,      555,57,  6.35
36,k,05m 45s,65.5,      555,33,  7.03
37,l,05m 50s,65.4,      555,34,  6.86
38,m,05m 55s,65.3,      555,48,  3.93
39,n,06m 00s,65.5,      555,52,  5.14
40,o,06m 05s,65.5,      554,58,  6.32
41,p,06m 10s,65.4,      555,63,  6.17
42,q,06m 25s,65.6,      555,58,  7.30
43,r,06m 30s,65.5,      555,48,  8.85
44,s,06m 35s,65.5,      555,54,  9.02
45,t,06m 40s,65.5,      555,46,  9.06
46,u,06m 45s,65.5,      555,47,  9.38
47,v,07m 25s,66.0,      476,55,  8.71
48,w,08m 00s,65.7,      571,54,  8.53
49,x,08m 05s,65.8,      571,54,  7.99
50,y,08m 10s,65.9,      571,58,  7.32
51,z,08m 15s,66.0,      571,56,  7.67
52,A,08m 20s,65.9,      571,58,  7.09
53,B,08m 25s,65.9,      571,59,  7.09
54,C,08m 30s,66.0,      571,55,  6.59
55,D,08m 35s,66.0,      571,57,  6.46
56,E,08m 40s,67.5,      571,58,  6.42
57,F,09m 00s,65.3,      585,60,  7.13
58,G,09m 25s,65.4,      584,51,  6.75
59,H,09m 30s,65.4,      584,59,  6.21
60,I,09m 40s,65.3,      592,73,  6.69
61,J,09m 45s,65.3,      592,74,  6.49
62,K,09m 50s,65.3,      592,68,  7.19
63,L,09m 55s,65.2,      592,68,  6.66
64,M,10m 00s,65.3,      592,68,  6.58
65,N,10m 05s,65.3,      592,66,  7.60
66,O,10m 10s,65.3,      592,74,  8.19
67,P,10m 15s,65.3,      592,70,  8.40
68,Q,10m 20s,65.2,      592,68,  8.23
69,R,10m 25s,65.0,      592,76,  5.74
70,S,10m 30s,65.2,      592,81,  7.31
71,T,10m 35s,65.1,      592,76,  5.34
72,U,10m 40s,65.2,      592,64,  6.13
73,V,10m 45s,65.3,      592,50,  6.44
74,W,10m 50s,65.3,      592,58,  7.87
75,X,10m 55s,65.3,      592,65,  7.91
76,Y,11m 00s,65.2,      592,59,  7.80
77,Z,11m 05s,65.2,      592,55,  6.89
78,a,12m 00s,65.2,      642,63,  6.37
79,b,13m 00s,64.9,      228,43,  7.69
80,c,13m 05s,65.0,      177,51,  8.59
81,d,13m 10s,65.0,      126,55,  8.03
82,e,13m 15s,64.9,      77,59,  8.41
83,f,13m 35s,65.0,      1,69,  6.62
84,g,14m 25s,1.7,      1,151,  0.17
