,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,46.1,      1,69,  3.92
1,B,00m 20s,71.5,      1,68,  4.20
2,C,00m 25s,94.0,      1,83,  3.40
3,D,00m 45s,93.9,      161,56,  6.63
4,E,00m 50s,93.9,      224,63,  5.86
5,F,00m 55s,93.9,      288,50,  5.65
6,G,01m 00s,94.0,      351,50,  5.37
7,H,01m 05s,93.9,      414,53,  6.18
8,I,01m 35s,94.0,      475,56,  5.27
9,J,02m 00s,94.0,      471,59,  4.56
10,K,02m 05s,94.0,      471,49,  4.31
11,L,02m 10s,92.0,      471,55,  4.79
12,M,02m 15s,90.2,      471,69,  5.02
13,N,02m 20s,88.2,      471,81,  5.54
14,O,02m 25s,86.2,      471,71,  6.19
15,P,02m 30s,85.5,      471,71,  6.44
16,Q,02m 40s,85.4,      463,76,  4.92
17,R,02m 45s,85.3,      463,73,  4.75
18,S,02m 50s,85.3,      463,74,  5.19
19,T,02m 55s,85.5,      463,73,  5.85
20,U,03m 00s,85.3,      463,79,  5.58
21,V,03m 05s,85.4,      463,80,  5.70
22,W,03m 10s,85.5,      463,71,  4.66
23,X,03m 15s,85.4,      463,72,  4.74
24,Y,03m 20s,85.5,      464,76,  5.03
25,Z,03m 40s,85.7,      472,78,  4.26
26,a,03m 45s,85.7,      472,72,  4.54
27,b,03m 50s,85.7,      472,61,  3.56
28,c,03m 55s,85.7,      472,67,  4.74
29,d,04m 00s,85.7,      472,64,  4.56
30,e,04m 15s,85.6,      475,77,  5.23
31,f,04m 25s,85.6,      475,66,  4.99
32,g,04m 30s,85.6,      475,68,  5.38
33,h,04m 35s,85.6,      475,65,  5.43
34,i,04m 40s,85.6,      475,66,  5.60
35,j,04m 45s,85.6,      475,69,  5.99
36,k,04m 55s,85.5,      476,66,  5.50
37,l,05m 00s,85.5,      476,71,  4.90
38,m,05m 05s,85.5,      476,65,  5.07
39,n,05m 10s,85.5,      476,70,  4.63
40,o,05m 15s,85.5,      476,65,  4.70
41,p,05m 20s,85.5,      476,71,  4.89
42,q,05m 25s,85.6,      476,64,  5.04
43,r,05m 30s,85.5,      475,74,  5.44
44,s,05m 35s,85.5,      475,74,  5.44
45,t,05m 55s,85.5,      480,74,  5.82
46,u,06m 00s,85.5,      480,72,  5.57
47,v,06m 05s,85.5,      480,72,  4.41
48,w,06m 10s,85.5,      480,71,  5.60
49,x,06m 15s,85.6,      481,62,  5.19
50,y,06m 20s,85.6,      482,74,  6.03
51,z,06m 25s,85.4,      482,74,  4.99
52,A,06m 30s,85.5,      482,73,  4.27
53,B,06m 35s,85.4,      482,65,  4.04
54,C,06m 40s,85.6,      482,71,  4.88
55,D,06m 45s,85.6,      482,65,  4.64
56,E,06m 50s,85.5,      482,65,  4.81
57,F,06m 55s,85.5,      482,66,  5.67
58,G,07m 00s,85.4,      482,68,  4.39
59,H,07m 05s,85.5,      482,68,  3.86
60,I,07m 15s,85.6,      482,67,  4.62
61,J,07m 20s,85.6,      482,59,  4.27
62,K,07m 25s,85.6,      482,57,  4.50
63,L,07m 30s,85.6,      482,55,  4.26
64,M,07m 35s,85.5,      482,56,  4.33
65,N,07m 40s,85.5,      482,59,  5.38
66,O,07m 45s,85.4,      482,61,  5.60
67,P,07m 50s,85.5,      482,60,  5.12
68,Q,07m 55s,85.4,      482,58,  5.15
69,R,08m 00s,85.5,      482,58,  5.17
70,S,08m 10s,85.5,      478,65,  3.97
71,T,08m 15s,85.4,      478,64,  3.91
72,U,08m 20s,85.6,      478,67,  4.57
73,V,08m 25s,85.6,      478,68,  5.85
74,W,08m 40s,85.6,      481,69,  5.02
75,X,08m 45s,85.6,      481,66,  4.39
76,Y,09m 05s,85.6,      505,66,  4.75
77,Z,09m 10s,85.5,      505,65,  4.53
78,a,09m 15s,85.5,      505,67,  4.70
79,b,09m 20s,85.5,      505,72,  4.75
80,c,09m 35s,85.4,      505,69,  5.29
81,d,09m 40s,85.4,      505,69,  4.63
82,e,09m 45s,85.6,      505,67,  4.78
83,f,09m 50s,85.5,      505,65,  4.25
84,g,10m 05s,85.5,      504,51,  3.47
85,h,10m 10s,85.5,      504,56,  3.99
86,i,10m 25s,85.5,      500,64,  4.31
87,j,10m 30s,85.5,      500,60,  4.31
88,k,10m 40s,85.5,      498,30,  4.10
89,l,10m 45s,85.5,      498,54,  3.69
90,m,10m 50s,85.5,      498,58,  4.40
91,n,11m 05s,85.5,      498,66,  4.91
92,o,11m 10s,85.4,      499,69,  5.34
93,p,11m 15s,85.4,      499,70,  5.31
94,q,11m 20s,85.5,      499,70,  5.06
95,r,11m 25s,85.5,      499,73,  5.24
96,s,12m 45s,85.4,      587,84,  3.71
97,t,12m 50s,85.5,      587,82,  4.44
98,u,13m 35s,85.6,      627,67,  4.24
99,v,13m 45s,85.7,      559,56,  3.36
100,w,13m 50s,85.6,      509,68,  1.26
101,x,13m 55s,85.6,      458,34,  1.18
102,y,14m 00s,85.7,      408,53,  2.28
103,z,14m 05s,85.6,      358,50,  2.06
104,A,14m 10s,85.6,      308,40,  2.61
105,B,14m 15s,85.7,      258,46,  3.23
106,C,14m 20s,85.6,      208,38,  3.62
107,D,14m 25s,85.5,      157,18,  2.86
108,E,14m 30s,85.5,      107,7,  2.67
109,F,14m 55s,85.6,      0,27,  3.88
110,G,15m 50s,2.3,      1,89,  1.84
