,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 20s,29.8,      1,134,  4.76
1,B,00m 25s,55.1,      1,130,  4.90
2,C,00m 30s,74.4,      1,135,  4.76
3,D,00m 35s,85.7,      1,132,  4.35
4,E,03m 30s,85.7,      566,12,  6.20
5,F,05m 05s,85.8,      274,22,  4.36
6,G,05m 10s,85.8,      274,25,  4.07
7,H,05m 40s,70.3,      274,30,  4.03
8,I,05m 45s,70.4,      274,26,  3.91
9,J,05m 50s,70.3,      274,31,  3.86
10,K,05m 55s,70.3,      274,24,  3.93
11,L,06m 00s,69.8,      274,21,  4.30
12,M,06m 05s,68.9,      274,18,  4.45
13,N,06m 10s,68.1,      274,19,  4.42
14,O,06m 15s,67.4,      274,26,  4.20
15,P,06m 20s,66.6,      274,26,  4.09
16,Q,06m 25s,66.2,      274,19,  4.16
17,R,06m 30s,65.7,      274,16,  4.31
18,S,06m 35s,65.7,      274,15,  4.24
19,T,06m 40s,65.7,      274,16,  4.18
20,U,06m 45s,65.7,      274,16,  4.17
21,V,06m 50s,65.6,      274,14,  4.32
22,W,06m 55s,65.7,      274,14,  4.35
23,X,07m 00s,65.6,      274,12,  4.30
24,Y,07m 05s,65.7,      274,13,  4.26
25,Z,07m 10s,65.6,      274,14,  4.42
26,a,07m 15s,65.7,      274,19,  4.20
27,b,07m 25s,65.8,      275,15,  3.92
28,c,07m 30s,65.7,      275,17,  3.97
29,d,07m 35s,65.7,      275,16,  3.87
30,e,07m 40s,65.8,      275,18,  4.06
31,f,07m 45s,65.7,      275,15,  4.37
32,g,07m 50s,65.8,      275,20,  3.96
33,h,07m 55s,65.7,      275,20,  3.96
34,i,08m 00s,65.7,      275,17,  4.00
35,j,08m 05s,65.7,      275,16,  4.20
36,k,08m 10s,65.8,      275,15,  4.25
37,l,08m 15s,65.7,      275,17,  4.38
38,m,08m 20s,65.7,      274,18,  4.56
39,n,08m 25s,65.7,      274,14,  4.72
40,o,08m 30s,65.7,      274,13,  4.75
41,p,08m 35s,65.7,      275,12,  5.11
42,q,08m 40s,65.7,      275,10,  5.22
43,r,08m 45s,65.7,      275,8,  5.27
44,s,08m 50s,65.7,      275,11,  5.46
45,t,08m 55s,65.6,      275,14,  5.20
46,u,09m 00s,65.6,      275,12,  5.44
47,v,09m 05s,65.7,      275,12,  5.44
48,w,09m 10s,65.7,      275,13,  5.38
49,x,09m 15s,65.6,      275,14,  5.19
50,y,09m 20s,65.7,      275,9,  5.46
51,z,09m 25s,65.7,      275,15,  4.74
52,A,09m 30s,65.7,      275,17,  4.56
53,B,09m 35s,65.7,      275,15,  4.62
54,C,09m 40s,65.7,      275,10,  5.28
55,D,09m 45s,65.7,      275,14,  5.70
56,E,09m 50s,65.8,      275,23,  4.97
57,F,09m 55s,65.7,      275,23,  4.79
58,G,10m 00s,65.7,      275,22,  4.95
59,H,10m 05s,65.7,      275,24,  5.38
60,I,10m 10s,65.7,      275,25,  4.73
61,J,10m 15s,65.7,      275,24,  4.45
62,K,10m 20s,65.7,      275,22,  4.62
63,L,10m 25s,65.6,      275,21,  4.48
64,M,10m 30s,65.7,      275,20,  4.57
65,N,10m 35s,65.7,      275,19,  4.62
66,O,10m 40s,65.7,      275,18,  4.56
67,P,10m 45s,65.7,      275,19,  4.75
68,Q,10m 50s,65.7,      275,10,  5.73
69,R,10m 55s,65.6,      275,16,  5.33
70,S,11m 00s,65.7,      275,13,  5.64
71,T,11m 05s,65.7,      275,20,  5.53
72,U,11m 10s,65.7,      275,22,  5.27
73,V,11m 15s,65.8,      275,23,  4.83
74,W,11m 20s,65.7,      275,19,  5.04
75,X,11m 25s,65.7,      275,18,  4.95
76,Y,11m 30s,65.7,      275,18,  4.83
77,Z,11m 35s,65.7,      275,20,  4.60
78,a,11m 40s,65.7,      275,21,  4.74
79,b,11m 45s,65.8,      275,22,  4.66
80,c,11m 50s,65.7,      275,19,  4.96
81,d,11m 55s,65.7,      275,22,  4.78
82,e,12m 00s,65.7,      275,23,  4.44
83,f,12m 15s,65.7,      278,21,  5.21
84,g,12m 20s,65.7,      278,23,  4.96
85,h,12m 25s,65.7,      278,24,  5.25
86,i,12m 30s,65.7,      278,27,  5.20
87,j,12m 35s,65.6,      278,28,  5.13
88,k,12m 45s,65.7,      281,20,  5.77
89,l,12m 50s,65.6,      280,24,  5.16
90,m,12m 55s,65.6,      280,20,  5.44
91,n,13m 00s,65.7,      280,19,  5.46
92,o,13m 05s,65.7,      280,23,  5.01
93,p,13m 10s,65.7,      280,19,  5.38
94,q,13m 15s,65.7,      280,22,  5.16
95,r,13m 20s,65.7,      280,20,  5.20
96,s,13m 25s,65.7,      280,19,  5.26
97,t,13m 30s,65.7,      280,20,  5.39
