,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,14.4,      1,13,  5.93
1,B,00m 20s,61.3,      2,43,  5.68
2,C,00m 25s,83.5,      2,28,  4.60
3,D,00m 30s,86.3,      2,29,  4.63
4,E,00m 35s,86.3,      2,25,  4.76
5,F,00m 40s,86.4,      2,31,  5.25
6,G,00m 45s,94.9,      3,39,  4.85
7,H,00m 50s,106.9,      3,37,  4.47
8,I,00m 55s,119.0,      3,27,  3.98
9,J,02m 05s,84.9,      222,52,  6.54
10,K,02m 10s,85.0,      222,50,  6.40
11,L,02m 15s,84.2,      223,49,  6.69
12,M,02m 30s,75.8,      223,53,  6.67
13,N,02m 35s,75.7,      224,51,  6.80
14,O,02m 40s,75.7,      224,54,  6.59
15,P,02m 45s,75.6,      224,52,  6.84
16,Q,02m 50s,75.7,      224,50,  6.54
17,R,02m 55s,75.8,      224,43,  7.06
18,S,03m 00s,75.7,      224,44,  6.25
19,T,03m 05s,75.7,      224,45,  5.63
20,U,03m 10s,75.7,      224,34,  5.72
21,V,03m 15s,75.8,      224,32,  6.01
22,W,03m 20s,75.6,      224,37,  5.15
23,X,03m 25s,75.7,      224,43,  6.29
24,Y,03m 30s,75.6,      224,46,  5.06
25,Z,03m 35s,75.6,      224,46,  5.40
26,a,03m 40s,75.8,      224,41,  5.35
27,b,03m 45s,75.7,      224,39,  4.95
28,c,03m 50s,75.8,      224,44,  5.79
29,d,03m 55s,75.7,      224,50,  5.82
30,e,04m 00s,75.8,      224,53,  6.65
31,f,04m 05s,75.8,      224,46,  6.63
32,g,04m 10s,75.8,      224,39,  6.28
33,h,04m 15s,75.8,      223,59,  5.55
34,i,04m 20s,75.7,      224,42,  4.82
35,j,04m 25s,75.8,      224,39,  6.09
36,k,04m 30s,75.8,      224,38,  6.10
37,l,04m 35s,75.8,      224,32,  6.06
38,m,04m 40s,75.8,      224,34,  6.21
39,n,04m 45s,75.8,      224,36,  6.33
40,o,04m 50s,75.7,      224,34,  6.30
41,p,04m 55s,75.7,      224,34,  5.60
42,q,05m 00s,75.8,      224,36,  6.31
43,r,05m 05s,75.8,      224,37,  6.36
44,s,05m 10s,75.8,      224,41,  6.40
45,t,05m 15s,75.8,      224,40,  6.76
46,u,05m 20s,75.8,      224,38,  6.79
47,v,05m 25s,75.7,      224,39,  7.07
48,w,05m 30s,75.8,      224,39,  7.16
49,x,05m 35s,75.8,      224,37,  6.51
50,y,05m 40s,75.8,      224,37,  5.75
51,z,05m 45s,76.0,      224,36,  6.54
52,A,05m 50s,75.9,      224,34,  6.37
53,B,05m 55s,75.8,      224,41,  5.99
54,C,06m 00s,75.8,      224,45,  6.69
55,D,06m 05s,75.8,      224,43,  6.17
56,E,06m 10s,75.9,      224,34,  6.33
57,F,06m 20s,75.9,      221,30,  6.13
58,G,06m 25s,75.8,      221,35,  6.32
59,H,06m 30s,75.8,      221,36,  6.62
60,I,06m 35s,75.8,      221,39,  6.12
61,J,06m 40s,75.7,      221,26,  5.58
62,K,06m 45s,75.6,      221,30,  5.45
63,L,06m 50s,75.8,      221,32,  5.47
64,M,06m 55s,75.7,      221,31,  5.03
65,N,07m 00s,75.8,      221,34,  5.17
66,O,07m 05s,75.9,      221,42,  5.39
67,P,07m 10s,75.7,      221,43,  5.40
68,Q,07m 15s,75.6,      221,53,  5.95
69,R,07m 20s,75.7,      221,54,  5.78
70,S,07m 25s,75.6,      221,56,  5.47
71,T,07m 30s,75.7,      221,50,  5.02
72,U,07m 35s,75.7,      221,52,  4.94
73,V,07m 40s,75.8,      221,51,  4.19
74,W,07m 50s,75.8,      221,42,  4.61
75,X,07m 55s,75.8,      221,40,  5.34
76,Y,08m 00s,75.8,      221,34,  5.17
77,Z,08m 05s,75.7,      221,42,  4.70
78,a,08m 10s,75.7,      221,50,  4.18
79,b,08m 15s,75.8,      221,59,  4.55
80,c,08m 20s,75.8,      221,44,  4.82
81,d,08m 25s,75.8,      221,48,  5.48
82,e,08m 30s,75.9,      221,38,  5.71
83,f,08m 35s,75.9,      221,44,  6.79
84,g,08m 40s,75.9,      221,48,  6.66
85,h,08m 45s,75.9,      221,55,  6.06
86,i,08m 55s,75.7,      219,58,  5.86
87,j,09m 00s,75.5,      219,59,  3.46
88,k,09m 05s,75.8,      219,60,  5.59
89,l,09m 10s,75.9,      219,54,  5.41
90,m,09m 15s,75.7,      219,61,  5.07
91,n,09m 20s,75.6,      219,61,  4.32
92,o,09m 25s,75.9,      219,62,  5.09
93,p,09m 30s,75.9,      219,49,  4.89
94,q,09m 35s,75.8,      219,52,  4.55
95,r,09m 40s,75.8,      219,59,  5.34
96,s,09m 45s,75.7,      219,61,  5.40
97,t,09m 50s,75.7,      219,64,  5.16
98,u,09m 55s,75.8,      219,62,  5.04
99,v,10m 00s,75.9,      218,60,  5.01
100,w,10m 05s,75.8,      218,60,  4.96
101,x,10m 10s,75.7,      218,55,  4.64
102,y,10m 15s,75.8,      218,54,  4.72
103,z,10m 20s,75.8,      218,51,  4.43
104,A,10m 25s,75.8,      218,45,  4.19
105,B,10m 30s,75.6,      218,58,  4.68
106,C,10m 35s,75.7,      218,58,  4.74
107,D,10m 40s,75.7,      218,42,  4.38
108,E,10m 45s,75.6,      218,42,  4.58
109,F,10m 50s,75.7,      218,47,  5.33
110,G,10m 55s,75.7,      218,37,  5.73
111,H,11m 00s,75.8,      218,35,  4.96
112,I,11m 05s,75.8,      218,36,  5.00
113,J,11m 10s,75.7,      218,49,  3.86
114,K,11m 15s,75.7,      218,51,  4.42
115,L,11m 25s,75.9,      218,28,  5.22
116,M,11m 30s,75.8,      218,36,  5.09
117,N,11m 35s,75.8,      218,36,  4.62
118,O,11m 40s,75.8,      218,30,  4.59
119,P,11m 45s,75.9,      218,26,  4.27
120,Q,11m 50s,75.8,      218,23,  3.97
121,R,11m 55s,75.7,      218,28,  4.09
122,S,12m 00s,75.8,      218,26,  4.76
123,T,12m 05s,75.8,      218,34,  4.98
124,U,12m 10s,75.7,      218,37,  5.20
125,V,12m 15s,75.7,      218,44,  5.53
126,W,12m 20s,75.7,      218,51,  5.60
127,X,12m 25s,75.7,      218,61,  4.93
128,Y,12m 30s,75.7,      218,59,  5.35
129,Z,12m 35s,75.7,      218,62,  4.65
130,a,12m 40s,75.8,      218,62,  4.98
131,b,12m 45s,75.8,      218,56,  4.66
132,c,12m 50s,75.6,      218,49,  4.08
133,d,12m 55s,75.7,      218,53,  5.03
134,e,13m 00s,75.7,      218,41,  5.04
135,f,13m 05s,75.8,      218,46,  4.09
136,g,13m 10s,75.8,      218,54,  4.43
137,h,13m 15s,75.7,      218,64,  4.31
138,i,13m 20s,75.7,      218,66,  4.74
139,j,13m 25s,75.8,      218,62,  4.68
140,k,13m 30s,75.8,      218,64,  4.25
141,l,13m 35s,75.8,      218,56,  4.06
142,m,13m 40s,75.7,      218,57,  4.54
143,n,13m 45s,75.9,      218,56,  5.39
144,o,13m 50s,75.7,      218,60,  4.91
145,p,13m 55s,75.8,      218,57,  4.98
146,q,14m 00s,75.9,      218,60,  5.54
147,r,14m 15s,75.6,      184,48,  5.95
148,s,14m 20s,75.7,      184,56,  5.42
149,t,14m 25s,75.7,      184,54,  4.86
150,u,14m 40s,75.8,      186,57,  4.88
151,v,14m 45s,75.9,      186,47,  3.83
152,w,14m 50s,75.8,      186,51,  5.04
153,x,15m 10s,75.5,      150,51,  4.62
154,y,15m 20s,75.8,      152,49,  4.39
155,z,15m 30s,75.7,      152,68,  4.05
156,A,15m 40s,75.8,      152,69,  4.20
157,B,15m 50s,75.8,      152,75,  3.32
158,C,15m 55s,75.8,      152,69,  3.56
159,D,16m 00s,75.8,      152,69,  3.96
160,E,16m 05s,75.8,      152,65,  3.85
161,F,16m 10s,75.8,      152,70,  4.11
