,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,59.0,      0,4,  3.55
1,B,00m 20s,75.8,      0,1,  3.85
2,C,00m 40s,75.5,      102,334,  3.75
3,D,00m 50s,75.6,      203,331,  4.68
4,E,00m 55s,75.6,      245,332,  3.62
5,F,01m 05s,75.7,      268,38,  3.22
6,G,01m 30s,75.9,      275,139,  3.38
7,H,01m 35s,75.9,      275,149,  3.21
8,I,01m 40s,75.8,      275,145,  3.30
9,J,02m 10s,65.4,      291,145,  3.88
10,K,02m 15s,65.4,      291,149,  3.25
11,L,02m 20s,65.4,      291,149,  3.03
12,M,02m 25s,65.4,      291,146,  3.05
13,N,02m 35s,65.4,      295,140,  3.69
14,O,02m 40s,65.4,      295,136,  3.96
15,P,02m 45s,65.4,      295,135,  3.73
16,Q,02m 55s,65.4,      296,138,  3.50
17,R,03m 00s,65.4,      296,145,  3.32
18,S,03m 05s,65.3,      296,144,  3.62
19,T,03m 10s,65.5,      296,146,  3.37
20,U,03m 15s,65.2,      296,156,  3.36
21,V,03m 20s,65.3,      296,157,  3.33
22,W,03m 25s,65.3,      296,160,  3.40
23,X,03m 30s,65.3,      296,147,  3.16
24,Y,03m 35s,65.3,      296,144,  3.49
25,Z,03m 40s,65.4,      296,147,  3.46
26,a,03m 45s,65.4,      296,149,  2.98
27,b,03m 50s,65.4,      296,144,  3.74
28,c,03m 55s,65.5,      296,157,  3.28
29,d,04m 00s,65.4,      296,154,  2.87
30,e,04m 05s,65.4,      296,149,  2.83
31,f,04m 10s,65.4,      296,144,  3.39
32,g,04m 15s,65.4,      296,139,  3.60
33,h,04m 20s,65.4,      296,137,  3.68
34,i,04m 25s,65.5,      296,137,  3.58
35,j,04m 30s,65.4,      296,136,  3.87
36,k,04m 35s,65.5,      295,135,  3.63
37,l,04m 40s,65.4,      296,144,  3.96
38,m,04m 45s,65.4,      296,130,  4.98
39,n,04m 50s,65.4,      296,127,  5.15
40,o,04m 55s,65.4,      296,131,  5.03
41,p,05m 00s,65.4,      296,132,  4.95
42,q,05m 05s,65.4,      295,136,  4.75
43,r,05m 10s,65.4,      295,132,  5.16
44,s,05m 15s,65.4,      295,132,  5.17
45,t,05m 20s,65.5,      295,138,  5.21
46,u,05m 25s,65.5,      295,147,  5.29
47,v,05m 30s,65.4,      295,149,  4.46
48,w,05m 35s,65.4,      295,135,  5.20
49,x,05m 40s,65.4,      295,140,  4.93
50,y,05m 45s,65.3,      295,145,  5.21
51,z,05m 50s,65.3,      295,149,  5.08
52,A,05m 55s,65.3,      295,139,  4.79
53,B,06m 00s,65.3,      295,141,  4.83
54,C,06m 05s,65.4,      295,137,  4.83
55,D,06m 10s,65.4,      295,138,  4.78
56,E,06m 15s,65.3,      294,143,  4.43
57,F,06m 20s,65.4,      295,145,  4.31
58,G,06m 25s,65.4,      295,147,  4.00
59,H,06m 30s,65.3,      295,146,  4.01
60,I,06m 35s,65.4,      295,141,  4.21
61,J,06m 40s,65.4,      295,139,  4.14
62,K,06m 45s,65.3,      295,147,  4.20
63,L,06m 50s,65.4,      295,139,  4.30
64,M,06m 55s,65.4,      295,139,  4.35
65,N,07m 00s,65.3,      295,138,  4.43
66,O,07m 05s,65.3,      295,139,  4.39
67,P,07m 10s,65.4,      295,140,  4.39
68,Q,07m 15s,65.4,      295,143,  4.19
69,R,07m 20s,65.3,      295,138,  4.28
70,S,07m 25s,65.4,      295,143,  4.36
71,T,07m 30s,65.3,      295,139,  4.23
72,U,07m 35s,65.4,      295,143,  4.18
73,V,07m 40s,65.4,      295,148,  4.31
74,W,07m 45s,65.3,      295,143,  4.09
75,X,07m 50s,65.4,      295,138,  4.61
76,Y,07m 55s,65.4,      294,138,  4.16
