,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,27.1,      1,178,  7.02
1,B,00m 20s,46.5,      1,182,  6.74
2,C,00m 25s,66.4,      2,181,  6.05
3,D,00m 30s,81.4,      2,184,  5.71
4,E,00m 50s,80.3,      110,189,  3.23
5,F,01m 40s,80.6,      213,175,  5.90
6,G,01m 45s,80.6,      213,173,  5.56
7,H,01m 50s,80.6,      213,174,  5.32
8,I,01m 55s,80.5,      213,172,  5.36
9,J,02m 00s,80.5,      214,170,  5.25
10,K,02m 05s,80.5,      214,172,  5.45
11,L,02m 10s,80.6,      214,172,  5.53
12,M,02m 15s,80.6,      214,170,  5.64
13,N,02m 20s,80.6,      214,169,  5.70
14,O,02m 25s,80.5,      214,173,  5.61
15,P,02m 30s,80.0,      214,175,  4.86
16,Q,02m 45s,70.2,      215,189,  5.27
17,R,02m 50s,70.2,      215,195,  5.27
18,S,02m 55s,70.1,      215,205,  5.31
19,T,03m 00s,70.1,      215,215,  5.06
20,U,03m 10s,70.0,      215,203,  4.83
21,V,03m 15s,70.1,      215,208,  4.00
22,W,03m 20s,70.1,      215,183,  5.00
23,X,03m 25s,70.1,      215,180,  4.71
24,Y,03m 30s,70.1,      215,194,  5.18
25,Z,03m 35s,70.2,      215,201,  5.85
26,a,03m 40s,70.2,      215,191,  5.66
27,b,03m 45s,70.1,      215,194,  5.54
28,c,03m 50s,70.1,      215,207,  6.11
29,d,03m 55s,70.2,      215,191,  5.59
30,e,04m 00s,70.1,      215,206,  5.50
31,f,04m 05s,70.2,      215,191,  4.80
32,g,04m 10s,70.2,      215,196,  5.88
33,h,04m 15s,70.1,      215,197,  5.68
34,i,04m 20s,70.1,      215,189,  5.65
35,j,04m 25s,70.1,      215,205,  6.12
36,k,04m 30s,70.2,      215,201,  5.74
37,l,04m 35s,70.1,      215,188,  4.97
38,m,04m 40s,70.0,      215,196,  4.83
39,n,04m 45s,70.0,      215,202,  4.80
40,o,04m 50s,70.0,      215,195,  5.52
41,p,04m 55s,70.0,      215,191,  4.86
42,q,05m 00s,70.0,      215,196,  4.91
43,r,05m 05s,70.2,      215,167,  5.64
44,s,05m 10s,70.2,      215,172,  5.35
45,t,05m 15s,70.2,      215,181,  5.23
46,u,05m 20s,70.2,      215,175,  4.72
47,v,05m 25s,70.1,      215,166,  5.00
48,w,05m 30s,70.0,      215,170,  4.91
49,x,05m 35s,70.1,      215,167,  5.25
50,y,05m 40s,70.1,      215,170,  5.17
51,z,05m 45s,70.2,      215,187,  5.32
52,A,05m 50s,70.3,      215,175,  5.05
53,B,05m 55s,70.1,      215,187,  5.22
54,C,06m 00s,70.1,      215,188,  4.78
55,D,06m 05s,70.1,      215,177,  5.14
56,E,06m 10s,70.1,      215,177,  4.36
57,F,06m 15s,70.1,      215,178,  5.00
58,G,06m 20s,70.1,      215,175,  5.54
59,H,06m 25s,70.2,      215,172,  5.17
60,I,06m 30s,70.3,      215,176,  6.49
61,J,06m 35s,70.2,      215,169,  5.68
62,K,06m 40s,70.1,      215,170,  5.39
63,L,06m 45s,70.2,      215,173,  5.85
64,M,07m 50s,70.1,      319,183,  5.26
65,N,08m 10s,69.9,      329,194,  4.34
66,O,08m 15s,70.2,      329,201,  6.27
67,P,08m 20s,70.2,      330,197,  6.94
68,Q,08m 25s,70.2,      330,194,  6.87
69,R,08m 30s,70.2,      329,194,  7.16
70,S,08m 35s,70.2,      329,193,  7.26
71,T,08m 40s,70.2,      329,193,  7.27
72,U,08m 45s,70.2,      329,202,  6.76
73,V,08m 50s,70.2,      329,197,  6.71
74,W,08m 55s,70.2,      329,195,  6.94
75,X,09m 00s,70.1,      330,195,  6.61
76,Y,09m 05s,70.1,      330,195,  6.62
77,Z,09m 15s,70.1,      335,198,  6.46
78,a,09m 20s,70.2,      335,202,  6.74
79,b,10m 15s,70.1,      500,191,  6.96
80,c,10m 20s,70.1,      500,183,  7.12
81,d,10m 25s,70.1,      500,187,  7.24
82,e,10m 30s,70.1,      500,188,  7.15
