,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,37.9,      1,57,  6.65
1,B,00m 15s,63.4,      1,68,  7.19
2,C,00m 20s,75.9,      2,48,  7.57
3,D,00m 45s,75.9,      143,64,  8.97
4,E,00m 50s,75.9,      174,95,  7.97
5,F,01m 05s,75.8,      186,57,  10.61
6,G,01m 10s,75.9,      186,55,  10.50
7,H,01m 15s,76.0,      187,51,  11.25
8,I,01m 25s,76.1,      203,51,  9.98
9,J,01m 30s,76.1,      215,51,  9.72
10,K,01m 35s,75.9,      228,31,  9.29
11,L,01m 40s,76.3,      242,57,  11.86
12,M,01m 45s,76.4,      261,54,  12.20
13,N,02m 30s,75.8,      281,60,  10.99
14,O,02m 35s,75.9,      281,62,  10.80
15,P,02m 40s,76.0,      281,62,  11.50
16,Q,02m 45s,75.9,      281,62,  11.79
17,R,02m 50s,75.9,      281,62,  11.52
18,S,02m 55s,76.0,      281,61,  12.00
19,T,03m 00s,76.0,      281,60,  11.92
20,U,03m 05s,76.0,      281,61,  12.29
21,V,03m 10s,75.9,      281,61,  11.88
22,W,03m 15s,75.8,      281,61,  11.54
23,X,03m 20s,75.8,      281,62,  10.99
24,Y,03m 25s,75.9,      281,64,  11.34
25,Z,03m 30s,75.8,      281,62,  11.71
26,a,03m 35s,75.8,      281,61,  11.34
27,b,03m 40s,75.8,      281,65,  10.61
28,c,03m 45s,75.7,      281,73,  9.11
29,d,03m 50s,75.7,      281,71,  8.76
30,e,03m 55s,75.9,      281,64,  9.50
31,f,04m 00s,75.8,      281,64,  9.10
32,g,04m 10s,76.1,      281,65,  10.77
33,h,04m 15s,75.9,      281,59,  10.40
34,i,04m 20s,76.0,      281,59,  10.77
35,j,04m 25s,76.0,      281,60,  10.99
36,k,04m 30s,75.9,      281,59,  10.55
37,l,04m 35s,75.7,      281,55,  11.07
38,m,04m 40s,75.9,      281,58,  11.03
39,n,04m 45s,75.8,      281,55,  10.47
40,o,04m 50s,76.0,      281,56,  10.84
