,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,9.8,      1,279,  4.70
1,B,00m 15s,22.0,      1,287,  5.01
2,C,00m 20s,46.2,      1,285,  4.86
3,D,00m 25s,71.1,      1,285,  4.69
4,E,00m 40s,124.6,      1,282,  5.36
5,F,01m 00s,121.1,      63,304,  5.04
6,G,01m 05s,120.9,      105,297,  4.88
7,H,01m 10s,120.8,      145,285,  4.50
8,I,01m 15s,120.9,      184,284,  4.80
9,J,01m 20s,120.8,      224,287,  3.60
10,K,01m 25s,120.7,      265,299,  2.96
11,L,01m 30s,120.9,      305,317,  1.99
12,M,01m 50s,120.8,      386,280,  4.68
13,N,01m 55s,120.9,      422,295,  3.44
14,O,02m 00s,121.0,      458,300,  3.45
15,P,02m 05s,121.2,      492,292,  5.74
16,Q,02m 10s,121.0,      525,284,  5.73
17,R,02m 15s,121.2,      555,269,  5.18
18,S,02m 20s,121.0,      586,279,  4.80
19,T,02m 35s,120.8,      655,289,  3.74
20,U,02m 55s,120.9,      666,268,  4.50
21,V,03m 00s,121.0,      666,269,  4.35
22,W,03m 20s,120.8,      667,281,  4.20
23,X,03m 25s,120.7,      667,283,  4.19
24,Y,03m 30s,120.6,      667,286,  4.25
25,Z,03m 35s,120.7,      667,283,  4.18
26,a,03m 40s,120.6,      668,283,  3.72
27,b,03m 45s,120.6,      667,282,  3.70
28,c,03m 50s,120.8,      667,286,  3.69
29,d,04m 00s,120.8,      667,276,  4.48
30,e,04m 05s,120.8,      667,270,  4.53
31,f,04m 10s,120.8,      667,268,  4.34
32,g,04m 15s,120.9,      667,267,  3.98
33,h,04m 20s,120.8,      667,265,  3.70
34,i,04m 25s,120.5,      667,265,  4.12
35,j,04m 30s,119.9,      667,267,  3.88
36,k,04m 35s,119.0,      667,266,  3.64
37,l,04m 40s,117.9,      667,261,  3.31
38,m,04m 45s,116.8,      667,263,  3.36
39,n,04m 50s,115.5,      667,262,  3.33
40,o,04m 55s,114.1,      667,264,  3.30
41,p,05m 00s,112.6,      667,266,  3.29
42,q,05m 05s,111.0,      667,267,  3.36
43,r,05m 10s,109.4,      667,269,  3.40
44,s,05m 15s,107.9,      667,267,  3.52
45,t,05m 20s,106.1,      667,267,  3.22
46,u,05m 25s,104.1,      667,272,  3.77
47,v,05m 35s,100.3,      667,273,  3.20
48,w,05m 40s,100.3,      667,274,  3.42
49,x,05m 45s,100.3,      667,270,  3.57
50,y,05m 50s,100.3,      667,271,  4.22
51,z,05m 55s,100.2,      667,267,  3.68
52,A,06m 00s,100.2,      667,264,  3.35
53,B,06m 05s,100.4,      667,270,  3.29
54,C,06m 10s,100.4,      667,263,  3.40
55,D,06m 15s,100.4,      667,275,  3.87
56,E,06m 20s,100.4,      667,278,  3.58
57,F,06m 30s,100.3,      675,291,  1.08
58,G,06m 35s,100.4,      675,262,  4.22
59,H,06m 40s,100.2,      675,271,  4.22
60,I,06m 45s,100.2,      675,288,  3.61
61,J,06m 50s,100.2,      675,289,  5.36
62,K,06m 55s,100.2,      675,285,  5.62
63,L,07m 00s,100.2,      675,283,  5.33
64,M,07m 05s,100.3,      675,278,  4.92
65,N,07m 10s,100.2,      675,284,  5.16
66,O,07m 15s,100.3,      675,288,  4.50
67,P,07m 20s,100.2,      675,292,  4.25
68,Q,07m 25s,100.3,      675,293,  3.94
69,R,07m 40s,100.3,      677,257,  6.01
70,S,07m 50s,100.2,      677,274,  5.73
71,T,07m 55s,100.2,      677,280,  5.29
72,U,08m 00s,100.3,      677,284,  6.36
73,V,08m 05s,100.2,      677,284,  6.59
74,W,08m 10s,100.3,      677,279,  5.91
75,X,08m 15s,100.4,      677,281,  5.86
76,Y,08m 20s,100.4,      677,282,  5.89
77,Z,08m 25s,100.3,      677,282,  5.43
78,a,08m 30s,100.3,      677,282,  5.65
79,b,08m 35s,100.3,      677,274,  5.35
80,c,08m 40s,100.3,      677,274,  5.20
81,d,08m 45s,100.3,      677,275,  5.11
82,e,08m 50s,100.2,      677,276,  5.18
83,f,08m 55s,100.2,      677,277,  5.33
84,g,09m 00s,100.3,      676,271,  5.92
85,h,09m 05s,100.5,      676,273,  6.03
86,i,09m 10s,100.4,      677,272,  6.12
87,j,09m 15s,100.4,      677,267,  5.99
88,k,09m 20s,100.4,      677,271,  5.68
89,l,09m 25s,100.3,      677,275,  5.56
90,m,09m 30s,100.2,      677,277,  5.14
91,n,09m 35s,100.2,      677,264,  5.81
92,o,09m 40s,100.4,      677,269,  6.10
93,p,09m 45s,100.3,      677,267,  6.01
94,q,09m 50s,100.4,      677,267,  5.98
95,r,09m 55s,100.3,      677,265,  5.82
96,s,10m 00s,100.4,      677,269,  5.55
97,t,10m 05s,100.3,      677,271,  5.35
98,u,10m 10s,100.2,      677,267,  5.37
99,v,10m 15s,100.2,      677,268,  5.23
100,w,10m 20s,100.2,      677,267,  5.30
101,x,10m 25s,100.3,      677,266,  5.27
102,y,10m 30s,100.4,      677,263,  5.22
103,z,10m 35s,100.2,      677,260,  5.50
104,A,10m 40s,100.2,      677,260,  5.46
105,B,10m 45s,100.2,      677,260,  5.59
106,C,10m 50s,100.2,      677,260,  5.33
107,D,10m 55s,100.3,      677,256,  5.29
108,E,11m 00s,100.3,      677,261,  5.07
109,F,11m 05s,100.4,      677,260,  5.33
110,G,11m 10s,100.4,      677,263,  5.50
111,H,11m 15s,100.5,      677,270,  5.84
112,I,11m 20s,100.5,      677,271,  5.31
113,J,11m 25s,100.3,      677,276,  5.23
114,K,11m 30s,100.3,      677,276,  4.38
115,L,11m 35s,100.5,      677,263,  5.82
116,M,11m 40s,100.3,      677,270,  5.79
117,N,11m 45s,100.4,      677,271,  6.16
118,O,11m 50s,100.5,      677,273,  6.15
119,P,11m 55s,100.5,      677,270,  6.31
120,Q,12m 00s,100.4,      677,279,  6.05
121,R,12m 05s,100.3,      677,273,  5.83
122,S,12m 10s,100.4,      677,272,  5.79
123,T,12m 15s,100.3,      677,274,  5.74
124,U,12m 20s,100.4,      677,273,  6.25
125,V,12m 25s,100.3,      677,274,  6.23
126,W,12m 30s,100.3,      677,270,  6.46
127,X,12m 35s,100.3,      677,273,  6.53
128,Y,12m 40s,100.3,      677,275,  6.65
129,Z,12m 45s,100.3,      677,276,  6.61
130,a,12m 50s,100.4,      677,281,  6.84
131,b,12m 55s,100.2,      677,276,  6.28
132,c,13m 00s,100.2,      677,278,  6.35
133,d,13m 05s,100.3,      677,279,  6.72
134,e,13m 10s,100.2,      677,279,  6.70
135,f,13m 15s,100.3,      677,274,  6.60
136,g,13m 20s,100.4,      677,273,  6.71
137,h,13m 25s,100.4,      677,274,  6.37
138,i,13m 30s,100.3,      677,277,  6.21
139,j,13m 35s,100.4,      677,276,  6.22
140,k,13m 40s,100.3,      677,275,  6.10
141,l,13m 45s,100.3,      677,273,  6.08
142,m,13m 50s,100.3,      677,273,  5.93
143,n,13m 55s,100.2,      677,271,  5.80
144,o,14m 00s,100.3,      677,272,  5.76
145,p,14m 05s,100.3,      677,272,  5.93
146,q,14m 10s,100.3,      677,271,  5.82
147,r,14m 15s,100.2,      677,270,  5.77
148,s,14m 20s,100.2,      677,271,  5.89
149,t,14m 25s,100.2,      677,272,  5.77
150,u,14m 30s,100.2,      677,271,  5.65
151,v,14m 35s,100.3,      677,270,  5.57
152,w,14m 40s,100.2,      677,270,  5.55
153,x,14m 45s,100.3,      677,272,  5.43
154,y,14m 50s,100.3,      677,270,  5.49
155,z,14m 55s,100.3,      677,271,  5.46
156,A,15m 00s,100.3,      677,272,  5.26
157,B,15m 05s,100.3,      677,272,  5.32
158,C,15m 10s,100.3,      677,274,  5.56
159,D,15m 15s,100.3,      677,276,  5.56
160,E,15m 20s,100.3,      677,276,  5.50
161,F,15m 25s,100.2,      677,275,  5.54
162,G,15m 30s,100.3,      677,274,  5.18
163,H,15m 35s,100.3,      677,274,  5.04
164,I,15m 40s,100.2,      677,275,  5.12
165,J,15m 45s,100.3,      677,274,  5.10
166,K,15m 50s,100.3,      677,272,  4.67
167,L,15m 55s,100.3,      677,274,  5.37
168,M,16m 00s,100.4,      677,267,  5.64
169,N,16m 05s,100.3,      677,272,  5.64
170,O,16m 10s,100.4,      677,276,  5.17
171,P,16m 15s,100.4,      677,274,  4.96
172,Q,16m 20s,100.3,      677,271,  4.70
173,R,16m 25s,100.3,      677,269,  5.04
174,S,16m 30s,100.3,      677,269,  4.81
175,T,16m 35s,100.2,      677,267,  5.10
176,U,16m 40s,100.4,      677,267,  4.77
177,V,16m 45s,100.3,      677,257,  4.10
178,W,16m 50s,100.3,      677,270,  4.21
179,X,16m 55s,100.5,      677,278,  4.70
180,Y,17m 00s,100.4,      677,268,  4.97
181,Z,17m 05s,100.2,      677,264,  5.68
182,a,17m 10s,100.3,      677,273,  4.74
183,b,17m 30s,100.3,      719,286,  4.89
184,c,17m 40s,100.4,      726,277,  4.33
185,d,17m 45s,100.3,      726,278,  4.29
186,e,17m 50s,100.3,      726,281,  4.34
187,f,18m 00s,100.2,      720,268,  3.73
188,g,18m 15s,100.3,      715,267,  3.74
189,h,18m 20s,100.4,      715,265,  3.57
190,i,18m 25s,100.4,      715,275,  3.75
191,j,18m 30s,100.4,      715,277,  4.22
192,k,18m 35s,100.4,      715,280,  4.94
193,l,18m 40s,100.4,      715,276,  4.58
194,m,18m 45s,100.4,      715,271,  4.79
195,n,18m 50s,100.3,      715,269,  5.02
196,o,19m 25s,100.1,      588,265,  3.87
197,p,19m 30s,100.1,      538,253,  5.43
198,q,19m 35s,100.2,      487,261,  4.93
199,r,19m 40s,100.4,      439,263,  5.65
200,s,19m 45s,100.2,      389,259,  5.82
201,t,19m 50s,100.1,      339,265,  4.85
202,u,19m 55s,100.2,      289,271,  5.21
203,v,20m 00s,100.2,      239,266,  5.79
204,w,20m 05s,100.2,      189,264,  5.72
205,x,20m 10s,100.1,      139,255,  5.99
206,y,20m 15s,100.1,      89,269,  4.72
