,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,14.2,      0,50,  1.28
1,B,00m 15s,39.8,      0,90,  1.42
2,C,00m 20s,65.1,      0,118,  1.23
3,D,00m 25s,76.2,      1,116,  1.28
4,E,00m 30s,75.2,      0,91,  2.60
5,F,00m 45s,75.3,      51,68,  1.27
6,G,00m 50s,75.3,      65,57,  1.35
7,H,00m 55s,75.2,      80,57,  1.05
8,I,01m 00s,75.3,      94,62,  0.97
9,J,01m 10s,75.3,      125,82,  2.17
10,K,01m 15s,75.3,      138,72,  2.51
11,L,01m 20s,75.2,      153,50,  2.12
12,M,01m 25s,75.3,      172,66,  2.24
13,N,01m 30s,75.3,      192,88,  1.92
14,O,01m 35s,75.3,      212,96,  1.85
15,P,01m 40s,75.3,      232,99,  2.22
16,Q,01m 45s,75.2,      252,106,  2.32
17,R,01m 50s,75.3,      272,42,  1.68
18,S,01m 55s,75.3,      290,97,  2.70
19,T,02m 05s,75.3,      324,107,  1.55
20,U,02m 10s,75.3,      340,92,  1.51
21,V,02m 15s,75.3,      358,113,  1.79
22,W,02m 25s,74.4,      368,82,  1.71
23,X,02m 30s,73.2,      368,74,  1.62
24,Y,02m 35s,72.1,      368,64,  1.66
25,Z,02m 40s,71.0,      368,58,  2.05
26,a,02m 45s,69.9,      368,62,  2.23
27,b,02m 50s,68.6,      368,67,  2.28
28,c,02m 55s,67.3,      368,74,  2.46
29,d,03m 00s,65.8,      368,81,  1.72
30,e,03m 05s,65.7,      368,77,  1.37
31,f,03m 10s,65.6,      368,78,  1.38
32,g,03m 25s,65.6,      371,73,  1.69
33,h,03m 30s,65.6,      371,68,  1.73
34,i,03m 35s,65.7,      371,71,  1.67
35,j,03m 40s,65.6,      371,74,  1.55
36,k,03m 45s,65.7,      372,71,  1.54
37,l,03m 50s,65.6,      371,85,  0.90
38,m,03m 55s,65.7,      372,83,  0.60
39,n,04m 00s,65.7,      371,70,  1.34
40,o,04m 05s,65.7,      371,72,  1.36
41,p,04m 10s,65.7,      371,72,  1.33
42,q,04m 15s,65.7,      372,68,  1.40
43,r,04m 20s,65.6,      372,69,  1.35
44,s,04m 25s,65.7,      372,70,  1.14
45,t,04m 30s,65.7,      372,78,  1.16
46,u,04m 35s,65.7,      372,73,  1.22
47,v,04m 40s,65.7,      372,73,  1.29
48,w,04m 45s,65.6,      371,71,  1.31
49,x,04m 50s,65.7,      371,68,  1.34
50,y,04m 55s,65.6,      371,70,  1.25
51,z,05m 00s,65.6,      372,72,  1.28
52,A,05m 05s,65.7,      372,69,  1.16
53,B,05m 10s,65.6,      372,70,  1.20
54,C,05m 15s,65.6,      372,69,  1.33
55,D,05m 20s,65.6,      372,70,  1.34
56,E,05m 25s,65.6,      372,71,  1.38
57,F,05m 30s,65.6,      372,71,  1.36
58,G,05m 35s,65.6,      372,69,  1.30
59,H,05m 40s,65.6,      372,74,  1.17
60,I,05m 45s,65.6,      372,85,  1.16
61,J,05m 50s,65.6,      372,77,  1.66
62,K,05m 55s,65.5,      372,77,  1.60
63,L,06m 00s,65.6,      372,75,  1.57
64,M,06m 05s,65.6,      372,86,  1.33
65,N,06m 10s,65.7,      372,85,  1.44
66,O,06m 15s,65.6,      371,79,  1.50
67,P,06m 20s,65.7,      372,77,  1.33
68,Q,06m 25s,65.7,      372,77,  1.29
69,R,06m 30s,65.6,      371,75,  1.51
70,S,06m 35s,65.7,      371,76,  1.42
71,T,06m 40s,65.7,      371,70,  1.56
72,U,06m 45s,65.6,      371,71,  1.47
73,V,06m 50s,65.7,      371,70,  1.60
74,W,06m 55s,65.6,      371,67,  1.57
75,X,07m 00s,65.7,      371,68,  1.51
