,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,14.1,      0,319,  1.07
1,B,00m 15s,32.5,      0,330,  1.38
2,C,00m 20s,53.3,      1,307,  1.76
3,D,00m 25s,75.3,      1,316,  1.87
4,E,00m 30s,82.2,      1,318,  2.26
5,F,01m 50s,81.3,      247,313,  3.21
6,G,02m 15s,70.8,      249,334,  2.65
7,H,02m 35s,70.8,      240,337,  2.96
8,I,02m 40s,70.8,      240,337,  2.75
9,J,02m 55s,70.8,      240,318,  0.48
10,K,03m 00s,70.9,      240,336,  2.39
11,L,03m 05s,70.8,      240,329,  2.42
12,M,03m 10s,70.9,      240,339,  2.40
13,N,03m 15s,70.8,      241,337,  2.09
14,O,03m 20s,70.9,      241,352,  1.80
15,P,03m 25s,70.8,      241,0,  1.48
16,Q,03m 30s,70.8,      241,18,  1.60
17,R,03m 35s,70.8,      241,27,  1.18
18,S,03m 40s,70.8,      241,9,  1.24
19,T,03m 45s,70.8,      240,33,  1.38
20,U,03m 50s,70.8,      240,345,  1.57
21,V,03m 55s,70.7,      240,329,  2.34
22,W,04m 00s,70.8,      240,341,  1.81
23,X,04m 05s,70.8,      241,19,  1.43
24,Y,04m 10s,70.8,      241,349,  1.84
25,Z,04m 15s,70.9,      241,13,  1.54
26,a,04m 20s,70.9,      241,356,  1.24
27,b,04m 25s,70.9,      242,348,  1.17
28,c,04m 30s,70.9,      241,341,  1.43
29,d,04m 35s,70.9,      241,330,  1.34
30,e,04m 40s,70.9,      242,306,  1.24
31,f,04m 45s,71.0,      241,326,  0.85
32,g,04m 50s,70.9,      241,1,  1.19
33,h,04m 55s,70.9,      241,349,  1.23
34,i,05m 00s,70.8,      241,28,  0.73
35,j,05m 05s,70.8,      241,24,  0.67
36,k,05m 10s,70.8,      241,359,  0.78
37,l,05m 15s,70.8,      241,357,  1.06
38,m,05m 20s,70.9,      241,2,  1.10
39,n,05m 25s,70.8,      241,15,  0.95
40,o,05m 30s,70.8,      241,11,  1.15
41,p,05m 35s,70.8,      241,0,  1.37
42,q,05m 40s,70.8,      241,333,  1.65
43,r,05m 45s,70.8,      241,327,  0.97
44,s,05m 50s,70.9,      241,337,  1.25
45,t,05m 55s,70.8,      241,327,  1.43
46,u,06m 00s,70.8,      241,322,  1.61
47,v,06m 05s,70.8,      241,332,  1.05
48,w,06m 10s,70.9,      241,22,  0.78
49,x,06m 15s,70.8,      241,9,  0.71
50,y,06m 20s,70.8,      241,38,  0.57
51,z,06m 25s,70.9,      241,27,  0.59
52,A,06m 30s,70.8,      241,16,  0.66
53,B,06m 35s,70.9,      241,351,  0.78
54,C,06m 40s,70.9,      241,47,  0.26
55,D,06m 45s,70.8,      241,221,  0.10
56,E,06m 50s,70.8,      241,216,  0.32
57,F,06m 55s,70.9,      241,0,  1.13
58,G,07m 00s,70.9,      241,22,  1.33
