,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,14.7,      0,70,  1.78
1,B,00m 15s,37.9,      1,71,  2.35
2,C,00m 20s,63.3,      1,72,  2.48
3,D,00m 25s,75.4,      1,72,  3.36
4,E,00m 35s,79.1,      1,120,  3.36
5,F,01m 20s,75.3,      94,121,  3.97
6,G,01m 25s,75.3,      94,115,  3.67
7,H,02m 30s,75.2,      260,99,  3.18
8,I,02m 45s,70.6,      261,106,  2.92
9,J,02m 50s,70.4,      260,99,  2.91
10,K,03m 00s,70.4,      261,109,  2.38
11,L,03m 05s,69.4,      261,109,  2.20
12,M,03m 10s,67.3,      261,101,  2.11
13,N,03m 15s,66.0,      261,104,  2.33
14,O,03m 20s,65.7,      261,111,  2.44
15,P,03m 30s,65.6,      262,95,  2.26
16,Q,03m 35s,65.7,      262,103,  2.28
17,R,03m 40s,65.6,      262,103,  2.35
18,S,03m 45s,65.7,      262,103,  2.18
19,T,03m 50s,65.8,      262,102,  2.75
20,U,03m 55s,65.7,      262,97,  3.02
21,V,04m 00s,65.7,      262,96,  3.13
22,W,04m 05s,65.8,      262,98,  3.19
23,X,04m 10s,65.8,      262,97,  3.25
24,Y,04m 15s,65.7,      262,97,  3.27
25,Z,04m 20s,65.7,      262,98,  3.30
26,a,04m 25s,65.7,      262,97,  3.04
27,b,04m 30s,65.7,      262,95,  3.02
28,c,04m 35s,65.7,      262,95,  3.07
29,d,04m 40s,65.6,      262,93,  2.41
30,e,04m 45s,65.6,      262,97,  2.69
31,f,04m 50s,65.6,      262,98,  2.53
32,g,04m 55s,65.7,      262,104,  2.03
33,h,05m 00s,65.8,      262,94,  2.06
34,i,05m 05s,65.8,      262,85,  1.82
35,j,05m 10s,65.8,      262,92,  2.30
36,k,05m 25s,65.5,      264,97,  3.05
37,l,05m 30s,65.7,      264,95,  3.01
38,m,05m 35s,65.8,      264,94,  2.69
39,n,05m 40s,65.7,      264,95,  2.71
40,o,05m 45s,65.7,      264,103,  2.34
41,p,05m 50s,65.6,      264,113,  2.53
42,q,06m 00s,65.7,      264,103,  2.22
43,r,06m 05s,65.8,      264,98,  2.62
44,s,06m 10s,65.7,      264,106,  1.68
45,t,06m 25s,65.7,      263,103,  2.87
46,u,06m 35s,65.7,      263,101,  2.51
47,v,06m 40s,65.6,      263,105,  2.41
48,w,06m 45s,65.6,      263,100,  2.18
49,x,06m 50s,65.6,      263,98,  2.53
50,y,06m 55s,65.7,      263,97,  2.80
51,z,07m 00s,65.7,      263,96,  2.73
52,A,07m 15s,65.7,      262,91,  2.83
53,B,07m 20s,65.6,      262,99,  2.59
54,C,07m 25s,66.3,      262,98,  2.77
55,D,07m 30s,70.9,      262,97,  2.69
56,E,07m 35s,70.9,      262,109,  2.09
57,F,07m 45s,70.9,      262,98,  2.97
58,G,07m 50s,70.9,      262,98,  3.12
59,H,07m 55s,71.1,      262,98,  3.19
60,I,08m 00s,70.9,      262,98,  3.01
61,J,08m 05s,71.0,      262,99,  2.84
62,K,08m 20s,70.8,      262,111,  2.94
63,L,08m 30s,71.0,      261,121,  3.18
64,M,08m 35s,70.9,      261,113,  2.80
65,N,08m 40s,70.8,      261,115,  2.95
66,O,08m 45s,70.9,      261,112,  2.97
67,P,08m 50s,70.9,      262,114,  3.00
68,Q,08m 55s,70.9,      261,115,  2.97
69,R,09m 00s,71.0,      261,117,  3.08
70,S,09m 05s,70.9,      261,116,  3.14
71,T,09m 10s,71.0,      261,116,  3.03
72,U,09m 15s,70.9,      261,117,  3.04
73,V,09m 20s,70.9,      261,116,  2.85
74,W,09m 25s,70.9,      261,118,  2.78
75,X,09m 30s,70.9,      260,115,  2.56
76,Y,09m 40s,70.9,      259,114,  2.82
77,Z,09m 45s,70.8,      258,119,  2.43
78,a,09m 50s,70.9,      258,119,  2.33
79,b,09m 55s,70.8,      258,114,  2.82
80,c,10m 00s,70.9,      258,117,  3.19
81,d,10m 05s,70.8,      259,124,  2.54
82,e,10m 10s,70.9,      258,117,  2.82
83,f,10m 15s,70.9,      258,116,  2.65
84,g,10m 20s,70.9,      258,114,  2.84
85,h,10m 25s,71.0,      258,111,  2.88
86,i,10m 30s,70.9,      258,111,  2.90
87,j,10m 35s,71.0,      259,109,  2.64
88,k,10m 40s,70.9,      258,111,  2.82
89,l,10m 45s,70.9,      258,116,  3.05
90,m,10m 50s,70.9,      258,112,  2.94
91,n,10m 55s,70.9,      258,111,  2.92
92,o,11m 00s,70.9,      258,95,  3.08
93,p,11m 05s,70.9,      258,114,  2.78
94,q,11m 10s,70.9,      258,111,  2.68
95,r,11m 15s,70.9,      258,114,  3.19
96,s,11m 20s,70.9,      258,113,  2.85
97,t,11m 25s,70.8,      258,109,  2.71
98,u,11m 30s,70.9,      258,117,  2.96
99,v,11m 35s,70.8,      258,119,  2.88
100,w,11m 40s,70.9,      258,119,  2.56
101,x,11m 45s,70.8,      258,122,  2.30
102,y,11m 50s,71.0,      258,120,  2.28
103,z,11m 55s,70.9,      258,126,  2.13
104,A,12m 00s,71.0,      258,120,  2.19
105,B,12m 05s,70.9,      258,122,  2.18
106,C,12m 10s,70.9,      258,116,  1.87
107,D,12m 15s,70.9,      258,110,  1.88
108,E,12m 20s,71.0,      258,109,  2.08
109,F,12m 25s,70.8,      258,117,  2.50
110,G,12m 30s,70.9,      258,110,  2.12
111,H,12m 35s,70.9,      258,104,  0.55
112,I,12m 40s,70.8,      257,108,  2.44
113,J,12m 45s,70.8,      257,116,  2.00
114,K,12m 50s,70.7,      257,131,  2.26
115,L,13m 00s,71.0,      257,117,  1.65
116,M,13m 10s,70.9,      255,120,  2.33
117,N,13m 15s,70.8,      255,120,  2.06
118,O,13m 20s,70.9,      255,119,  2.25
119,P,13m 25s,70.9,      256,123,  2.28
120,Q,13m 30s,70.8,      255,119,  2.52
121,R,13m 35s,71.0,      255,120,  2.42
122,S,13m 40s,71.0,      255,125,  2.19
