,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,20.2,      1,38,  3.39
1,B,00m 20s,47.0,      1,44,  4.53
2,C,00m 25s,57.1,      2,62,  5.80
3,D,00m 30s,75.7,      0,62,  4.74
4,E,00m 50s,85.5,      90,113,  2.81
5,F,00m 55s,84.9,      153,114,  2.39
6,G,01m 15s,85.2,      303,99,  2.60
7,H,01m 20s,85.1,      368,53,  2.63
8,I,01m 25s,84.9,      432,62,  3.25
9,J,01m 45s,85.1,      463,70,  4.31
10,K,02m 15s,85.1,      530,83,  6.21
11,L,02m 20s,85.1,      530,85,  5.95
12,M,03m 15s,85.4,      409,82,  8.27
13,N,03m 20s,85.0,      364,79,  6.27
14,O,03m 45s,84.9,      346,77,  4.85
15,P,03m 50s,84.9,      346,71,  4.76
16,Q,04m 10s,85.2,      304,81,  5.77
17,R,04m 35s,87.3,      287,69,  2.95
18,S,05m 05s,86.6,      209,32,  3.46
19,T,05m 30s,86.3,      175,61,  4.47
20,U,05m 40s,86.5,      173,58,  6.05
21,V,06m 00s,86.4,      218,63,  4.38
22,W,06m 05s,86.5,      218,64,  4.56
23,X,06m 10s,86.4,      218,64,  5.57
24,Y,06m 25s,86.5,      227,49,  5.04
25,Z,06m 30s,86.6,      227,41,  6.05
26,a,06m 35s,86.5,      227,44,  5.00
27,b,06m 40s,86.6,      227,47,  4.71
28,c,06m 45s,86.5,      227,52,  4.74
29,d,06m 50s,86.4,      229,36,  3.72
30,e,07m 05s,86.4,      246,66,  4.09
31,f,07m 10s,86.5,      246,61,  4.33
32,g,07m 15s,86.5,      246,46,  4.63
33,h,07m 20s,86.5,      246,53,  4.53
34,i,07m 25s,86.5,      246,53,  4.85
35,j,07m 35s,86.2,      256,61,  4.64
36,k,07m 45s,86.6,      265,57,  4.88
37,l,07m 50s,86.6,      265,49,  4.52
38,m,08m 05s,86.5,      264,55,  4.22
39,n,08m 15s,86.3,      265,66,  3.27
40,o,08m 20s,86.4,      265,71,  2.74
41,p,08m 25s,86.5,      270,66,  3.01
42,q,08m 35s,86.6,      273,52,  3.85
43,r,08m 40s,86.6,      274,53,  4.44
44,s,08m 45s,86.5,      274,35,  4.46
45,t,08m 50s,86.5,      274,54,  4.34
46,u,08m 55s,86.5,      274,71,  4.11
47,v,09m 00s,86.4,      274,66,  4.35
48,w,09m 05s,86.5,      274,61,  4.32
49,x,09m 10s,86.4,      274,62,  4.64
50,y,09m 15s,86.5,      274,43,  5.62
51,z,09m 25s,86.4,      274,56,  4.62
52,A,09m 30s,86.4,      274,60,  5.76
53,B,09m 35s,86.4,      274,72,  5.73
54,C,09m 40s,86.4,      274,72,  5.64
55,D,09m 45s,86.4,      274,75,  6.40
56,E,09m 50s,86.5,      274,74,  6.70
57,F,09m 55s,86.5,      274,77,  6.83
58,G,10m 00s,86.5,      274,79,  6.88
59,H,10m 05s,86.4,      274,76,  6.40
60,I,10m 10s,86.5,      274,68,  6.58
61,J,10m 15s,86.5,      274,78,  7.32
62,K,10m 20s,86.6,      274,76,  7.27
63,L,10m 25s,86.5,      274,77,  7.35
64,M,10m 30s,86.5,      274,81,  7.02
65,N,10m 35s,86.4,      274,81,  6.81
66,O,10m 40s,86.5,      274,77,  6.33
67,P,10m 45s,86.5,      274,77,  5.65
68,Q,10m 50s,86.4,      274,81,  6.11
69,R,10m 55s,86.4,      274,87,  5.80
70,S,11m 00s,86.3,      274,89,  5.74
71,T,11m 05s,86.3,      274,81,  4.41
72,U,11m 10s,86.6,      274,81,  6.49
73,V,11m 20s,86.5,      275,83,  6.47
74,W,11m 25s,86.5,      275,82,  6.69
75,X,11m 30s,86.5,      276,85,  6.65
76,Y,11m 35s,86.4,      276,86,  6.65
77,Z,11m 40s,86.4,      276,86,  6.24
78,a,11m 45s,86.6,      276,85,  6.30
79,b,11m 50s,86.5,      276,86,  6.45
80,c,11m 55s,86.5,      276,85,  6.53
81,d,12m 00s,86.4,      276,87,  6.54
82,e,12m 05s,86.4,      276,89,  6.13
83,f,12m 10s,86.5,      276,89,  6.50
84,g,12m 15s,86.5,      276,85,  5.88
85,h,12m 20s,86.5,      277,79,  5.63
86,i,12m 25s,86.5,      279,79,  5.72
87,j,12m 35s,86.5,      280,84,  5.43
88,k,12m 40s,86.5,      280,82,  5.66
89,l,12m 45s,86.6,      280,83,  5.63
90,m,12m 50s,86.7,      280,86,  6.25
91,n,12m 55s,86.6,      280,82,  6.76
92,o,13m 00s,86.6,      282,83,  5.20
93,p,13m 10s,86.6,      286,77,  6.47
94,q,13m 15s,86.6,      286,80,  5.14
95,r,13m 20s,86.5,      286,87,  5.24
96,s,13m 25s,86.5,      286,88,  5.75
97,t,13m 30s,86.5,      286,85,  5.62
98,u,13m 35s,86.6,      286,84,  6.02
99,v,13m 40s,86.5,      286,86,  6.30
100,w,13m 45s,86.5,      288,87,  6.06
101,x,13m 55s,86.5,      291,84,  6.68
102,y,14m 00s,86.5,      291,79,  5.93
103,z,14m 05s,86.5,      291,82,  5.98
104,A,14m 10s,86.6,      291,82,  5.32
105,B,14m 15s,86.6,      291,65,  4.85
106,C,14m 20s,86.5,      291,64,  5.10
107,D,14m 30s,86.5,      277,60,  3.96
108,E,14m 45s,86.6,      261,65,  5.91
109,F,14m 50s,86.6,      261,69,  5.90
110,G,14m 55s,86.5,      261,87,  5.31
111,H,15m 00s,86.6,      261,85,  5.49
112,I,15m 05s,86.4,      261,82,  5.27
113,J,15m 10s,86.6,      261,81,  6.62
114,K,15m 15s,86.5,      261,85,  6.16
115,L,15m 20s,86.5,      261,80,  5.97
116,M,15m 25s,86.6,      261,82,  5.65
117,N,15m 30s,86.7,      261,83,  5.48
118,O,15m 35s,86.5,      261,67,  5.32
119,P,15m 40s,86.5,      261,85,  5.75
120,Q,15m 45s,86.5,      261,88,  6.54
121,R,15m 50s,86.6,      261,84,  5.60
122,S,16m 00s,86.5,      267,88,  6.35
123,T,16m 20s,86.8,      308,77,  5.94
124,U,16m 25s,86.6,      308,88,  6.11
125,V,16m 30s,86.4,      308,85,  5.90
126,W,16m 35s,86.5,      309,100,  4.99
127,X,16m 40s,86.6,      315,80,  5.34
128,Y,16m 45s,86.6,      318,86,  5.46
129,Z,16m 50s,86.6,      318,89,  5.15
130,a,16m 55s,86.6,      318,81,  5.13
131,b,17m 00s,86.6,      318,94,  4.72
132,c,17m 30s,86.6,      343,85,  4.65
133,d,17m 40s,86.6,      345,96,  4.82
134,e,18m 00s,86.5,      356,90,  4.76
135,f,18m 05s,86.6,      356,91,  4.26
136,g,18m 25s,86.4,      364,74,  5.47
137,h,18m 35s,86.6,      360,61,  5.97
138,i,18m 40s,86.5,      359,74,  4.75
139,j,18m 45s,86.6,      359,67,  5.51
140,k,18m 50s,86.6,      358,63,  5.91
141,l,18m 55s,86.6,      357,72,  4.68
142,m,19m 10s,86.5,      359,84,  5.79
143,n,19m 15s,86.5,      359,71,  5.95
144,o,19m 20s,86.6,      359,68,  5.95
145,p,19m 30s,86.6,      360,73,  7.06
146,q,19m 35s,86.6,      362,73,  7.69
147,r,19m 40s,86.7,      363,74,  7.37
148,s,19m 45s,86.6,      363,71,  6.59
