,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 15s,20.6,      2,165,  6.77
1,B,00m 20s,47.1,      2,167,  7.74
2,C,00m 25s,72.4,      1,167,  8.24
3,D,00m 30s,96.2,      1,166,  7.21
4,E,00m 35s,99.8,      1,176,  6.73
5,F,00m 40s,99.9,      2,168,  7.19
6,G,00m 50s,100.3,      28,159,  9.96
7,H,00m 55s,100.1,      52,160,  9.45
8,I,01m 05s,99.8,      110,164,  4.74
9,J,01m 10s,99.9,      151,171,  4.97
10,K,01m 40s,99.9,      308,202,  5.72
11,L,01m 55s,100.0,      344,178,  8.15
12,M,02m 05s,99.9,      346,178,  8.09
13,N,02m 10s,99.7,      346,168,  8.12
14,O,02m 15s,99.9,      346,167,  7.60
15,P,02m 45s,100.0,      365,186,  7.98
16,Q,02m 50s,100.1,      365,161,  8.05
17,R,02m 55s,100.0,      365,179,  6.43
18,S,03m 00s,99.8,      365,171,  4.86
19,T,03m 10s,100.3,      365,170,  8.95
20,U,03m 15s,100.2,      365,183,  9.02
21,V,03m 20s,99.5,      365,182,  7.49
22,W,03m 45s,86.0,      365,186,  9.05
23,X,03m 50s,85.9,      365,185,  8.39
24,Y,03m 55s,85.9,      365,179,  8.01
25,Z,04m 00s,85.9,      365,180,  8.02
26,a,04m 20s,86.0,      388,168,  8.80
27,b,04m 25s,85.7,      388,168,  7.15
28,c,04m 30s,85.6,      388,167,  6.95
29,d,04m 35s,85.8,      388,168,  6.97
30,e,04m 40s,85.6,      388,172,  6.42
31,f,04m 45s,85.9,      388,165,  6.95
32,g,04m 50s,85.9,      388,162,  8.29
33,h,04m 55s,85.7,      388,161,  6.54
34,i,05m 00s,85.8,      388,163,  6.49
35,j,05m 10s,85.8,      384,168,  6.44
36,k,05m 15s,85.6,      384,163,  6.16
37,l,05m 20s,85.7,      384,165,  5.22
38,m,05m 25s,85.9,      384,168,  6.77
39,n,05m 30s,85.9,      384,166,  6.73
40,o,05m 35s,86.0,      384,167,  7.28
41,p,05m 40s,85.8,      384,170,  6.94
42,q,05m 45s,85.8,      384,171,  6.45
43,r,05m 50s,85.6,      384,164,  5.92
44,s,05m 55s,85.8,      384,166,  5.63
45,t,06m 10s,85.8,      394,158,  4.83
46,u,06m 15s,85.9,      394,168,  7.66
47,v,06m 20s,86.0,      394,167,  9.22
48,w,06m 25s,85.8,      393,165,  7.56
49,x,06m 30s,86.0,      394,165,  8.78
50,y,06m 35s,85.9,      394,166,  8.45
