,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 25s,60.3,      3,73,  10.27
1,B,00m 30s,74.2,      3,74,  10.04
2,C,00m 40s,75.0,      28,76,  6.67
3,D,00m 45s,75.2,      52,76,  7.11
4,E,00m 50s,75.0,      75,72,  9.40
5,F,00m 55s,75.2,      102,70,  9.40
6,G,01m 00s,75.4,      130,74,  10.69
7,H,01m 05s,75.3,      163,68,  10.24
8,I,01m 10s,75.3,      198,69,  9.99
9,J,01m 15s,75.2,      234,69,  9.62
10,K,01m 20s,75.2,      269,67,  10.19
11,L,01m 25s,75.1,      306,68,  9.60
12,M,01m 30s,75.2,      342,64,  9.94
13,N,01m 35s,75.2,      379,65,  9.94
14,O,01m 50s,75.4,      446,64,  10.23
15,P,02m 10s,74.8,      503,63,  9.34
16,Q,02m 25s,75.0,      495,61,  8.29
17,R,02m 30s,75.0,      495,62,  8.95
18,S,02m 35s,75.0,      495,61,  8.20
19,T,02m 45s,75.4,      495,73,  10.21
20,U,02m 50s,75.3,      495,77,  9.50
21,V,02m 55s,75.2,      496,86,  9.04
22,W,03m 00s,75.1,      496,84,  9.15
23,X,03m 05s,75.1,      496,88,  8.67
24,Y,03m 10s,75.2,      496,83,  9.75
25,Z,03m 15s,75.2,      496,86,  9.70
26,a,03m 20s,75.2,      496,82,  9.83
27,b,03m 25s,75.2,      496,81,  9.62
28,c,03m 30s,75.3,      495,80,  9.95
29,d,03m 35s,75.3,      495,82,  10.22
30,e,03m 40s,75.3,      496,83,  8.88
31,f,03m 45s,75.3,      496,87,  9.55
32,g,03m 50s,75.3,      496,82,  9.35
33,h,03m 55s,75.8,      496,83,  8.98
34,i,04m 10s,75.8,      496,81,  8.62
35,j,04m 15s,75.8,      496,81,  9.20
36,k,04m 20s,75.7,      496,83,  9.47
37,l,04m 25s,75.7,      496,84,  9.28
38,m,04m 40s,75.6,      505,81,  8.53
39,n,04m 45s,75.5,      506,60,  8.42
40,o,04m 50s,75.6,      506,64,  8.62
41,p,04m 55s,75.6,      506,65,  8.34
42,q,05m 00s,75.6,      506,65,  8.41
43,r,05m 05s,75.6,      506,66,  8.54
44,s,05m 10s,75.7,      506,65,  8.53
45,t,05m 15s,75.7,      506,65,  8.67
46,u,05m 20s,75.7,      506,65,  8.62
47,v,05m 25s,75.7,      506,65,  8.75
48,w,05m 30s,75.7,      506,66,  8.57
49,x,05m 35s,75.8,      506,65,  8.76
50,y,05m 40s,75.7,      506,65,  8.89
51,z,05m 45s,75.6,      506,65,  8.87
52,A,05m 50s,75.6,      506,64,  8.72
53,B,05m 55s,75.6,      506,65,  8.84
54,C,06m 00s,75.6,      506,64,  8.82
55,D,06m 05s,75.7,      506,64,  8.24
56,E,06m 10s,75.6,      506,63,  8.24
57,F,06m 15s,75.7,      506,64,  8.13
58,G,06m 20s,75.7,      506,64,  8.23
59,H,06m 35s,75.7,      508,63,  7.50
60,I,06m 40s,75.6,      508,66,  7.37
61,J,06m 45s,75.8,      508,61,  7.80
62,K,06m 50s,75.7,      508,60,  7.83
63,L,06m 55s,75.8,      508,62,  8.60
64,M,07m 00s,75.6,      508,63,  8.35
65,N,07m 05s,75.4,      508,64,  7.61
66,O,07m 10s,75.5,      508,66,  7.60
67,P,07m 15s,75.6,      508,63,  7.92
68,Q,07m 20s,75.6,      508,64,  8.03
69,R,07m 25s,75.6,      508,63,  8.30
70,S,07m 30s,75.5,      508,63,  7.63
71,T,07m 35s,75.6,      508,64,  7.31
