,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 20s,7.3,      1,188,  1.14
1,B,00m 25s,14.3,      1,223,  1.41
2,C,00m 30s,22.0,      1,203,  2.20
3,D,00m 35s,37.6,      1,202,  2.04
4,E,00m 40s,55.0,      1,184,  2.53
5,F,00m 45s,67.6,      1,174,  3.28
6,G,01m 10s,65.0,      30,260,  0.89
7,H,01m 50s,64.9,      181,197,  4.36
8,I,01m 55s,64.9,      181,192,  4.45
9,J,02m 05s,65.0,      186,200,  4.80
10,K,02m 10s,65.0,      187,200,  4.54
11,L,02m 15s,65.0,      187,201,  4.34
12,M,02m 20s,64.9,      187,202,  4.62
13,N,02m 25s,64.9,      187,202,  4.44
14,O,02m 30s,65.0,      187,204,  4.39
15,P,02m 35s,65.0,      187,199,  4.20
16,Q,02m 40s,64.9,      187,197,  4.06
17,R,02m 45s,64.9,      187,200,  4.07
18,S,02m 50s,64.9,      187,200,  4.14
19,T,02m 55s,65.0,      187,204,  4.12
20,U,03m 00s,64.9,      187,203,  3.90
21,V,03m 05s,64.9,      187,206,  3.90
22,W,03m 10s,65.0,      187,206,  4.00
23,X,03m 15s,65.1,      187,200,  4.04
24,Y,03m 20s,65.1,      188,202,  3.88
25,Z,03m 25s,65.0,      188,200,  3.53
26,a,03m 30s,65.0,      188,198,  3.77
27,b,03m 35s,65.0,      188,201,  3.73
28,c,03m 40s,65.0,      188,201,  3.82
29,d,03m 45s,65.0,      188,206,  3.95
30,e,03m 50s,65.0,      188,206,  3.91
31,f,03m 55s,65.0,      188,201,  3.49
32,g,04m 00s,65.0,      188,194,  3.38
33,h,04m 05s,65.0,      188,189,  3.53
34,i,04m 10s,65.0,      188,193,  2.98
35,j,04m 15s,64.9,      188,194,  3.38
36,k,04m 20s,64.9,      188,199,  3.50
37,l,04m 25s,64.9,      188,195,  3.37
38,m,04m 30s,65.0,      188,205,  3.46
39,n,04m 35s,64.9,      188,197,  3.25
40,o,04m 40s,64.9,      188,206,  3.14
41,p,04m 45s,64.9,      188,205,  2.66
42,q,04m 50s,64.9,      188,201,  2.82
43,r,04m 55s,64.9,      188,190,  3.42
44,s,05m 00s,65.0,      188,189,  3.20
45,t,05m 05s,65.1,      188,187,  3.16
46,u,05m 10s,65.0,      189,195,  3.26
47,v,05m 15s,65.0,      189,201,  3.28
48,w,05m 20s,64.9,      189,192,  2.95
49,x,05m 25s,65.0,      189,192,  2.84
50,y,05m 30s,64.9,      189,192,  3.09
51,z,05m 35s,64.9,      189,200,  2.79
52,A,05m 40s,64.9,      188,208,  3.00
53,B,05m 45s,64.9,      189,215,  3.29
54,C,05m 50s,65.0,      189,201,  3.38
55,D,05m 55s,65.1,      188,194,  3.65
56,E,06m 00s,65.0,      188,197,  3.83
57,F,06m 05s,65.0,      188,193,  3.84
58,G,06m 10s,65.0,      189,198,  3.87
59,H,06m 15s,64.9,      189,196,  3.81
60,I,06m 20s,64.9,      189,197,  3.96
61,J,06m 25s,64.9,      189,194,  4.02
62,K,06m 30s,64.9,      189,192,  3.77
63,L,06m 35s,65.0,      189,196,  4.05
64,M,06m 40s,65.0,      189,196,  3.74
65,N,06m 45s,64.9,      189,199,  4.12
66,O,06m 50s,65.0,      189,199,  4.09
67,P,06m 55s,65.0,      189,188,  3.90
68,Q,07m 00s,64.9,      189,194,  3.98
69,R,07m 05s,65.0,      189,194,  3.78
70,S,07m 10s,64.9,      189,199,  3.73
71,T,07m 15s,65.0,      189,201,  4.16
72,U,07m 20s,64.9,      189,206,  3.97
