,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,29.3,      0,73,  4.82
1,B,00m 20s,80.2,      0,77,  5.19
2,C,00m 25s,96.4,      0,76,  5.79
3,D,00m 30s,96.5,      0,69,  5.68
4,E,00m 45s,96.6,      105,65,  3.35
5,F,00m 50s,96.8,      149,65,  5.42
6,G,01m 00s,96.3,      178,44,  5.91
7,H,01m 10s,96.8,      236,43,  4.72
8,I,01m 30s,96.4,      290,24,  3.85
9,J,01m 40s,96.3,      318,31,  4.84
10,K,01m 45s,96.4,      318,29,  5.61
11,L,01m 50s,96.4,      318,24,  5.34
12,M,01m 55s,96.5,      318,32,  5.16
13,N,02m 00s,96.5,      318,29,  4.55
14,O,02m 20s,96.5,      374,41,  3.51
15,P,02m 25s,96.6,      409,59,  4.53
16,Q,02m 35s,96.3,      474,57,  1.44
17,R,02m 55s,96.4,      592,44,  4.61
18,S,03m 00s,96.4,      593,46,  4.50
19,T,03m 40s,82.5,      570,78,  2.51
20,U,03m 55s,82.0,      545,62,  7.68
21,V,04m 30s,56.2,      194,50,  6.35
22,W,04m 35s,56.2,      128,49,  6.65
23,X,04m 40s,56.2,      62,55,  6.22
24,Y,04m 55s,56.5,      15,68,  4.29
25,Z,05m 00s,56.4,      15,70,  4.26
26,a,05m 05s,56.4,      15,75,  3.95
